"year";"months";"MGRS_TILE";"lake";"mean_wwl";"min_wwl";"max_wwl";"n"
"2018";"03";"33UUT";"Paeter_VorderSee";614;862074785344;571;252631578947;650;625;3
"2018";"03";"33UVT";"Paeter_VorderSee";583;073058912921;556;885496183206;620;2;3
"2018";"04";"33UUT";"Paeter_VorderSee";622;788292464675;577;098159509202;646;286863270778;8
"2018";"04";"33UVT";"Paeter_VorderSee";591;682865828115;556;590990990991;645;607344632768;8
"2018";"05";"33UUT";"Paeter_VorderSee";595;923213639578;546;961538461538;627;105018587361;8
"2018";"05";"33UVT";"Paeter_VorderSee";580;779065015558;529;228571428571;624;693779904306;8
"2018";"06";"33UUT";"Paeter_VorderSee";567;424497100801;526;769574944072;611;538936959209;5
"2018";"06";"33UVT";"Paeter_VorderSee";581;730025958094;534;545454545455;602;672552166934;5
"2018";"07";"33UUT";"Paeter_VorderSee";567;708286925951;508;032196969697;602;494929006085;7
"2018";"07";"33UVT";"Paeter_VorderSee";564;947944687039;509;062271062271;589;680638722555;8
"2018";"08";"33UUT";"Paeter_VorderSee";579;777180283008;547;2;611;177570093458;5
"2018";"08";"33UVT";"Paeter_VorderSee";571;641605935602;548;418449197861;606;560402684564;5
"2018";"09";"33UUT";"Paeter_VorderSee";562;158299348477;468;392663043478;631;244239631336;7
"2018";"09";"33UVT";"Paeter_VorderSee";551;623779077822;469;736842105263;625;39863713799;8
"2018";"10";"33UUT";"Paeter_VorderSee";594;705971916398;574;153846153846;634;87987987988;6
"2018";"10";"33UVT";"Paeter_VorderSee";565;524612605773;528;643192488263;588;073770491803;5
"2018";"11";"33UUT";"Paeter_VorderSee";583;729082414103;502;037400367873;705;107692307692;3
"2018";"11";"33UVT";"Paeter_VorderSee";578;015208985329;495;738654147105;705;008168028005;3
"2019";"03";"33UUT";"Paeter_VorderSee";576;681846096985;557;799610894942;594;080459770115;3
"2019";"03";"33UVT";"Paeter_VorderSee";556;087032171425;534;496212121212;587;239884393063;3
"2019";"04";"33UUT";"Paeter_VorderSee";586;203800071533;552;801393728223;642;055555555556;6
"2019";"04";"33UVT";"Paeter_VorderSee";583;604045688063;558;847887323944;636;986607142857;6
"2019";"05";"33UUT";"Paeter_VorderSee";561;465789825613;520;282717282717;587;938856015779;3
"2019";"05";"33UVT";"Paeter_VorderSee";562;020684796897;531;979405034325;585;367213114754;3
"2019";"06";"33UUT";"Paeter_VorderSee";583;304077037338;558;12865497076;632;123050259965;7
"2019";"06";"33UVT";"Paeter_VorderSee";581;677937314263;561;215526046987;633;221601489758;7
"2019";"07";"33UUT";"Paeter_VorderSee";560;200293677066;549;158158995816;578;631635969664;5
"2019";"07";"33UVT";"Paeter_VorderSee";552;874100741907;541;322081575246;573;9;5
"2019";"08";"33UUT";"Paeter_VorderSee";567;90814076483;537;604863221885;593;56221719457;5
"2019";"08";"33UVT";"Paeter_VorderSee";562;724308286872;535;737959183673;578;085653104925;5
"2019";"09";"33UUT";"Paeter_VorderSee";572;990810271656;506;722527472527;668;035168195719;9
"2019";"09";"33UVT";"Paeter_VorderSee";559;155117647548;496;583333333333;667;694859038143;9
"2019";"10";"33UUT";"Paeter_VorderSee";569;740135900069;503;507117437722;635;973154362416;2
"2019";"10";"33UVT";"Paeter_VorderSee";628;194444444445;628;194444444445;628;194444444445;1
"2019";"11";"33UUT";"Paeter_VorderSee";551;284394755327;502;624102154828;628;4
