"year";"months";"MGRS_TILE";"lake";"mean_wwl";"min_wwl";"max_wwl";"n"
"2021";"08";"33UUU";"Halensee";520;861735459783;500;435897435897;606;314363143631;6
"2021";"09";"32UQD";"Halensee";580;093404236178;550;33064516129;649;703345933081;4
"2021";"09";"33UUU";"Halensee";563;190390846572;515;888030888031;654;800919063149;4
"2021";"10";"32UQD";"Halensee";625;538585733735;591;482142857143;645;622881355932;6
"2021";"10";"33UUU";"Halensee";588;902199099141;539;054054054054;627;160535117057;6
"2021";"11";"32UQD";"Halensee";553;4375;553;4375;553;4375;1
"2021";"11";"33UUU";"Halensee";525;815699658703;525;815699658703;525;815699658703;1
"2022";"03";"32UQD";"Halensee";556;29258278252;493;930693069307;647;496828752643;12
"2022";"03";"33UUU";"Halensee";537;612004024143;504;252898036432;645;317527519052;12
"2022";"04";"32UQD";"Halensee";545;100053572143;502;373297002725;609;11
"2022";"04";"33UUU";"Halensee";524;264082331506;491;744416873449;589;28125;11
"2022";"05";"32UQD";"Halensee";550;274532118959;469;570951585977;651;415730337079;13
"2022";"05";"33UUU";"Halensee";547;999653811651;492;925588458618;675;783783783784;13
"2022";"06";"32UQD";"Halensee";551;185997214652;491;280237208661;643;64406779661;12
"2022";"06";"33UUU";"Halensee";538;339210686008;481;738984473353;629;570508231925;12
"2022";"07";"32UQD";"Halensee";558;956721621481;498;156578947368;687;233851674641;12
"2022";"07";"33UUU";"Halensee";561;691095900846;484;758123850399;677;792109256449;12
"2022";"08";"32UQD";"Halensee";542;563147511196;494;822363203807;652;165384615385;13
"2022";"08";"33UUU";"Halensee";524;12501350083;485;294247787611;590;752079866888;13
"2022";"09";"32UQD";"Halensee";591;697715343428;545;550314465409;685;864268192968;12
"2022";"09";"33UUU";"Halensee";577;24950276252;496;414055884843;680;30568948891;12
"2022";"10";"32UQD";"Halensee";612;368552756792;485;368382080711;688;496932515337;12
"2022";"10";"33UUU";"Halensee";615;028891950212;489;127309713511;697;405263157895;12
"2022";"11";"32UQD";"Halensee";570;80951021576;498;687986171132;649;831591173055;8
"2022";"11";"33UUU";"Halensee";555;031033296414;491;074464348437;651;729927007299;10
