system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,65.0,281.0,60.0,50.0,279.0,251.0,136.0,117.0,112.0,119.0,114.0,97.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,26.0,14.0,648.0,20190419T101029_20190419T101030_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
1,65.0,1.0,8.0,5.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,,504.0,20190216T102111_20190216T102131_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
2,65.0,1.0,6.0,4.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,499.0,20190216T102111_20190216T102131_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
3,65.0,276.0,60.0,51.0,281.0,248.0,137.0,115.0,110.0,118.0,115.0,97.0,69.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,26.0,14.0,652.0,20190419T101029_20190419T101030_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
4,59.0,104.0,42.0,34.0,144.0,144.0,64.0,41.0,23.0,33.0,37.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,6.0,683.0,20190422T102029_20190422T102029_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
5,59.0,104.0,40.0,36.0,143.0,144.0,66.0,40.0,22.0,32.0,38.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,6.0,686.0,20190422T102029_20190422T102029_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
6,96.0,190.0,66.0,37.0,161.0,183.0,88.0,86.0,87.0,91.0,84.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,19.0,9.0,1835.0,20190726T102031_20190726T102028_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
7,96.0,189.0,64.0,37.0,160.0,184.0,85.0,86.0,88.0,88.0,84.0,94.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,19.0,9.0,1832.0,20190726T102031_20190726T102028_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
8,65.0,11.0,9.0,5.0,1.0,47.0,2.0,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,3.0,454.0,20190216T102111_20190216T102131_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
9,65.0,18.0,7.0,4.0,1.0,51.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,6.0,1.0,452.0,20190216T102111_20190216T102131_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
10,102.0,244.0,36.0,29.0,197.0,201.0,88.0,64.0,37.0,27.0,25.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,21.0,9.0,1358.0,20190623T101031_20190623T101029_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
11,96.0,250.0,67.0,37.0,170.0,188.0,90.0,90.0,97.0,101.0,93.0,101.0,109.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,20.0,11.0,2035.0,20190726T102031_20190726T102028_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
12,96.0,210.0,64.0,37.0,173.0,192.0,89.0,91.0,92.0,92.0,85.0,94.0,95.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,20.0,10.0,2024.0,20190726T102031_20190726T102028_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
13,102.0,246.0,36.0,29.0,199.0,203.0,88.0,65.0,37.0,27.0,24.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,21.0,9.0,1371.0,20190623T101031_20190623T101029_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
14,95.0,252.0,53.0,45.0,222.0,219.0,126.0,115.0,111.0,106.0,103.0,91.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,23.0,13.0,682.0,20190407T102021_20190407T102458_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
15,101.0,263.0,53.0,45.0,213.0,213.0,125.0,113.0,114.0,106.0,104.0,88.0,104.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,21.0,12.0,699.0,20190407T102021_20190407T102458_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
16,59.0,170.0,40.0,24.0,198.0,170.0,102.0,80.0,86.0,103.0,91.0,86.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,18.0,11.0,607.0,20190402T102029_20190402T102026_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
17,68.0,300.0,61.0,52.0,296.0,257.0,142.0,120.0,115.0,122.0,117.0,98.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,27.0,15.0,700.0,20190419T101029_20190419T101030_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
18,68.0,347.0,62.0,51.0,295.0,262.0,142.0,122.0,120.0,127.0,122.0,104.0,87.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,27.0,15.0,708.0,20190419T101029_20190419T101030_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
19,65.0,164.0,42.0,22.0,196.0,165.0,98.0,79.0,83.0,102.0,86.0,82.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,17.0,10.0,602.0,20190402T102029_20190402T102026_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
20,89.0,225.0,53.0,45.0,203.0,208.0,125.0,116.0,114.0,110.0,104.0,91.0,117.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,22.0,13.0,796.0,20190407T102021_20190407T102458_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
21,83.0,176.0,36.0,21.0,199.0,164.0,92.0,76.0,79.0,92.0,72.0,69.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,17.0,10.0,712.0,20190402T102029_20190402T102026_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
22,89.0,211.0,38.0,21.0,193.0,156.0,87.0,72.0,76.0,93.0,73.0,71.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0,9.0,724.0,20190402T102029_20190402T102026_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
23,89.0,220.0,54.0,45.0,200.0,207.0,122.0,115.0,114.0,107.0,105.0,92.0,116.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,22.0,13.0,819.0,20190407T102021_20190407T102458_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
24,59.0,178.0,20.0,39.0,228.0,161.0,100.0,67.0,44.0,51.0,63.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,17.0,11.0,628.0,20190218T101059_20190218T101421_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
25,198.0,466.0,71.0,47.0,275.0,272.0,141.0,145.0,144.0,148.0,119.0,128.0,108.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,28.0,15.0,1317.0,20190911T101021_20190911T101023_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
26,59.0,164.0,21.0,38.0,222.0,154.0,97.0,67.0,45.0,51.0,62.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,16.0,10.0,632.0,20190218T101059_20190218T101421_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
27,126.0,376.0,56.0,29.0,258.0,238.0,106.0,86.0,76.0,28.0,56.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,25.0,11.0,611.0,20191210T101411_20191210T101409_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
28,114.0,515.0,65.0,33.0,292.0,266.0,129.0,125.0,122.0,74.0,91.0,57.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,28.0,14.0,697.0,20191210T101411_20191210T101409_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
29,126.0,370.0,56.0,24.0,250.0,245.0,110.0,88.0,76.0,27.0,57.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,25.0,12.0,617.0,20191210T101411_20191210T101409_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
30,192.0,359.0,69.0,45.0,283.0,271.0,139.0,142.0,135.0,139.0,115.0,119.0,89.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,28.0,15.0,1316.0,20190911T101021_20190911T101023_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
31,120.0,502.0,427.0,375.0,537.0,410.0,304.0,349.0,358.0,347.0,464.0,394.0,446.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,42.0,31.0,842.0,20191130T101401_20191130T101406_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
32,114.0,399.0,24.0,12.0,483.0,257.0,140.0,118.0,61.0,62.0,88.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,27.0,15.0,1522.0,20191205T101309_20191205T101308_T32UQE,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
33,95.0,395.0,69.0,49.0,331.0,239.0,150.0,142.0,138.0,149.0,140.0,112.0,113.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,25.0,16.0,588.0,20190409T101029_20190409T101028_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
34,312.0,417.0,63.0,41.0,215.0,229.0,129.0,159.0,203.0,204.0,151.0,181.0,123.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,24.0,14.0,2879.0,20190825T102031_20190825T102430_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
35,126.0,380.0,56.0,24.0,256.0,248.0,111.0,89.0,80.0,30.0,60.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,26.0,12.0,690.0,20191210T101411_20191210T101409_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
36,120.0,526.0,434.0,383.0,538.0,420.0,310.0,356.0,364.0,354.0,476.0,410.0,496.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,43.0,32.0,842.0,20191130T101401_20191130T101406_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
37,114.0,396.0,25.0,13.0,484.0,254.0,144.0,116.0,61.0,61.0,91.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,26.0,15.0,1522.0,20191205T101309_20191205T101308_T33UUV,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
38,304.0,281.0,61.0,41.0,234.0,248.0,142.0,166.0,200.0,197.0,149.0,173.0,99.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,26.0,15.0,2842.0,20190825T102031_20190825T102430_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
39,59.0,135.0,40.0,36.0,165.0,157.0,72.0,44.0,24.0,35.0,40.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,16.0,8.0,655.0,20190422T102029_20190422T102029_T33UUU,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
40,59.0,164.0,41.0,34.0,161.0,155.0,72.0,45.0,28.0,40.0,44.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,8.0,652.0,20190422T102029_20190422T102029_T32UQD,Wummsee,53.18663317442364,12.799407780830178,"{""type"":""Point"",""coordinates"":[12.799407780830176,53.18663317442364]}"
