system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,65.0,1.0,69.0,43.0,1.0,77.0,64.0,134.0,1.0,23.0,35.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,8.0,454.0,20190216T102111_20190216T102131_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
1,65.0,1.0,57.0,40.0,1.0,76.0,63.0,124.0,3.0,12.0,35.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,7.0,452.0,20190216T102111_20190216T102131_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
2,96.0,154.0,116.0,93.0,137.0,236.0,144.0,155.0,120.0,164.0,142.0,130.0,345.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,24.0,15.0,2035.0,20190726T102031_20190726T102028_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
3,96.0,190.0,109.0,94.0,136.0,236.0,145.0,147.0,139.0,132.0,145.0,136.0,458.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,24.0,15.0,2024.0,20190726T102031_20190726T102028_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
4,101.0,315.0,130.0,117.0,268.0,403.0,282.0,307.0,215.0,237.0,195.0,185.0,221.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,40.0,28.0,682.0,20190407T102021_20190407T102458_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
5,107.0,274.0,122.0,107.0,253.0,397.0,279.0,310.0,212.0,224.0,193.0,187.0,123.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,41.0,29.0,699.0,20190407T102021_20190407T102458_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
6,65.0,295.0,110.0,110.0,314.0,430.0,263.0,273.0,181.0,201.0,178.0,150.0,256.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,44.0,27.0,700.0,20190419T101029_20190419T101030_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
7,65.0,259.0,132.0,101.0,315.0,428.0,262.0,269.0,176.0,209.0,178.0,141.0,201.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,44.0,27.0,708.0,20190419T101029_20190419T101030_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
8,83.0,274.0,115.0,88.0,308.0,411.0,279.0,349.0,237.0,219.0,196.0,151.0,153.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,42.0,29.0,712.0,20190402T102029_20190402T102026_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
9,89.0,235.0,109.0,92.0,296.0,403.0,274.0,344.0,231.0,205.0,190.0,156.0,136.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,41.0,28.0,724.0,20190402T102029_20190402T102026_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
10,198.0,223.0,78.0,71.0,242.0,350.0,203.0,368.0,194.0,174.0,175.0,134.0,224.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,36.0,21.0,1317.0,20190911T101021_20190911T101023_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
11,114.0,293.0,123.0,110.0,239.0,169.0,198.0,310.0,177.0,106.0,156.0,119.0,156.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,18.0,21.0,697.0,20191210T101411_20191210T101409_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
12,192.0,281.0,92.0,78.0,250.0,356.0,211.0,378.0,221.0,230.0,185.0,169.0,263.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,37.0,22.0,1316.0,20190911T101021_20190911T101023_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
13,95.0,221.0,111.0,77.0,258.0,343.0,235.0,247.0,150.0,166.0,167.0,136.0,86.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,35.0,24.0,588.0,20190409T101029_20190409T101028_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
14,312.0,220.0,118.0,66.0,226.0,453.0,246.0,430.0,234.0,214.0,172.0,132.0,331.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,47.0,26.0,2879.0,20190825T102031_20190825T102430_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
15,126.0,305.0,101.0,77.0,196.0,144.0,179.0,266.0,95.0,99.0,139.0,73.0,130.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,19.0,690.0,20191210T101411_20191210T101409_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
16,300.0,278.0,102.0,83.0,242.0,464.0,256.0,436.0,239.0,219.0,189.0,142.0,429.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,48.0,27.0,2842.0,20190825T102031_20190825T102430_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
17,59.0,134.0,98.0,74.0,154.0,301.0,164.0,148.0,107.0,100.0,112.0,94.0,177.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,32.0,18.0,655.0,20190422T102029_20190422T102029_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
18,59.0,84.0,116.0,73.0,149.0,299.0,162.0,155.0,106.0,106.0,111.0,81.0,123.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,32.0,18.0,652.0,20190422T102029_20190422T102029_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
19,95.0,260.0,117.0,72.0,258.0,348.0,238.0,247.0,152.0,160.0,168.0,148.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,36.0,25.0,572.0,20190409T101029_20190409T101028_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
20,84.0,305.0,118.0,81.0,260.0,439.0,240.0,261.0,177.0,195.0,171.0,175.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,45.0,25.0,1758.0,20190603T101031_20190603T101041_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
21,84.0,325.0,117.0,86.0,264.0,442.0,242.0,258.0,172.0,199.0,171.0,141.0,330.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,45.0,25.0,1772.0,20190603T101031_20190603T101041_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
