system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,197.0,31.0,49.0,145.0,191.0,114.0,98.0,82.0,85.0,79.0,75.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,21.0,13.0,740.0,20210222T101021_20210222T101415_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
1,60.0,107.0,33.0,30.0,178.0,150.0,50.0,34.0,25.0,32.0,42.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,16.0,6.0,921.0,20210531T101559_20210531T101558_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
2,78.0,197.0,42.0,33.0,225.0,228.0,100.0,105.0,110.0,109.0,91.0,103.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,24.0,11.0,1140.0,20210903T102021_20210903T102024_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
3,78.0,208.0,25.0,37.0,230.0,170.0,66.0,59.0,38.0,47.0,39.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,17.0,6.0,1386.0,20210607T100559_20210607T101225_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
4,66.0,169.0,23.0,34.0,128.0,149.0,48.0,37.0,45.0,41.0,48.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,15.0,4.0,552.0,20211010T100941_20211010T101120_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
5,150.0,359.0,90.0,80.0,362.0,322.0,189.0,170.0,149.0,140.0,130.0,119.0,80.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,32.0,19.0,2431.0,20210617T100559_20210617T101301_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
6,204.0,178.0,379.0,268.0,310.0,410.0,411.0,431.0,469.0,438.0,488.0,473.0,517.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,42.0,42.0,1072.0,20210225T102021_20210225T102421_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
7,90.0,192.0,28.0,17.0,244.0,239.0,110.0,111.0,108.0,104.0,89.0,91.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,25.0,12.0,2028.0,20210908T101559_20210908T102114_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
8,66.0,1.0,37.0,46.0,84.0,67.0,20.0,17.0,25.0,29.0,40.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,7.0,3.0,614.0,20210322T101649_20210322T101644_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
9,163.0,249.0,49.0,38.0,210.0,228.0,104.0,99.0,103.0,100.0,87.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,24.0,11.0,2663.0,20210910T101031_20210910T101503_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
10,66.0,1.0,4.0,5.0,89.0,81.0,23.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,3.0,1367.0,20211028T102039_20211028T102038_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
11,115.0,105.0,35.0,45.0,206.0,176.0,84.0,83.0,67.0,63.0,60.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,18.0,9.0,1513.0,20211008T101829_20211008T102448_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
12,78.0,133.0,20.0,31.0,139.0,142.0,59.0,61.0,55.0,50.0,36.0,34.0,,0.0,0.0,0.0,0.0,0.0,6.0,13.0,15.0,6.0,976.0,20211030T101141_20211030T101420_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
13,204.0,8556.0,2669.0,2929.0,8712.0,8664.0,9096.0,9231.0,9123.0,9063.0,9600.0,9109.0,8989.0,0.0,81.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,253.0,20211212T102431_20211212T102427_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
14,90.0,201.0,228.0,235.0,294.0,296.0,226.0,266.0,286.0,301.0,272.0,304.0,368.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,31.0,23.0,1927.0,20210610T101559_20210610T102220_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
15,60.0,78.0,11.0,34.0,184.0,85.0,47.0,18.0,24.0,10.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,9.0,5.0,1424.0,20210121T102239_20210121T102236_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
16,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,504.0,20210131T102149_20210131T102348_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
17,138.0,388.0,89.0,69.0,391.0,280.0,194.0,210.0,210.0,207.0,193.0,181.0,186.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,29.0,20.0,742.0,20210428T100549_20210428T100550_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
18,66.0,75.0,17.0,11.0,160.0,99.0,43.0,17.0,30.0,11.0,25.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,5.0,601.0,20210302T101839_20210302T101835_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
19,60.0,158.0,9.0,13.0,141.0,126.0,57.0,33.0,1.0,24.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,13.0,6.0,695.0,20211122T102331_20211122T102421_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
20,108.0,2124.0,2523.0,3139.0,600.0,639.0,1262.0,1897.0,2430.0,3013.0,478.0,3456.0,3468.0,0.0,0.0,0.0,0.0,1024.0,10.0,61.0,65.0,129.0,795.0,20210421T101549_20210421T102336_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
21,114.0,596.0,461.0,372.0,578.0,587.0,502.0,590.0,716.0,733.0,709.0,706.0,1559.0,0.0,0.0,0.0,0.0,2048.0,10.0,59.0,60.0,52.0,2062.0,20210511T101559_20210511T102340_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
22,294.0,963.0,495.0,370.0,1194.0,1378.0,733.0,694.0,763.0,828.0,891.0,783.0,1759.0,0.0,0.0,0.0,0.0,2048.0,10.0,122.0,141.0,75.0,2459.0,20210725T102031_20210725T102548_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
23,120.0,783.0,134.0,96.0,919.0,1064.0,405.0,363.0,254.0,312.0,184.0,333.0,378.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,109.0,42.0,2631.0,20210727T100559_20210727T100556_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
24,156.0,291.0,112.0,91.0,301.0,264.0,158.0,181.0,243.0,270.0,276.0,243.0,334.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,27.0,17.0,1615.0,20210905T100549_20210905T100551_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
25,84.0,128.0,14.0,5.0,95.0,75.0,38.0,34.0,42.0,43.0,40.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,4.0,894.0,20211013T101951_20211013T102427_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
26,66.0,87.0,21.0,33.0,127.0,54.0,34.0,9.0,29.0,23.0,41.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,6.0,4.0,298.0,20210309T100739_20210309T101254_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
27,125.0,693.0,503.0,383.0,603.0,593.0,507.0,601.0,824.0,892.0,832.0,890.0,1664.0,0.0,0.0,0.0,0.0,2048.0,10.0,62.0,61.0,52.0,1752.0,20210605T102021_20210605T102024_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
28,120.0,5364.0,3720.0,3478.0,2956.0,3038.0,2972.0,3486.0,3994.0,4278.0,3666.0,4564.0,9077.0,100.0,0.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1928.0,20210602T101031_20210602T101235_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
29,204.0,1152.0,414.0,474.0,1354.0,1294.0,1420.0,1639.0,1617.0,1686.0,1508.0,1639.0,1886.0,0.0,15.0,0.0,0.0,0.0,11.0,138.0,132.0,145.0,407.0,20210210T102049_20210210T102115_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
30,168.0,269.0,50.0,42.0,237.0,221.0,137.0,135.0,154.0,159.0,153.0,144.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,23.0,14.0,1125.0,20210824T102031_20210824T102025_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
31,108.0,8434.0,6262.0,5310.0,8656.0,8004.0,7652.0,8052.0,7883.0,7627.0,8552.0,7603.0,14817.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1933.0,20210627T100559_20210627T100555_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
32,102.0,846.0,633.0,389.0,1790.0,1444.0,871.0,815.0,735.0,614.0,1494.0,480.0,332.0,0.0,0.0,0.0,0.0,0.0,6.0,183.0,147.0,89.0,1799.0,20210811T101031_20210811T101411_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
33,204.0,7507.0,656.0,771.0,7595.0,7420.0,7570.0,7783.0,7525.0,7387.0,7832.0,7283.0,7040.0,0.0,100.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,367.0,20210212T101131_20210212T101311_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
34,108.0,434.0,195.0,172.0,394.0,357.0,229.0,224.0,168.0,170.0,180.0,165.0,177.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,37.0,24.0,725.0,20210423T101021_20210423T101056_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
35,84.0,227.0,223.0,197.0,222.0,250.0,183.0,175.0,145.0,184.0,163.0,173.0,200.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,26.0,19.0,827.0,20211023T102101_20211023T102426_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
36,180.0,551.0,36.0,39.0,541.0,521.0,231.0,210.0,176.0,148.0,141.0,107.0,149.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,53.0,24.0,1902.0,20210821T101031_20210821T101418_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
37,168.0,4627.0,4485.0,3709.0,6732.0,6288.0,5944.0,5916.0,5863.0,5663.0,6721.0,5410.0,7391.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2111.0,20210702T101031_20210702T101157_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
38,150.0,9780.0,4329.0,3528.0,9408.0,8328.0,7992.0,8248.0,7574.0,7172.0,7860.0,6967.0,15361.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1302.0,20210411T101559_20210411T102418_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
39,96.0,1560.0,1882.0,2160.0,739.0,1014.0,1132.0,1281.0,1746.0,2408.0,670.0,2931.0,2352.0,3.0,0.0,0.0,0.0,1024.0,4.0,76.0,104.0,116.0,1484.0,20210814T102031_20210814T102250_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
40,90.0,476.0,173.0,158.0,594.0,422.0,256.0,192.0,160.0,101.0,479.0,123.0,211.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,43.0,27.0,687.0,20211202T102401_20211202T102433_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
41,162.0,880.0,564.0,495.0,1003.0,1104.0,752.0,826.0,928.0,1009.0,937.0,970.0,1825.0,0.0,0.0,0.0,0.0,2048.0,10.0,102.0,113.0,77.0,1577.0,20210730T101559_20210730T102410_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
42,132.0,2194.0,2520.0,2052.0,2784.0,2584.0,2670.0,2665.0,2635.0,2622.0,2968.0,2736.0,2884.0,78.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,255.0,676.0,20210126T102311_20210126T102424_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
43,96.0,7572.0,6368.0,5399.0,8052.0,7372.0,7144.0,7291.0,7144.0,6978.0,8124.0,6823.0,10682.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,755.0,20210508T100549_20210508T101551_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
44,222.0,529.0,64.0,54.0,506.0,517.0,224.0,194.0,135.0,142.0,102.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,53.0,23.0,2726.0,20210715T102031_20210715T102420_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
