system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,66.0,1136.0,1011.0,1022.0,1069.0,1080.0,1050.0,1030.0,1032.0,1030.0,1033.0,1035.0,990.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,7.0,431.0,20220309T100841_20220309T101114_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
1,60.0,996.0,1002.0,1007.0,1075.0,1059.0,999.0,997.0,990.0,1009.0,1015.0,1003.0,970.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,,560.0,20220307T101759_20220307T102247_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
2,72.0,1214.0,1027.0,1025.0,1267.0,1220.0,1085.0,1079.0,1081.0,1085.0,1068.0,1059.0,1014.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,22.0,8.0,1178.0,20220930T100729_20220930T101327_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
3,114.0,1671.0,1147.0,1152.0,1927.0,2100.0,1464.0,1353.0,1250.0,1275.0,1222.0,1228.0,1224.0,0.0,0.0,0.0,0.0,0.0,6.0,95.0,112.0,48.0,2287.0,20220725T101559_20220725T102250_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
4,84.0,1253.0,1034.0,1044.0,1252.0,1194.0,1107.0,1098.0,1098.0,1094.0,1089.0,1061.0,1047.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,20.0,12.0,388.0,20220314T101019_20220314T101022_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
5,258.0,1548.0,1103.0,1062.0,1824.0,2036.0,1313.0,1211.0,1125.0,1138.0,1124.0,1124.0,1115.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0,106.0,32.0,1917.0,20220720T101611_20220720T101819_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
6,96.0,1236.0,1094.0,1077.0,1258.0,1209.0,1127.0,1135.0,1138.0,1133.0,1138.0,1137.0,1135.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,22.0,13.0,503.0,20220324T100649_20220324T100645_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
7,66.0,1084.0,1052.0,1038.0,1117.0,1095.0,1057.0,1029.0,1016.0,1015.0,1041.0,1028.0,1017.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10.0,6.0,203.0,20220312T101831_20220312T102427_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
8,72.0,177.0,28.0,16.0,202.0,114.0,59.0,41.0,78.0,31.0,28.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,12.0,6.0,455.0,20220106T102319_20220106T102345_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
9,66.0,1109.0,1026.0,1012.0,1114.0,1127.0,1039.0,1037.0,1035.0,1038.0,1040.0,1037.0,1024.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,13.0,4.0,218.0,20220322T101711_20220322T102531_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
