system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
10,119.0,161.0,7.0,1.0,38.0,80.0,67.0,109.0,7.0,3.0,,,4.0,0.0,0.0,0.0,6.0,8.0,9.0,7.0,513.0,20181128T102351_20181128T102346_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
11,101.0,192.0,23.0,17.0,123.0,120.0,104.0,153.0,36.0,35.0,17.0,28.0,2.0,0.0,0.0,0.0,6.0,14.0,13.0,10.0,548.0,20181128T102351_20181128T102346_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
12,101.0,198.0,16.0,4.0,79.0,116.0,98.0,149.0,52.0,43.0,18.0,27.0,,0.0,0.0,0.0,6.0,10.0,10.0,9.0,551.0,20181128T102351_20181128T102346_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
13,60.0,57.0,63.0,42.0,213.0,297.0,168.0,158.0,76.0,104.0,71.0,79.0,63.0,0.0,0.0,0.0,6.0,21.0,30.0,17.0,1253.0,20180507T102019_20180507T102022_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
14,113.0,219.0,62.0,54.0,183.0,356.0,186.0,178.0,94.0,104.0,78.0,98.0,67.0,0.0,0.0,0.0,6.0,19.0,37.0,20.0,2569.0,20180731T102021_20180731T102024_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
15,113.0,217.0,63.0,50.0,208.0,341.0,178.0,176.0,91.0,105.0,82.0,99.0,96.0,0.0,0.0,0.0,6.0,19.0,36.0,19.0,2583.0,20180731T102021_20180731T102024_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
16,71.0,73.0,63.0,49.0,117.0,135.0,80.0,79.0,36.0,54.0,66.0,69.0,94.0,0.0,0.0,0.0,6.0,11.0,13.0,7.0,1154.0,20180606T102019_20180606T102512_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
17,131.0,217.0,57.0,50.0,211.0,343.0,173.0,162.0,67.0,77.0,60.0,78.0,59.0,0.0,0.0,0.0,6.0,19.0,36.0,18.0,2504.0,20180731T102021_20180731T102024_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
18,89.0,179.0,64.0,58.0,127.0,231.0,141.0,162.0,89.0,106.0,72.0,110.0,48.0,0.0,0.0,0.0,6.0,15.0,23.0,15.0,1658.0,20180909T102021_20180909T102205_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
19,168.0,,78.0,69.0,144.0,348.0,208.0,185.0,77.0,97.0,65.0,65.0,,0.0,0.0,0.0,6.0,17.0,36.0,23.0,2969.0,20180726T102019_20180726T102150_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
20,169.0,10.0,70.0,68.0,177.0,352.0,231.0,184.0,78.0,92.0,62.0,65.0,,0.0,0.0,0.0,6.0,17.0,37.0,23.0,2970.0,20180726T102019_20180726T102150_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
21,131.0,62.0,91.0,75.0,198.0,389.0,239.0,215.0,133.0,159.0,124.0,125.0,1.0,0.0,0.0,0.0,6.0,21.0,39.0,25.0,2656.0,20180726T102019_20180726T102150_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
22,95.0,61.0,50.0,21.0,77.0,164.0,101.0,136.0,62.0,46.0,53.0,49.0,15.0,0.0,0.0,0.0,6.0,7.0,16.0,10.0,1871.0,20180919T102021_20180919T102018_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
23,107.0,104.0,115.0,83.0,226.0,267.0,161.0,200.0,153.0,168.0,149.0,149.0,135.0,0.0,0.0,0.0,6.0,23.0,27.0,16.0,989.0,20180417T102019_20180417T102021_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
24,95.0,,33.0,33.0,57.0,116.0,80.0,64.0,11.0,4.0,15.0,16.0,,0.0,0.0,0.0,6.0,6.0,12.0,8.0,1950.0,20180716T102019_20180716T102549_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
25,95.0,218.0,114.0,90.0,214.0,333.0,235.0,231.0,192.0,208.0,219.0,204.0,184.0,0.0,0.0,0.0,6.0,21.0,33.0,23.0,1117.0,20180522T102031_20180522T102025_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
26,95.0,70.0,44.0,24.0,67.0,165.0,106.0,133.0,55.0,52.0,54.0,53.0,24.0,0.0,0.0,0.0,6.0,9.0,17.0,11.0,1864.0,20180919T102021_20180919T102018_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
27,132.0,42.0,30.0,12.0,53.0,138.0,75.0,81.0,1.0,1.0,1.0,,4.0,0.0,0.0,0.0,6.0,6.0,15.0,8.0,2194.0,20180919T102021_20180919T102018_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
28,113.0,3578.0,1068.0,847.0,3428.0,3110.0,3040.0,3165.0,3243.0,3244.0,3277.0,3182.0,2848.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,701.0,20180216T102059_20180216T102102_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
29,113.0,3781.0,1051.0,848.0,3454.0,3115.0,3007.0,3195.0,3259.0,3243.0,3312.0,3188.0,2967.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,697.0,20180216T102059_20180216T102102_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
30,77.0,4581.0,3823.0,3765.0,4744.0,4096.0,3956.0,4199.0,4257.0,4099.0,4588.0,4163.0,9532.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,829.0,20181103T102159_20181103T102338_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
31,77.0,121.0,118.0,83.0,220.0,267.0,191.0,212.0,174.0,196.0,174.0,167.0,164.0,0.0,0.0,0.0,6.0,22.0,27.0,19.0,878.0,20180417T102019_20180417T102021_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
32,95.0,1.0,33.0,33.0,29.0,102.0,75.0,62.0,12.0,11.0,14.0,13.0,1.0,0.0,0.0,0.0,6.0,3.0,11.0,8.0,2062.0,20180716T102019_20180716T102549_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
33,95.0,1.0,35.0,33.0,42.0,112.0,75.0,64.0,12.0,15.0,12.0,13.0,5.0,0.0,0.0,0.0,6.0,5.0,12.0,8.0,2063.0,20180716T102019_20180716T102549_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
34,113.0,793.0,465.0,399.0,1003.0,872.0,779.0,849.0,856.0,873.0,920.0,885.0,1020.0,0.0,0.0,2048.0,10.0,102.0,88.0,79.0,313.0,20180206T102209_20180206T102206_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
35,83.0,118.0,119.0,84.0,230.0,272.0,170.0,210.0,173.0,192.0,171.0,172.0,154.0,0.0,0.0,0.0,6.0,23.0,27.0,17.0,883.0,20180417T102019_20180417T102021_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
36,77.0,4664.0,3886.0,3852.0,4812.0,4232.0,3968.0,4274.0,4375.0,4215.0,4756.0,4287.0,9738.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,840.0,20181103T102159_20181103T102338_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
37,83.0,342.0,37.0,21.0,154.0,190.0,123.0,106.0,56.0,77.0,62.0,55.0,84.0,0.0,0.0,0.0,6.0,15.0,19.0,12.0,613.0,20180402T102021_20180402T102435_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
38,95.0,285.0,194.0,187.0,228.0,246.0,213.0,218.0,206.0,205.0,226.0,197.0,350.0,0.0,0.0,1024.0,3.0,24.0,26.0,23.0,1519.0,20180611T102021_20180611T102022_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
39,113.0,3535.0,1062.0,839.0,3490.0,3152.0,3058.0,3147.0,3248.0,3255.0,3303.0,3204.0,2654.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,647.0,20180216T102059_20180216T102102_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
40,77.0,97.0,33.0,37.0,93.0,128.0,110.0,140.0,22.0,41.0,19.0,32.0,9.0,0.0,0.0,0.0,6.0,10.0,14.0,12.0,1111.0,20180929T102021_20180929T102019_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
41,249.0,107.0,278.0,219.0,263.0,370.0,341.0,352.0,323.0,327.0,332.0,302.0,527.0,0.0,0.0,0.0,3.0,26.0,37.0,34.0,1773.0,20180517T102019_20180517T102209_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
42,166.0,1.0,23.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,,,,760.0,20180402T102021_20180402T102435_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
43,142.0,1.0,26.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,,,,741.0,20180402T102021_20180402T102435_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
44,95.0,134.0,113.0,90.0,179.0,308.0,227.0,228.0,183.0,192.0,206.0,202.0,238.0,0.0,0.0,0.0,6.0,18.0,31.0,23.0,1519.0,20180522T102031_20180522T102025_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
45,250.0,101.0,274.0,216.0,281.0,368.0,321.0,350.0,310.0,318.0,307.0,292.0,527.0,0.0,0.0,0.0,2.0,28.0,37.0,32.0,1760.0,20180517T102019_20180517T102209_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
46,101.0,135.0,112.0,91.0,159.0,305.0,224.0,224.0,179.0,190.0,203.0,187.0,248.0,0.0,0.0,0.0,6.0,16.0,31.0,22.0,1531.0,20180522T102031_20180522T102025_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
47,89.0,4683.0,4978.0,4798.0,3816.0,4300.0,4620.0,5243.0,5665.0,5896.0,4928.0,5979.0,8166.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1379.0,20180914T102019_20180914T102014_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
48,114.0,344.0,269.0,232.0,359.0,398.0,326.0,368.0,342.0,364.0,308.0,339.0,508.0,0.0,0.0,0.0,3.0,36.0,40.0,33.0,1014.0,20180427T102019_20180427T102022_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
49,89.0,5614.0,4710.0,4581.0,3614.0,3852.0,4128.0,4909.0,5352.0,5621.0,4592.0,5809.0,9523.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1377.0,20180914T102019_20180914T102014_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
50,65.0,97.0,111.0,87.0,189.0,183.0,172.0,222.0,132.0,123.0,101.0,110.0,48.0,0.0,0.0,0.0,6.0,19.0,20.0,19.0,772.0,20181024T102059_20181024T102428_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
51,119.0,1507.0,1630.0,1250.0,1108.0,1161.0,1173.0,1291.0,1400.0,1416.0,1328.0,1523.0,1431.0,0.0,0.0,0.0,7.0,113.0,118.0,119.0,570.0,20180201T102241_20180201T102237_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
52,65.0,105.0,114.0,84.0,172.0,163.0,180.0,224.0,128.0,130.0,93.0,116.0,37.0,0.0,0.0,0.0,6.0,16.0,17.0,18.0,768.0,20181024T102059_20181024T102428_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
53,77.0,163.0,67.0,56.0,145.0,230.0,140.0,163.0,91.0,111.0,74.0,121.0,57.0,0.0,0.0,0.0,6.0,14.0,24.0,16.0,1670.0,20180909T102021_20180909T102205_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
54,83.0,156.0,63.0,57.0,105.0,217.0,135.0,155.0,86.0,102.0,69.0,112.0,45.0,0.0,0.0,0.0,6.0,11.0,22.0,14.0,1680.0,20180909T102021_20180909T102205_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
55,172.0,204.0,88.0,97.0,248.0,332.0,215.0,215.0,240.0,268.0,218.0,214.0,123.0,0.0,0.0,0.0,2.0,26.0,34.0,22.0,1631.0,20180721T102021_20180721T102024_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
56,89.0,216.0,271.0,236.0,356.0,393.0,348.0,393.0,386.0,431.0,430.0,430.0,799.0,0.0,0.0,0.0,3.0,36.0,40.0,36.0,1479.0,20180904T102019_20180904T102014_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
57,172.0,151.0,88.0,95.0,240.0,358.0,225.0,213.0,240.0,269.0,218.0,216.0,150.0,0.0,0.0,0.0,2.0,26.0,36.0,23.0,1627.0,20180721T102021_20180721T102024_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
58,71.0,60.0,37.0,31.0,67.0,118.0,109.0,135.0,30.0,40.0,24.0,40.0,4.0,0.0,0.0,0.0,6.0,6.0,12.0,11.0,1212.0,20180929T102021_20180929T102019_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
59,89.0,234.0,270.0,239.0,356.0,416.0,352.0,393.0,383.0,423.0,432.0,440.0,792.0,0.0,0.0,0.0,3.0,37.0,43.0,36.0,1483.0,20180904T102019_20180904T102014_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
60,71.0,57.0,33.0,39.0,66.0,113.0,103.0,135.0,25.0,42.0,24.0,40.0,,0.0,0.0,0.0,6.0,7.0,11.0,11.0,1214.0,20180929T102021_20180929T102019_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
61,77.0,148.0,113.0,88.0,224.0,201.0,179.0,237.0,137.0,129.0,94.0,102.0,61.0,0.0,0.0,0.0,6.0,22.0,22.0,21.0,791.0,20181024T102059_20181024T102428_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
62,119.0,1159.0,1125.0,934.0,1164.0,1254.0,1111.0,1264.0,1459.0,1529.0,1628.0,1521.0,3019.0,0.0,0.0,2048.0,8.0,118.0,127.0,113.0,1045.0,20180422T102031_20180422T102115_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
63,95.0,8830.0,6680.0,5679.0,8312.0,7760.0,7516.0,8080.0,7984.0,8043.0,8352.0,8025.0,11832.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1833.0,20180706T102019_20180706T102022_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
64,89.0,244.0,277.0,243.0,390.0,416.0,362.0,410.0,399.0,440.0,440.0,439.0,906.0,0.0,0.0,0.0,3.0,40.0,43.0,36.0,1696.0,20180904T102019_20180904T102014_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
65,166.0,2550.0,3118.0,3009.0,2384.0,2422.0,2442.0,2809.0,3305.0,3525.0,3248.0,3635.0,6150.0,0.0,0.0,1024.0,8.0,243.0,247.0,249.0,2261.0,20180626T102019_20180626T102022_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
66,166.0,2641.0,3040.0,2940.0,2344.0,2322.0,2380.0,2703.0,3209.0,3452.0,3162.0,3569.0,6483.0,0.0,0.0,1024.0,8.0,239.0,236.0,242.0,2263.0,20180626T102019_20180626T102022_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
67,108.0,297.0,259.0,228.0,340.0,374.0,316.0,355.0,331.0,354.0,298.0,335.0,517.0,0.0,0.0,0.0,2.0,34.0,38.0,32.0,1024.0,20180427T102019_20180427T102022_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
68,95.0,8125.0,6709.0,5637.0,8480.0,7940.0,7724.0,8087.0,7982.0,7975.0,8496.0,7973.0,10924.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1847.0,20180706T102019_20180706T102022_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
69,107.0,296.0,266.0,229.0,337.0,383.0,318.0,359.0,334.0,356.0,303.0,334.0,488.0,0.0,0.0,0.0,3.0,34.0,39.0,32.0,1031.0,20180427T102019_20180427T102022_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
70,83.0,361.0,77.0,72.0,222.0,188.0,121.0,121.0,87.0,80.0,56.0,78.0,85.0,0.0,0.0,0.0,6.0,22.0,20.0,14.0,904.0,20181019T102031_20181019T102029_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
71,77.0,275.0,74.0,69.0,171.0,161.0,110.0,118.0,83.0,78.0,56.0,76.0,64.0,0.0,0.0,0.0,6.0,18.0,18.0,13.0,802.0,20181019T102031_20181019T102029_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
72,77.0,271.0,77.0,68.0,148.0,148.0,122.0,114.0,80.0,77.0,62.0,78.0,78.0,0.0,0.0,0.0,6.0,17.0,16.0,13.0,798.0,20181019T102031_20181019T102029_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
73,107.0,248.0,112.0,103.0,189.0,270.0,193.0,168.0,108.0,82.0,88.0,85.0,203.0,0.0,0.0,0.0,6.0,20.0,28.0,20.0,1226.0,20180701T102021_20180701T102404_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
74,95.0,290.0,116.0,104.0,221.0,294.0,208.0,185.0,131.0,106.0,113.0,112.0,198.0,0.0,0.0,0.0,6.0,23.0,30.0,22.0,1102.0,20180701T102021_20180701T102404_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
75,101.0,253.0,117.0,106.0,203.0,282.0,218.0,182.0,122.0,109.0,113.0,95.0,170.0,0.0,0.0,0.0,6.0,21.0,29.0,23.0,1229.0,20180701T102021_20180701T102404_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
76,113.0,2589.0,2290.0,2409.0,1670.0,1598.0,1962.0,2201.0,2733.0,3025.0,2218.0,3268.0,3716.0,0.0,0.0,1024.0,8.0,170.0,162.0,200.0,193.0,20180107T102359_20180107T102401_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
77,89.0,11057.0,2462.0,2589.0,10480.0,9784.0,9392.0,9647.0,9037.0,8617.0,9304.0,8183.0,15545.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,920.0,20180924T102019_20180924T102016_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
78,142.0,9571.0,1760.0,1696.0,9167.0,8143.0,8084.0,8459.0,8597.0,8499.0,8378.0,8372.0,7067.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,332.0,20180226T102019_20180226T102050_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
79,83.0,10663.0,2406.0,2529.0,10096.0,9440.0,9104.0,9371.0,8789.0,8392.0,9040.0,7970.0,15511.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,891.0,20180924T102019_20180924T102016_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
80,83.0,10671.0,2444.0,2545.0,10160.0,9368.0,9104.0,9444.0,8888.0,8471.0,9016.0,7995.0,15513.0,0.0,0.0,1024.0,8.0,255.0,255.0,255.0,886.0,20180924T102019_20180924T102016_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
