system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,138.0,334.0,45.0,37.0,321.0,323.0,148.0,135.0,101.0,114.0,70.0,67.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,33.0,16.0,2780.0,20210617T100559_20210617T101301_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
1,144.0,387.0,47.0,43.0,321.0,315.0,144.0,133.0,118.0,131.0,87.0,79.0,108.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,33.0,15.0,2795.0,20210617T100559_20210617T101301_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
2,66.0,232.0,26.0,22.0,223.0,213.0,76.0,57.0,45.0,55.0,40.0,37.0,58.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,22.0,8.0,1650.0,20210607T100559_20210607T101225_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
3,66.0,173.0,29.0,26.0,185.0,200.0,123.0,101.0,64.0,46.0,35.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,21.0,13.0,562.0,20210222T101021_20210222T101415_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
4,204.0,35.0,256.0,196.0,167.0,330.0,275.0,325.0,287.0,291.0,293.0,293.0,396.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,34.0,29.0,1348.0,20210225T102021_20210225T102421_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
5,66.0,259.0,26.0,15.0,218.0,212.0,77.0,68.0,46.0,65.0,44.0,45.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,22.0,8.0,1660.0,20210607T100559_20210607T101225_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
6,204.0,49.0,269.0,192.0,150.0,345.0,271.0,318.0,278.0,274.0,296.0,304.0,422.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,36.0,29.0,1359.0,20210225T102021_20210225T102421_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
7,66.0,209.0,28.0,20.0,199.0,191.0,116.0,104.0,67.0,42.0,37.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,20.0,12.0,560.0,20210222T101021_20210222T101415_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
8,84.0,132.0,56.0,60.0,223.0,264.0,82.0,85.0,43.0,40.0,44.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,27.0,9.0,1200.0,20210531T101559_20210531T101558_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
9,78.0,204.0,35.0,28.0,254.0,278.0,115.0,100.0,94.0,94.0,69.0,78.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,29.0,12.0,1143.0,20210903T102021_20210903T102024_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
10,204.0,92.0,256.0,194.0,204.0,350.0,286.0,333.0,304.0,308.0,307.0,310.0,345.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,36.0,32.0,1183.0,20210225T102021_20210225T102421_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
11,78.0,209.0,43.0,29.0,249.0,283.0,117.0,91.0,93.0,94.0,67.0,74.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,30.0,13.0,1127.0,20210903T102021_20210903T102024_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
12,66.0,214.0,29.0,21.0,230.0,209.0,127.0,115.0,74.0,47.0,40.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.0,13.0,640.0,20210222T101021_20210222T101415_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
13,66.0,212.0,30.0,27.0,213.0,215.0,132.0,111.0,73.0,54.0,41.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,22.0,14.0,640.0,20210222T101021_20210222T101415_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
14,204.0,98.0,268.0,189.0,190.0,365.0,282.0,321.0,281.0,278.0,301.0,308.0,343.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,37.0,29.0,1182.0,20210225T102021_20210225T102421_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
15,84.0,156.0,57.0,51.0,229.0,266.0,83.0,83.0,54.0,52.0,53.0,44.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,29.0,9.0,1225.0,20210531T101559_20210531T101558_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
16,60.0,174.0,59.0,51.0,255.0,284.0,97.0,88.0,62.0,64.0,70.0,60.0,57.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,29.0,9.0,946.0,20210531T101559_20210531T101558_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
17,60.0,165.0,59.0,59.0,246.0,283.0,95.0,93.0,64.0,62.0,70.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,29.0,10.0,948.0,20210531T101559_20210531T101558_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
18,149.0,332.0,43.0,41.0,318.0,310.0,140.0,124.0,90.0,96.0,56.0,46.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,32.0,15.0,2549.0,20210617T100559_20210617T101301_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
19,66.0,162.0,13.0,1.0,137.0,143.0,54.0,40.0,29.0,39.0,21.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,15.0,6.0,606.0,20211010T100941_20211010T101120_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
20,66.0,194.0,14.0,4.0,138.0,133.0,54.0,49.0,33.0,49.0,25.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,14.0,6.0,613.0,20211010T100941_20211010T101120_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
21,149.0,329.0,43.0,36.0,316.0,319.0,143.0,128.0,88.0,100.0,56.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,33.0,15.0,2541.0,20210617T100559_20210617T101301_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
22,88.0,212.0,20.0,13.0,202.0,196.0,65.0,54.0,10.0,23.0,2.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,20.0,7.0,1775.0,20210607T100559_20210607T101225_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
23,84.0,337.0,37.0,32.0,254.0,290.0,105.0,96.0,81.0,99.0,69.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,30.0,11.0,1836.0,20210602T101031_20210602T101235_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
