system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,101.0,79.0,18.0,16.0,215.0,145.0,68.0,48.0,54.0,54.0,42.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,15.0,7.0,1118.0,20181014T102019_20181014T102019_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
1,113.0,257.0,138.0,95.0,228.0,217.0,150.0,184.0,198.0,194.0,194.0,190.0,206.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,22.0,15.0,1065.0,20180409T101031_20180409T101343_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
2,83.0,136.0,28.0,39.0,389.0,455.0,150.0,114.0,78.0,78.0,67.0,58.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,47.0,16.0,1421.0,20180822T101019_20180822T101321_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
3,77.0,177.0,19.0,41.0,217.0,168.0,68.0,61.0,45.0,51.0,34.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,18.0,7.0,973.0,20181011T101019_20181011T101020_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
4,89.0,361.0,40.0,49.0,280.0,171.0,96.0,112.0,75.0,54.0,59.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,17.0,9.0,931.0,20181205T101401_20181205T101359_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
5,83.0,318.0,51.0,40.0,531.0,622.0,159.0,122.0,79.0,90.0,86.0,90.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,64.0,17.0,1749.0,20180807T101021_20180807T101024_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
6,95.0,351.0,37.0,31.0,445.0,499.0,157.0,120.0,88.0,81.0,67.0,80.0,52.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,51.0,16.0,2542.0,20180731T102021_20180731T102024_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
7,65.0,256.0,56.0,57.0,221.0,204.0,93.0,84.0,62.0,85.0,92.0,81.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,21.0,10.0,1207.0,20180529T101031_20180529T101225_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
8,65.0,135.0,38.0,43.0,209.0,187.0,70.0,59.0,57.0,72.0,57.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,19.0,7.0,1344.0,20180507T102019_20180507T102022_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
9,95.0,115.0,33.0,37.0,148.0,192.0,88.0,66.0,58.0,50.0,51.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,20.0,8.0,1293.0,20180608T101021_20180608T101024_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
10,65.0,47.0,82.0,52.0,166.0,169.0,88.0,100.0,124.0,141.0,154.0,126.0,226.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,17.0,8.0,1052.0,20180504T101029_20180504T101023_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
11,65.0,272.0,200.0,212.0,332.0,344.0,239.0,239.0,231.0,245.0,204.0,221.0,214.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,35.0,25.0,1101.0,20180606T102019_20180606T102512_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
