system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,971.0,56.0,53.0,1078.0,1166.0,1014.0,1001.0,888.0,710.0,610.0,585.0,205.0,0.0,0.0,0.0,0.0,0.0,6.0,113.0,117.0,104.0,740.0,20210222T101021_20210222T101415_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
1,60.0,235.0,181.0,147.0,343.0,455.0,347.0,435.0,218.0,219.0,256.0,187.0,156.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,47.0,36.0,921.0,20210531T101559_20210531T101558_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
2,84.0,188.0,61.0,47.0,147.0,300.0,200.0,297.0,152.0,148.0,121.0,112.0,64.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,31.0,21.0,1140.0,20210903T102021_20210903T102024_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
3,78.0,141.0,47.0,29.0,164.0,302.0,217.0,278.0,79.0,89.0,66.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,30.0,22.0,1386.0,20210607T100559_20210607T101225_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
4,66.0,94.0,56.0,40.0,90.0,236.0,147.0,261.0,90.0,89.0,74.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,24.0,15.0,552.0,20211010T100941_20211010T101120_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
5,145.0,292.0,82.0,77.0,304.0,393.0,299.0,377.0,152.0,138.0,97.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,40.0,31.0,2431.0,20210617T100559_20210617T101301_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
6,204.0,529.0,507.0,335.0,801.0,977.0,912.0,934.0,896.0,827.0,832.0,814.0,722.0,0.0,0.0,0.0,0.0,0.0,6.0,81.0,100.0,93.0,1072.0,20210225T102021_20210225T102421_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
7,88.0,182.0,54.0,39.0,219.0,342.0,205.0,302.0,137.0,157.0,114.0,115.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,35.0,21.0,2028.0,20210908T101559_20210908T102114_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
8,66.0,17.0,63.0,42.0,105.0,162.0,83.0,73.0,30.0,49.0,38.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,17.0,9.0,614.0,20210322T101649_20210322T101644_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
9,162.0,203.0,98.0,72.0,197.0,330.0,216.0,296.0,158.0,139.0,115.0,97.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,34.0,22.0,2663.0,20210910T101031_20210910T101503_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
10,66.0,1.0,49.0,37.0,51.0,198.0,101.0,220.0,50.0,58.0,41.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,20.0,11.0,1367.0,20211028T102039_20211028T102038_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
11,114.0,114.0,70.0,51.0,193.0,280.0,172.0,306.0,119.0,134.0,100.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,29.0,18.0,1513.0,20211008T101829_20211008T102448_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
12,78.0,91.0,51.0,46.0,88.0,234.0,161.0,288.0,104.0,103.0,98.0,81.0,,0.0,0.0,0.0,0.0,0.0,6.0,8.0,24.0,17.0,976.0,20211030T101141_20211030T101420_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
13,204.0,6234.0,1656.0,1794.0,6196.0,5976.0,6156.0,6265.0,6214.0,6161.0,6636.0,6292.0,6165.0,0.0,100.0,0.0,0.0,1024.0,11.0,255.0,255.0,255.0,329.0,20211212T102431_20211212T102427_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
14,90.0,71.0,79.0,70.0,151.0,322.0,229.0,299.0,131.0,147.0,114.0,89.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,33.0,24.0,1927.0,20210610T101559_20210610T102220_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
15,60.0,989.0,1756.0,1534.0,951.0,1042.0,1232.0,1453.0,1644.0,1657.0,1514.0,1770.0,3007.0,12.0,0.0,0.0,0.0,0.0,6.0,97.0,106.0,126.0,1424.0,20210121T102239_20210121T102236_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
16,108.0,4282.0,624.0,708.0,6932.0,6608.0,6832.0,7909.0,7425.0,7279.0,7168.0,6854.0,5711.0,0.0,100.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,837.0,20210131T102149_20210131T102348_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
17,138.0,305.0,100.0,77.0,354.0,393.0,253.0,266.0,232.0,229.0,203.0,194.0,170.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,40.0,25.0,742.0,20210428T100549_20210428T100550_T33UVU,Plagesee,52.88820777144499,13.937127069515407,"{""type"":""Point"",""coordinates"":[13.937127069515405,52.88820777144499]}"
