system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,84.0,202.0,31.0,27.0,314.0,742.0,440.0,757.0,320.0,326.0,265.0,178.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,76.0,44.0,1143.0,20210903T102021_20210903T102024_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
1,204.0,151.0,421.0,288.0,328.0,460.0,457.0,604.0,478.0,502.0,503.0,533.0,633.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,47.0,47.0,1183.0,20210225T102021_20210225T102421_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
2,84.0,199.0,30.0,27.0,326.0,744.0,440.0,756.0,328.0,322.0,260.0,180.0,59.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,76.0,45.0,1127.0,20210903T102021_20210903T102024_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
3,66.0,450.0,38.0,25.0,401.0,444.0,419.0,501.0,376.0,325.0,297.0,269.0,147.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,46.0,43.0,640.0,20210222T101021_20210222T101415_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
4,66.0,462.0,36.0,26.0,357.0,428.0,392.0,471.0,322.0,267.0,260.0,257.0,132.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,44.0,40.0,640.0,20210222T101021_20210222T101415_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
5,204.0,151.0,423.0,292.0,308.0,466.0,451.0,626.0,501.0,529.0,512.0,543.0,642.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,50.0,47.0,1182.0,20210225T102021_20210225T102421_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
6,204.0,220.0,417.0,286.0,346.0,478.0,455.0,614.0,484.0,512.0,498.0,530.0,515.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,50.0,48.0,991.0,20210225T102021_20210225T102421_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
7,60.0,121.0,14.0,16.0,214.0,435.0,165.0,393.0,159.0,160.0,138.0,93.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,45.0,17.0,946.0,20210531T101559_20210531T101558_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
8,60.0,113.0,13.0,13.0,214.0,428.0,163.0,390.0,162.0,158.0,140.0,93.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,44.0,17.0,948.0,20210531T101559_20210531T101558_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
9,66.0,495.0,39.0,25.0,430.0,461.0,430.0,508.0,382.0,330.0,301.0,272.0,151.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,48.0,44.0,618.0,20210222T101021_20210222T101415_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
10,90.0,261.0,25.0,22.0,441.0,930.0,550.0,843.0,312.0,324.0,254.0,177.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,94.0,55.0,1951.0,20210908T101559_20210908T102114_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
11,66.0,26.0,14.0,19.0,204.0,428.0,210.0,364.0,120.0,140.0,91.0,52.0,,0.0,0.0,0.0,0.0,0.0,6.0,21.0,46.0,22.0,1126.0,20211028T102039_20211028T102038_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
12,72.0,193.0,18.0,12.0,246.0,636.0,344.0,601.0,191.0,181.0,164.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,65.0,36.0,518.0,20211010T100941_20211010T101120_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
