system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
352,204.0,12356.0,5677.0,4764.0,11192.0,10144.0,9448.0,9967.0,9289.0,8892.0,8808.0,8600.0,16065.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,2069.0,20190924T102021_20190924T102418_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
353,204.0,4462.0,2313.0,2419.0,4184.0,4220.0,4316.0,4596.0,4831.0,4873.0,5004.0,4910.0,7042.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20190805T102031_20190805T102440_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
354,204.0,4581.0,3998.0,3162.0,4860.0,4892.0,4768.0,4946.0,4841.0,4987.0,5448.0,5011.0,6332.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,765.0,20191105T101119_20191105T101115_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
355,204.0,3602.0,1894.0,1924.0,3332.0,3042.0,2956.0,3261.0,3219.0,3150.0,3038.0,3016.0,10024.0,87.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1310.0,20191019T102029_20191019T102031_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
356,114.0,368.0,247.0,203.0,386.0,401.0,223.0,245.0,287.0,295.0,274.0,318.0,624.0,0.0,0.0,0.0,0.0,2048.0,6.0,40.0,41.0,23.0,1373.0,20190921T101031_20190921T101152_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
357,204.0,1586.0,2069.0,2187.0,2210.0,2732.0,2924.0,3274.0,3638.0,3754.0,4192.0,3906.0,6328.0,100.0,0.0,0.0,0.0,1024.0,9.0,225.0,255.0,255.0,530.0,20191004T102031_20191004T102025_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
358,204.0,4624.0,4057.0,3144.0,4916.0,4992.0,4832.0,5108.0,4957.0,4936.0,5480.0,5023.0,6425.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,786.0,20191105T101119_20191105T101115_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
359,204.0,4672.0,3301.0,2267.0,4948.0,5096.0,5128.0,5253.0,5256.0,5265.0,5512.0,5249.0,5961.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,878.0,20190929T102029_20190929T102023_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
360,204.0,4690.0,3302.0,2267.0,4920.0,5080.0,5112.0,5260.0,5269.0,5319.0,5504.0,5275.0,5918.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,869.0,20190929T102029_20190929T102023_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
361,202.0,7155.0,3823.0,3047.0,6788.0,6124.0,5688.0,5963.0,5679.0,5559.0,6092.0,5466.0,11331.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,844.0,20190208T101159_20190208T101158_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
362,202.0,4760.0,2127.0,1680.0,4464.0,4084.0,4196.0,4443.0,4347.0,4299.0,4488.0,4199.0,5555.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,729.0,20190109T101409_20190109T101406_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
363,125.0,5465.0,3279.0,2624.0,5472.0,5016.0,5136.0,5398.0,5294.0,5178.0,5488.0,5092.0,6063.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,426.0,20190211T102149_20190211T102246_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
364,204.0,316.0,228.0,201.0,297.0,321.0,148.0,180.0,198.0,215.0,192.0,211.0,564.0,0.0,0.0,0.0,0.0,2048.0,6.0,31.0,33.0,16.0,1383.0,20190921T101031_20190921T101152_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
365,204.0,606.0,288.0,235.0,642.0,606.0,430.0,450.0,408.0,396.0,455.0,368.0,572.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,62.0,44.0,1778.0,20190616T102031_20190616T102027_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
366,119.0,6239.0,4508.0,3534.0,5411.0,5088.0,5484.0,5785.0,5598.0,5483.0,5756.0,5392.0,6704.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,393.0,20190117T102351_20190117T102347_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
367,204.0,10311.0,3551.0,3934.0,9152.0,9104.0,9104.0,9859.0,9590.0,9441.0,9088.0,9286.0,15483.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,868.0,20191001T101031_20191001T101058_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
368,138.0,10453.0,4536.0,3427.0,9480.0,9056.0,8680.0,9009.0,8507.0,8215.0,8648.0,7776.0,15740.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1095.0,20191009T102029_20191009T102303_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
369,142.0,5499.0,3244.0,2630.0,5472.0,5016.0,5176.0,5341.0,5282.0,5225.0,5444.0,5066.0,6141.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,425.0,20190211T102149_20190211T102246_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
370,125.0,5932.0,4547.0,3733.0,5489.0,5169.0,5416.0,5566.0,5659.0,5608.0,5884.0,5728.0,6178.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,399.0,20190117T102351_20190117T102347_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
371,202.0,4710.0,2128.0,1683.0,4488.0,4104.0,4204.0,4513.0,4364.0,4352.0,4496.0,4165.0,5581.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,743.0,20190109T101409_20190109T101406_T33UUV,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
372,204.0,10316.0,3571.0,3933.0,9832.0,9672.0,9632.0,9869.0,9572.0,9479.0,9560.0,9310.0,15496.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,858.0,20191001T101031_20191001T101058_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
373,204.0,1474.0,2075.0,2171.0,2134.0,2676.0,2888.0,3228.0,3613.0,3736.0,4176.0,3927.0,6226.0,100.0,0.0,0.0,0.0,1024.0,9.0,217.0,255.0,255.0,523.0,20191004T102031_20191004T102025_T33UUU,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
374,142.0,4864.0,2936.0,2920.0,4624.0,4300.0,4080.0,4262.0,4281.0,4211.0,4716.0,4170.0,7210.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,692.0,20190310T101019_20190310T101022_T32UQE,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
375,202.0,2667.0,3102.0,2500.0,2626.0,2946.0,3354.0,3535.0,3615.0,3780.0,3646.0,3940.0,1709.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,292.0,20190127T102311_20190127T102327_T32UQD,Stechlinsee,53.14881963524088,13.032429184469487,"{""type"":""Point"",""coordinates"":[13.032429184469489,53.14881963524088]}"
