system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,113.0,1.0,60.0,35.0,156.0,256.0,260.0,556.0,306.0,258.0,247.0,165.0,75.0,0.0,0.0,0.0,6.0,15.0,26.0,26.0,304.0,20180208T101151_20180208T101153_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
1,113.0,6.0,58.0,37.0,176.0,240.0,270.0,550.0,299.0,257.0,249.0,159.0,72.0,0.0,0.0,0.0,6.0,17.0,24.0,27.0,302.0,20180208T101151_20180208T101153_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
2,113.0,4337.0,998.0,962.0,4380.0,4306.0,4358.0,4573.0,4367.0,4221.0,4359.0,4103.0,3841.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,584.0,20180213T101119_20180213T101559_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
3,118.0,4301.0,1006.0,966.0,4448.0,4379.0,4411.0,4584.0,4377.0,4247.0,4394.0,4139.0,3767.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,548.0,20180213T101119_20180213T101559_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
4,113.0,4367.0,1001.0,963.0,4368.0,4308.0,4339.0,4559.0,4357.0,4219.0,4355.0,4098.0,3928.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,589.0,20180213T101119_20180213T101559_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
5,167.0,95.0,37.0,34.0,157.0,435.0,249.0,683.0,342.0,267.0,153.0,179.0,40.0,0.0,0.0,0.0,6.0,16.0,44.0,25.0,231.0,20180303T102021_20180303T102019_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
6,202.0,25.0,26.0,30.0,150.0,397.0,233.0,645.0,301.0,197.0,157.0,125.0,10.0,0.0,0.0,0.0,6.0,15.0,40.0,23.0,236.0,20180303T102021_20180303T102019_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
7,118.0,1.0,1.0,1.0,127.0,260.0,105.0,385.0,154.0,92.0,97.0,47.0,1.0,0.0,0.0,0.0,6.0,12.0,26.0,10.0,305.0,20180206T102209_20180206T102206_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
8,125.0,1.0,37.0,25.0,122.0,286.0,215.0,509.0,248.0,185.0,167.0,111.0,57.0,0.0,0.0,0.0,6.0,12.0,29.0,21.0,204.0,20180223T101019_20180223T101508_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
9,95.0,62.0,34.0,43.0,249.0,367.0,277.0,439.0,206.0,193.0,159.0,122.0,9.0,0.0,0.0,0.0,6.0,24.0,38.0,29.0,1018.0,20181014T102019_20181014T102019_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
