system:index,AOT_RETRIEVAL_ACCURACY,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_COVERAGE_PERCENTAGE,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,PROCESSING_BASELINE,PRODUCT_ID,RADIATIVE_TRANSFER_ACCURAY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,.geo
20180208T101151_20180208T101153_T32UQD,0.0,0.0,0.0,4.592479,3.656345,9.439857,S2A_USER_MSI_L2A_DS_SGS__20180208T135551_S20180208T101153_N02.06,GS2A_20180208T101151_013747_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.518538449E12,PASSED,L2A_T32UQD_A013747_20180208T101153,0.980161,107.713713735094,106.533187276042,107.037798575205,107.537623604184,105.7225413196,106.155134658262,106.556542289654,106.781530594225,106.991676679469,107.20981988275,105.950968243519,107.415790632625,107.882642391882,9.21884889668795,9.0830611730831,9.11968363155084,9.16892874438179,9.06031903131986,9.07305019753509,9.10089822585431,9.11928574266782,9.13984154704613,9.16266330790269,9.06997539573904,9.18757568266684,9.25129336915255,162.695512798076,69.1609890751426,3.612259,32UQD,37.068912,5.73274,02.06,S2A_MSIL2A_20180208T101151_N0206_R022_T32UQD_20180208T135551,0.0,PASSED,1.02900596452332,0.0,DESCENDING,22.0,PASSED,0.293328,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,5.8E-5,34.809741,38.935855,2.539661,0.0,1153859428,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(12.352597821662444,52.21518268597677, 12.35266053719856,52.215101975860776, 12.35314548741049,52.214987104174405, 13.530749715810217,52.175585354190666, 13.530903282853268,52.17564920565067, 13.55613038275243,52.42163777596658, 13.581722202501881,52.66758695490386, 13.60768790378068,52.913517017611646, 13.63403464064338,53.15942783116559, 13.63392855064743,53.15952209643017, 12.775562488224592,53.189873079105396, 12.772617172962828,53.187756786954466, 12.768786718441065,53.18003390302455, 12.758226603027762,53.15689074702776, 12.561771895897028,52.70800418737262, 12.369516657128061,52.258701587642044, 12.352821737583911,52.218153562514004, 12.352597821662444,52.21518268597677)",COPERNICUS/S2_SR/20180208T101151_20180208T101153_T32UQD,1.518084713463E12,1.518084713463E12,1645599111684049,"{""type"":""Polygon"",""coordinates"":[[[12.352597821662444,52.21518268597677],[12.352660537198561,52.215101975860776],[12.35314548741049,52.214987104174405],[13.530749715810217,52.175585354190666],[13.530903282853268,52.17564920565067],[13.55613038275243,52.42163777596658],[13.581722202501881,52.66758695490386],[13.607687903780683,52.913517017611646],[13.63403464064338,53.15942783116559],[13.63392855064743,53.15952209643017],[12.775562488224594,53.189873079105396],[12.772617172962828,53.187756786954466],[12.768786718441063,53.18003390302455],[12.758226603027762,53.15689074702777],[12.561771895897028,52.70800418737263],[12.369516657128065,52.258701587642044],[12.352821737583911,52.218153562514],[12.352597821662444,52.21518268597677]]]}"
20180208T101151_20180208T101153_T32UQE,0.0,0.0,0.0,30.111053,1.940063,2.092625,S2A_USER_MSI_L2A_DS_SGS__20180208T135551_S20180208T101153_N02.06,GS2A_20180208T101151_013747_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.518605761E12,PASSED,L2A_T32UQE_A013747_20180208T101153,8.926068,105.310745086976,105.141269497704,105.275513165142,105.324954744851,104.926093352848,105.028826655365,105.090985519526,105.143359777461,105.183795672658,105.233326281431,104.977741689868,105.272865660442,105.348557405532,9.99304537240655,9.86505718040528,9.90450239897955,9.94801795810134,9.84637812285936,9.86539051479951,9.89038068954259,9.90674121216243,9.92513522542697,9.94557020257085,9.85484806648934,9.96795301576811,10.0201002464754,162.812736374238,70.0140992286209,21.184924,32UQE,56.141818,0.213195,02.06,S2A_MSIL2A_20180208T101151_N0206_R022_T32UQE_20180208T135551,0.0,PASSED,1.02900596452332,0.0,DESCENDING,22.0,PASSED,3.10861,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,6.1E-5,47.336155,12.780194,2.418106,0.0,790176810,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.73333880555003,54.05491683937858, 13.733230888567407,54.05501127559762, 13.17264687022359,54.075803741304924, 13.170452250323583,54.07257942678276, 13.166116852220819,54.06597846369367, 13.118718029712955,53.962635974737196, 12.94207391551218,53.57177005295344, 12.76883308107831,53.180570134167496, 12.758132166051425,53.155813506008975, 12.741258382242664,53.116678561874195, 12.737823312484611,53.10814281657306, 12.737350494219372,53.102696974797716, 12.737752010876477,53.102559895955736, 13.624404108709518,53.071357494195986, 13.624561081726936,53.07142112071907, 13.651158830194037,53.317339878150804, 13.678148027691043,53.56321862101742, 13.705538625922783,53.80907770370645, 13.73333880555003,54.05491683937858)",COPERNICUS/S2_SR/20180208T101151_20180208T101153_T32UQE,1.518084713463E12,1.518084713463E12,1645173699648245,"{""type"":""Polygon"",""coordinates"":[[[13.73333880555003,54.05491683937858],[13.733230888567407,54.05501127559762],[13.172646870223593,54.07580374130493],[13.170452250323585,54.07257942678276],[13.166116852220819,54.06597846369366],[13.118718029712955,53.962635974737196],[12.94207391551218,53.57177005295344],[12.76883308107831,53.180570134167496],[12.758132166051421,53.15581350600897],[12.741258382242666,53.116678561874195],[12.737823312484611,53.108142816573064],[12.737350494219372,53.10269697479771],[12.737752010876475,53.102559895955736],[13.624404108709518,53.071357494195986],[13.624561081726938,53.07142112071907],[13.651158830194037,53.317339878150804],[13.678148027691044,53.56321862101742],[13.705538625922784,53.80907770370644],[13.73333880555003,54.05491683937858]]]}"
20180208T101151_20180208T101153_T33UUU,0.0,0.0,0.0,5.059292,3.815457,9.466615,S2A_USER_MSI_L2A_DS_SGS__20180208T135551_S20180208T101153_N02.06,GS2A_20180208T101151_013747_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.518516532E12,PASSED,L2A_T33UUU_A013747_20180208T101153,1.096307,107.266126302379,106.318685409861,106.704182810941,107.121025761096,105.64027316572,106.016647223603,106.309346328493,106.494436907385,106.664630369132,106.843470001185,105.828707585272,107.010453994654,107.481818316251,9.07667797870622,8.93908358467462,8.97676915094291,9.03525905096425,8.90083712343001,8.92295041540092,8.95683730786301,8.97563088826049,8.99665545738085,9.01998271743297,8.91071970802594,9.04545655547441,9.11020517094278,162.776831466797,69.186205257597,3.962906,33UUU,33.017164,5.180355,02.06,S2A_MSIL2A_20180208T101151_N0206_R022_T33UUU_20180208T135551,0.0,PASSED,1.02900596452332,0.0,DESCENDING,22.0,PASSED,0.606136,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,7.9E-5,36.061314,36.957568,2.853265,0.0,1229860867,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(12.361629899626505,52.23317147618589, 12.361707061189732,52.2331467441303, 13.678248498138956,52.25523726139369, 13.678393418220333,52.255308432070365, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648073175299807,53.24205050168867, 12.792048871934362,53.229264495186534, 12.79192510841602,53.22922557460323, 12.789833626956659,53.22593018700138, 12.786937989086493,53.22101710991733, 12.77405029430056,53.192182109238615, 12.729514116721784,53.09153897807066, 12.559084931433182,52.70160634351085, 12.391565339297152,52.31144498346217, 12.360752207938502,52.2373651623793, 12.360979058872868,52.23354302907655, 12.361629899626505,52.23317147618589)",COPERNICUS/S2_SR/20180208T101151_20180208T101153_T33UUU,1.518084713463E12,1.518084713463E12,1645518146181644,"{""type"":""Polygon"",""coordinates"":[[[12.361629899626504,52.23317147618588],[12.361707061189735,52.2331467441303],[13.678248498138956,52.25523726139369],[13.678393418220331,52.255308432070365],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648073175299807,53.24205050168867],[12.792048871934364,53.22926449518654],[12.79192510841602,53.22922557460323],[12.789833626956657,53.22593018700138],[12.786937989086493,53.22101710991733],[12.774050294300558,53.192182109238615],[12.729514116721784,53.09153897807065],[12.559084931433182,52.70160634351085],[12.391565339297152,52.31144498346217],[12.360752207938502,52.2373651623793],[12.360979058872868,52.23354302907655],[12.361629899626504,52.23317147618588]]]}"
20180213T101119_20180213T101118_T32UQD,0.0,0.0,0.0,0.674826,3.110761,8.444776,S2B_USER_MSI_L2A_DS_MPS__20180213T121644_S20180213T101118_N02.06,GS2B_20180213T101119_004910_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.51869226E12,PASSED,L2A_T32UQD_A004910_20180213T101118,0.09003,107.813172124061,106.849125880898,107.230521762219,107.616473852776,106.215251691353,106.567827458014,106.883765821259,107.060240832476,107.19828823426,107.366135712888,106.392280490394,107.522933969755,107.978615899416,9.37196275863993,9.24792175615323,9.29205467786156,9.3484747518616,9.22383430442148,9.24543421223357,9.27306038640604,9.29123791298989,9.29493245797853,9.31748024809272,9.23352627374548,9.34205767442596,9.40164244331599,162.341736814078,67.5567263443279,0.584796,32UQD,71.512824,5.626652,02.06,S2B_MSIL2A_20180213T101119_N0206_R022_T32UQD_20180213T121644,0.0,PASSED,1.02731096924411,0.0,DESCENDING,22.0,PASSED,0.019077,1874.3,365.41,247.08,87.75,1959.77,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.0,18.140323,61.662626,2.320958,0.0,515705039,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(12.770261276279463,53.19004118427518, 12.770117743880013,53.18999507198043, 12.765674258843664,53.180401064068256, 12.732064269102473,53.10374633369636, 12.585687389202764,52.761240283195264, 12.58561976894901,52.76041732821707, 12.585919028373342,52.75845071541625, 12.594363079593172,52.757102154306764, 12.644490631502197,52.75017364460628, 13.553516466164087,52.621530409888216, 13.569252629605026,52.619303552331765, 13.574950905305709,52.61854219358985, 13.576434540922202,52.61848477487978, 13.576589751006184,52.618548480345844, 13.6050832440853,52.88900999570149, 13.63403464064338,53.15942783116559, 13.63392855064743,53.15952209643017, 12.770261276279463,53.19004118427518)",COPERNICUS/S2_SR/20180213T101119_20180213T101118_T32UQD,1.518516678458E12,1.518516678458E12,1645395857046967,"{""type"":""Polygon"",""coordinates"":[[[12.770261276279463,53.19004118427518],[12.770117743880013,53.18999507198043],[12.765674258843664,53.180401064068256],[12.732064269102473,53.10374633369636],[12.585687389202764,52.76124028319526],[12.585619768949009,52.76041732821707],[12.585919028373343,52.75845071541625],[12.594363079593174,52.757102154306764],[12.644490631502197,52.75017364460628],[13.553516466164087,52.621530409888216],[13.569252629605026,52.61930355233177],[13.574950905305707,52.61854219358985],[13.576434540922204,52.61848477487979],[13.576589751006184,52.618548480345844],[13.605083244085298,52.88900999570149],[13.63403464064338,53.15942783116559],[13.63392855064743,53.15952209643017],[12.770261276279463,53.19004118427518]]]}"
20180303T102021_20180303T102019_T32UQD,0.0,0.0,9.148181,9.148181,1.241323,4.413417,S2A_USER_MSI_L2A_DS_SGS__20180303T135828_S20180303T102019_N02.06,GS2A_20180303T102021_014076_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.520461715E12,PASSED,L2A_T32UQD_A014076_20180303T102019,3.303723,226.210040150857,228.688762057421,227.212400031191,226.139980236086,232.432335930546,229.841433966602,228.330912621473,227.779659949977,227.292186538117,227.02326162887,231.008587864885,226.703685722471,225.984960508282,3.65540229322341,3.25389728468299,3.41801051545546,3.60005790874189,3.05882150582005,3.15309430705101,3.26709859766811,3.33947163078108,3.41222039345147,3.49034927228042,3.10641132369563,3.57046937917181,3.74408868465708,164.366146841446,60.5828423154617,5.361237,32UQD,2.55E-4,35.193181,02.06,S2A_MSIL2A_20180303T102021_N0206_R065_T32UQD_20180303T135828,0.0,PASSED,1.01965530754444,0.0,DESCENDING,65.0,PASSED,0.739409,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.483221,13.033536,34.434837,1.796113,0.0,1863359397,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(11.99449698778205,53.21201876988434, 11.994491344764983,53.2120041701981, 11.96060210441589,52.71923066461332, 11.927685128268587,52.22640863469824, 11.927741963592153,52.22636566008588, 11.927789668480477,52.22631876855151, 11.927813630029222,52.226315331231056, 13.530749715810217,52.175585354190666, 13.530820936664536,52.17561928953636, 13.530898432761184,52.175647461160665, 13.530904492237884,52.17566201641322, 13.55613038275243,52.42163777596658, 13.581722202501881,52.66758695490386, 13.60768790378068,52.913517017611646, 13.63403464064338,53.15942783116559, 13.633978294286765,53.159471540857815, 13.63393142168452,53.15951916835763, 13.633907090959049,53.15952292063413, 11.994647235721672,53.21208275239454, 11.994575520561002,53.21204795418014, 11.99449698778205,53.21201876988434)",COPERNICUS/S2_SR/20180303T102021_20180303T102019_T32UQD,1.520072419455E12,1.520072419455E12,1645158696248203,"{""type"":""Polygon"",""coordinates"":[[[11.99449698778205,53.21201876988434],[11.994491344764983,53.2120041701981],[11.960602104415893,52.71923066461332],[11.927685128268587,52.22640863469824],[11.92774196359215,52.22636566008589],[11.927789668480477,52.22631876855151],[11.927813630029224,52.22631533123106],[13.530749715810217,52.175585354190666],[13.530820936664536,52.17561928953636],[13.530898432761182,52.175647461160665],[13.530904492237882,52.17566201641322],[13.55613038275243,52.42163777596658],[13.581722202501881,52.66758695490386],[13.607687903780683,52.913517017611646],[13.63403464064338,53.15942783116559],[13.633978294286761,53.15947154085781],[13.633931421684522,53.15951916835764],[13.633907090959049,53.15952292063414],[11.994647235721674,53.21208275239454],[11.994575520561,53.21204795418014],[11.99449698778205,53.21201876988434]]]}"
20180303T102021_20180303T102019_T33UUU,0.0,0.0,0.0,8.556943,1.555857,4.904174,S2A_USER_MSI_L2A_DS_SGS__20180303T135828_S20180303T102019_N02.06,GS2A_20180303T102021_014076_N02.06,INS-NOBS,0.0,PASSED,PASSED,1.520614983E12,PASSED,L2A_T33UUU_A014076_20180303T102019,3.167149,234.545881962505,236.49764492311,235.408013054493,234.658440793879,240.140270088551,237.86339596102,236.654944025238,236.127391844311,235.567982939947,235.221139145699,238.862710079366,234.955325677613,234.360405523596,3.81390747425376,3.42104244006404,3.58698605843948,3.76855465572947,3.22876598901629,3.32808140641649,3.43985823501057,3.50667874134261,3.57975244551466,3.65455244941868,3.27535818779194,3.73245288173455,3.90023162149102,164.457163123387,60.6096914931294,5.389269,33UUU,2.02E-4,31.33449,02.06,S2A_MSIL2A_20180303T102021_N0206_R065_T33UUU_20180303T135828,0.0,PASSED,1.01965530754444,0.0,DESCENDING,65.0,PASSED,1.135599,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,5.24E-4,17.432256,33.649638,1.43104,0.0,1856117291,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.648057930956336,53.24204959567913, 13.648039047356248,53.24205011860283, 12.004754669869694,53.21206771042417, 12.004688008655881,53.21202948383028, 12.004613903020092,53.21199651891384, 12.004610248145692,53.211981633223765, 12.038509561942993,52.71920849598536, 12.071436470520608,52.2263868137535, 12.071498947423871,52.22634687089817, 12.071552673874363,52.22630240595803, 12.071576891967828,52.22630022721864, 13.678248498138956,52.25523726139369, 13.678315188082466,52.255274600602014, 13.678388796051863,52.255306497850256, 13.678392978742467,52.25532137327541, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648129873173273,53.242002601441406, 13.648076362367002,53.24204770126894, 13.648057930956336,53.24204959567913)",COPERNICUS/S2_SR/20180303T102021_20180303T102019_T33UUU,1.520072419455E12,1.520072419455E12,1645254529368024,"{""type"":""Polygon"",""coordinates"":[[[13.648057930956336,53.242049595679134],[13.648039047356246,53.24205011860283],[12.004754669869694,53.21206771042418],[12.004688008655881,53.21202948383028],[12.004613903020092,53.211996518913836],[12.004610248145692,53.211981633223765],[12.038509561942995,52.71920849598536],[12.071436470520608,52.2263868137535],[12.071498947423871,52.22634687089817],[12.071552673874363,52.22630240595803],[12.071576891967828,52.226300227218644],[13.678248498138956,52.25523726139369],[13.678315188082468,52.255274600602014],[13.678388796051866,52.25530649785026],[13.678392978742465,52.25532137327541],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648129873173275,53.242002601441406],[13.648076362367005,53.24204770126894],[13.648057930956336,53.242049595679134]]]}"
20181011T101019_20181011T101020_T32UQE,0.0,0.016809,0.016809,,0.017261,0.899863,S2B_OPER_MSI_L2A_DS_MPS__20181011T131546_S20181011T101020_N02.09,GS2B_20181011T101019_008342_N02.09,INS-NOBS,0.0,PASSED,PASSED,1.539263746E12,PASSED,L2A_T32UQE_A008342_20181011T101020,0.006264,105.990732416,105.835042512,105.898707318,106.054033255,105.583739256,105.654849102,105.765189468,105.818405675,105.860407012,105.910683121,105.636055383,105.95199879,106.030113442,9.98627634603,9.87534922731,9.90680447238,9.96645290564,9.83903722448,9.85015118151,9.88334188737,9.89977874569,9.91822823713,9.93872218328,9.84757229291,9.96114629796,10.013471284,168.826815713,61.2439422285,0.009211,32UQE,55.982906,37.96185,02.09,S2B_MSIL2A_20181011T101019_N0209_R022_T32UQE_20181011T131546,,PASSED,1.00198596948,0.0,DESCENDING,22.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.77,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.001334,0.57506,56.853378,3.675778,0.0,790648179,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.169496899431925,54.075883792577415, 13.169417744315451,54.07587355983293, 13.167248506972696,54.072686143663894, 12.95549983052478,53.606271336985245, 12.748618706879515,53.13938388538452, 12.737376585272893,53.11329328786854, 12.733989024416276,53.105295620784254, 12.733778211233762,53.10286484394234, 12.733818613223864,53.10283427025707, 12.733824287930727,53.10279203406094, 12.734175019481304,53.10267232274587, 13.624404108709518,53.071357494195986, 13.624561081726936,53.07142112071907, 13.651158830194037,53.317339878150804, 13.678148027691043,53.56321862101742, 13.705538625922783,53.80907770370645, 13.73333880555003,54.05491683937858, 13.733230888567407,54.05501127559762, 13.16955630884026,54.075911023473104, 13.169496899431925,54.075883792577415)",COPERNICUS/S2_SR/20181011T101019_20181011T101020_T32UQE,1.53925262E12,1.53925262E12,1557201921095671,"{""type"":""Polygon"",""coordinates"":[[[13.169496899431925,54.075883792577415],[13.169417744315451,54.07587355983293],[13.167248506972697,54.072686143663894],[12.955499830524781,53.606271336985245],[12.748618706879517,53.13938388538452],[12.737376585272893,53.11329328786854],[12.733989024416276,53.105295620784254],[12.733778211233762,53.10286484394234],[12.733818613223862,53.10283427025707],[12.733824287930727,53.10279203406094],[12.734175019481304,53.10267232274586],[13.624404108709518,53.071357494195986],[13.624561081726938,53.07142112071907],[13.651158830194037,53.317339878150804],[13.678148027691044,53.56321862101742],[13.705538625922784,53.80907770370644],[13.73333880555003,54.05491683937858],[13.733230888567407,54.05501127559762],[13.169556308840262,54.075911023473104],[13.169496899431925,54.075883792577415]]]}"
20181016T101021_20181016T101021_T32UQE,0.0,0.021026,0.021026,,0.04024,1.417512,S2A_OPER_MSI_L2A_DS_SGS__20181016T131706_S20181016T101021_N02.09,GS2A_20181016T101021_017322_N02.09,INS-NOBS,0.0,PASSED,PASSED,1.539695826E12,PASSED,L2A_T32UQE_A017322_20181016T101021,0.006292,105.261164006,105.141486655,105.212340147,105.317673912,104.922447935,105.023194855,105.078178396,105.129287694,105.145796758,105.153661029,104.973075433,105.18603143,105.295268716,9.97946309114,9.85961221303,9.89972426629,9.95099142822,9.8333002072,9.85234247284,9.88480362801,9.90116296822,9.91145281116,9.93228339705,9.84178423856,9.95469789802,10.0065471497,169.395509158,63.0609867055,0.014734,32UQE,55.864352,40.792403,02.09,S2A_MSIL2A_20181016T101021_N0209_R022_T32UQE_20181016T131706,,PASSED,1.0048623234,0.0,DESCENDING,22.0,PASSED,0.0,1884.69,367.15,245.59,85.25,1959.72,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.0,2.008017,52.106786,3.61402,0.0,800024161,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.73333880555003,54.05491683937858, 13.733230888567407,54.05501127559762, 13.16760752552203,54.07597869525144, 13.159660614771845,54.061072200272015, 13.149122642815044,54.03822743211991, 12.998117593467676,53.70658590657563, 12.871092424733162,53.42257603017191, 12.759167919021033,53.1676536995992, 12.742264842851972,53.12825020543361, 12.732060352022202,53.10373699984563, 12.731981885770447,53.10283127775482, 12.732089801506097,53.102737831309284, 13.624404108709518,53.071357494195986, 13.624561081726936,53.07142112071907, 13.651158830194037,53.317339878150804, 13.678148027691043,53.56321862101742, 13.705538625922783,53.80907770370645, 13.73333880555003,54.05491683937858)",COPERNICUS/S2_SR/20181016T101021_20181016T101021_T32UQE,1.539684621E12,1.539684621E12,1557180330743069,"{""type"":""Polygon"",""coordinates"":[[[13.73333880555003,54.05491683937858],[13.733230888567407,54.05501127559762],[13.16760752552203,54.07597869525144],[13.159660614771841,54.061072200272015],[13.14912264281504,54.03822743211991],[12.998117593467672,53.70658590657563],[12.871092424733162,53.42257603017192],[12.759167919021031,53.1676536995992],[12.742264842851972,53.12825020543361],[12.732060352022202,53.10373699984563],[12.731981885770447,53.10283127775482],[12.732089801506097,53.102737831309284],[13.624404108709518,53.071357494195986],[13.624561081726938,53.07142112071907],[13.651158830194037,53.317339878150804],[13.678148027691044,53.56321862101742],[13.705538625922784,53.80907770370644],[13.73333880555003,54.05491683937858]]]}"
