system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
145,90.0,16.0,48.0,35.0,64.0,289.0,170.0,377.0,122.0,123.0,92.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,30.0,18.0,1629.0,20200829T102031_20200829T102249_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
146,84.0,18.0,56.0,43.0,80.0,293.0,170.0,377.0,130.0,129.0,97.0,73.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,30.0,18.0,1599.0,20200829T102031_20200829T102249_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
147,126.0,9601.0,5554.0,4196.0,9336.0,8432.0,8072.0,8435.0,7986.0,7820.0,8728.0,7651.0,12506.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,637.0,20200221T102041_20200221T102411_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
148,114.0,10080.0,5683.0,5019.0,10008.0,9584.0,9568.0,10127.0,9827.0,9611.0,10136.0,9415.0,14188.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,823.0,20201129T101359_20201129T101355_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
149,204.0,1643.0,1952.0,1352.0,1998.0,1896.0,1782.0,1938.0,2368.0,2455.0,2828.0,2438.0,2397.0,38.0,0.0,0.0,0.0,1024.0,8.0,203.0,193.0,182.0,1933.0,20200720T102031_20200720T102321_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
150,114.0,4331.0,4155.0,4378.0,4052.0,3902.0,3714.0,3984.0,4117.0,4221.0,4508.0,4207.0,9384.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,1547.0,20201023T102029_20201023T102450_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
151,204.0,1782.0,2044.0,1275.0,2084.0,1924.0,1726.0,1975.0,2364.0,2497.0,2988.0,2471.0,2688.0,36.0,0.0,0.0,0.0,1024.0,8.0,212.0,196.0,176.0,1914.0,20200720T102031_20200720T102321_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
152,126.0,1203.0,1370.0,934.0,1332.0,1110.0,941.0,1198.0,1698.0,1852.0,1932.0,2001.0,1393.0,14.0,0.0,0.0,0.0,0.0,6.0,136.0,113.0,96.0,1406.0,20201222T102339_20201222T102337_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
153,204.0,6921.0,4159.0,3457.0,7252.0,6772.0,6664.0,6971.0,6819.0,6791.0,7300.0,6828.0,5691.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,652.0,20201224T101431_20201224T101431_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
154,126.0,1194.0,1402.0,972.0,1202.0,1050.0,948.0,1216.0,1667.0,1844.0,1858.0,1953.0,1498.0,14.0,0.0,0.0,0.0,0.0,6.0,123.0,107.0,97.0,1426.0,20201222T102339_20201222T102337_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
155,204.0,6990.0,4104.0,3501.0,7304.0,6872.0,6808.0,6938.0,6818.0,6860.0,7340.0,6773.0,5832.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,652.0,20201224T101431_20201224T101431_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
156,114.0,714.0,437.0,425.0,661.0,590.0,588.0,528.0,539.0,575.0,555.0,582.0,381.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,60.0,60.0,675.0,20200302T102021_20200302T102554_T32UQD,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
157,126.0,9444.0,5541.0,4198.0,9144.0,8280.0,8012.0,8391.0,8020.0,7836.0,8568.0,7684.0,12316.0,100.0,0.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,604.0,20200221T102041_20200221T102411_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
158,120.0,2831.0,2843.0,2513.0,2548.0,2670.0,2470.0,2879.0,3337.0,3433.0,3508.0,3591.0,6194.0,72.0,0.0,0.0,0.0,2048.0,8.0,255.0,255.0,251.0,1212.0,20201028T102141_20201028T102429_T33UUU,Netzener_See,52.351448671966835,12.70452365174242,"{""type"":""Point"",""coordinates"":[12.704523651742422,52.351448671966835]}"
