system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,102.0,168.0,62.0,61.0,121.0,188.0,113.0,132.0,83.0,77.0,74.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,20.0,12.0,1782.0,20200816T101031_20200816T101030_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
1,66.0,102.0,46.0,42.0,110.0,181.0,109.0,91.0,61.0,83.0,91.0,62.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,19.0,12.0,516.0,20201107T102231_20201107T102337_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
2,204.0,73.0,54.0,54.0,140.0,160.0,75.0,88.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,17.0,8.0,2687.0,20200811T100559_20200811T101318_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
3,60.0,135.0,75.0,71.0,123.0,228.0,158.0,160.0,100.0,99.0,108.0,91.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,23.0,16.0,726.0,20200421T102021_20200421T102321_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
4,60.0,139.0,73.0,70.0,129.0,229.0,158.0,157.0,99.0,92.0,110.0,88.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,24.0,17.0,727.0,20200421T102021_20200421T102321_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
5,126.0,398.0,106.0,75.0,338.0,444.0,280.0,297.0,245.0,245.0,225.0,190.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,46.0,29.0,763.0,20200408T101021_20200408T101022_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
6,168.0,116.0,68.0,59.0,169.0,192.0,102.0,115.0,28.0,46.0,28.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,20.0,11.0,2272.0,20200811T100559_20200811T101318_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
7,66.0,188.0,64.0,68.0,178.0,303.0,162.0,191.0,94.0,102.0,89.0,79.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,31.0,17.0,479.0,20200401T102021_20200401T102432_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
8,102.0,123.0,27.0,34.0,195.0,131.0,79.0,64.0,45.0,38.0,17.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,14.0,10.0,1161.0,20200117T102249_20200117T102248_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
9,174.0,100.0,64.0,57.0,167.0,187.0,100.0,107.0,15.0,35.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,19.0,11.0,2279.0,20200811T100559_20200811T101318_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
10,60.0,135.0,74.0,54.0,200.0,316.0,181.0,181.0,100.0,114.0,121.0,85.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,32.0,19.0,445.0,20200406T101559_20200406T101807_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
11,66.0,165.0,73.0,69.0,140.0,237.0,160.0,162.0,97.0,98.0,103.0,85.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,25.0,17.0,696.0,20200421T102021_20200421T102321_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
12,60.0,169.0,80.0,63.0,207.0,253.0,153.0,130.0,86.0,104.0,98.0,81.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,26.0,16.0,800.0,20200423T100549_20200423T100736_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
13,60.0,133.0,71.0,58.0,200.0,310.0,180.0,176.0,106.0,118.0,121.0,92.0,51.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,33.0,19.0,449.0,20200406T101559_20200406T101807_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
14,66.0,176.0,78.0,62.0,209.0,251.0,150.0,127.0,82.0,99.0,91.0,74.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,26.0,16.0,741.0,20200423T100549_20200423T100736_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
15,60.0,171.0,79.0,67.0,211.0,251.0,153.0,130.0,88.0,108.0,99.0,86.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,26.0,16.0,799.0,20200423T100549_20200423T100736_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
16,60.0,179.0,73.0,57.0,229.0,333.0,190.0,188.0,105.0,119.0,125.0,89.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,35.0,21.0,461.0,20200406T101559_20200406T101807_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
17,72.0,187.0,97.0,65.0,218.0,187.0,126.0,125.0,101.0,128.0,116.0,116.0,113.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,19.0,13.0,1915.0,20200602T100559_20200602T101204_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
18,72.0,186.0,99.0,66.0,216.0,191.0,126.0,125.0,103.0,129.0,117.0,119.0,112.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,20.0,13.0,1911.0,20200602T100559_20200602T101204_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
19,84.0,274.0,39.0,17.0,218.0,155.0,92.0,68.0,84.0,25.0,38.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,16.0,10.0,435.0,20200102T102421_20200102T102422_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
20,84.0,182.0,134.0,105.0,120.0,187.0,160.0,180.0,189.0,176.0,187.0,155.0,184.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,19.0,17.0,691.0,20200208T101151_20200208T101153_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
21,90.0,116.0,27.0,29.0,213.0,152.0,97.0,93.0,67.0,55.0,46.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,16.0,11.0,1125.0,20200117T102249_20200117T102248_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
