system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,66.0,1146.0,1056.0,1040.0,1148.0,1262.0,1190.0,1418.0,1133.0,1112.0,1084.0,1041.0,972.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,27.0,20.0,469.0,20220309T100841_20220309T101114_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
1,66.0,1146.0,1057.0,1046.0,1162.0,1238.0,1184.0,1413.0,1137.0,1112.0,1095.0,1042.0,974.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,25.0,19.0,467.0,20220309T100841_20220309T101114_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
2,78.0,1125.0,1038.0,1036.0,1188.0,1190.0,1124.0,1309.0,1128.0,1136.0,1083.0,1063.0,1011.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,20.0,13.0,1232.0,20220930T100729_20220930T101327_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
3,78.0,1122.0,1035.0,1038.0,1180.0,1187.0,1119.0,1306.0,1126.0,1133.0,1095.0,1062.0,1011.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,19.0,13.0,1232.0,20220930T100729_20220930T101327_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
4,72.0,150.0,27.0,33.0,259.0,159.0,154.0,239.0,85.0,99.0,65.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,17.0,15.0,474.0,20220106T102319_20220106T102345_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
5,72.0,148.0,29.0,25.0,276.0,176.0,160.0,229.0,87.0,92.0,61.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,17.0,17.0,486.0,20220106T102319_20220106T102345_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
6,60.0,1068.0,1046.0,1047.0,1184.0,1224.0,1192.0,1400.0,1137.0,1121.0,1110.0,1082.0,984.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,23.0,20.0,583.0,20220307T101759_20220307T102247_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
7,96.0,1223.0,1055.0,1056.0,1257.0,1380.0,1241.0,1404.0,1144.0,1162.0,1123.0,1094.0,1058.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,39.0,25.0,1264.0,20220622T100559_20220622T101515_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
8,60.0,1066.0,1043.0,1047.0,1194.0,1223.0,1192.0,1403.0,1137.0,1122.0,1102.0,1079.0,990.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,23.0,20.0,587.0,20220307T101759_20220307T102247_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
9,90.0,1230.0,1058.0,1057.0,1266.0,1378.0,1237.0,1413.0,1153.0,1170.0,1132.0,1101.0,1071.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,39.0,25.0,1279.0,20220622T100559_20220622T101515_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
