system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,987.0,1025.0,1023.0,1101.0,1111.0,1073.0,1098.0,996.0,1015.0,1015.0,1012.0,977.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,9.0,623.0,20220307T101759_20220307T102247_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
1,60.0,989.0,1029.0,1026.0,1117.0,1103.0,1086.0,1092.0,995.0,1014.0,1013.0,1011.0,972.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,12.0,10.0,626.0,20220307T101759_20220307T102247_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
2,210.0,1268.0,1163.0,1104.0,1231.0,1413.0,1261.0,1294.0,1218.0,1217.0,1211.0,1236.0,1240.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,42.0,27.0,1932.0,20220720T101611_20220720T101819_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
3,270.0,1167.0,1137.0,1097.0,1145.0,1341.0,1226.0,1222.0,1098.0,1092.0,1091.0,1116.0,1101.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,35.0,23.0,1938.0,20220720T101611_20220720T101819_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
4,73.0,211.0,29.0,15.0,247.0,97.0,77.0,117.0,46.0,76.0,33.0,68.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,10.0,9.0,474.0,20220106T102319_20220106T102345_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
5,60.0,1034.0,1029.0,1026.0,1144.0,1118.0,1094.0,1098.0,1000.0,1017.0,1016.0,1011.0,978.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,13.0,10.0,583.0,20220307T101759_20220307T102247_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
6,78.0,177.0,34.0,18.0,204.0,78.0,64.0,115.0,52.0,52.0,39.0,46.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,9.0,8.0,451.0,20220106T102319_20220106T102345_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
7,78.0,176.0,29.0,15.0,222.0,78.0,64.0,113.0,41.0,70.0,23.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,10.0,10.0,456.0,20220106T102319_20220106T102345_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
8,226.0,1265.0,1158.0,1103.0,1224.0,1406.0,1253.0,1279.0,1186.0,1186.0,1184.0,1208.0,1214.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,42.0,26.0,1928.0,20220720T101611_20220720T101819_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
9,60.0,1028.0,1026.0,1032.0,1055.0,1168.0,1115.0,1132.0,1031.0,1047.0,1041.0,1024.0,1006.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,16.0,11.0,188.0,20220312T101831_20220312T102427_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
10,60.0,1031.0,1026.0,1031.0,1059.0,1158.0,1115.0,1134.0,1036.0,1043.0,1047.0,1029.0,1003.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,18.0,13.0,189.0,20220312T101831_20220312T102427_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
11,78.0,1185.0,1096.0,1065.0,1163.0,1279.0,1200.0,1212.0,1161.0,1177.0,1174.0,1147.0,1129.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,29.0,20.0,233.0,20220322T101711_20220322T102531_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
12,78.0,1179.0,1095.0,1066.0,1160.0,1272.0,1194.0,1212.0,1158.0,1173.0,1173.0,1147.0,1128.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,28.0,19.0,238.0,20220322T101711_20220322T102531_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
13,66.0,1240.0,1098.0,1066.0,1206.0,1302.0,1216.0,1225.0,1176.0,1191.0,1196.0,1172.0,1130.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,31.0,21.0,203.0,20220322T101711_20220322T102531_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
14,60.0,1069.0,1027.0,1031.0,1083.0,1184.0,1124.0,1142.0,1041.0,1053.0,1047.0,1029.0,1007.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,15.0,183.0,20220312T101831_20220312T102427_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
15,78.0,2068.0,2273.0,1685.0,2202.0,2320.0,2156.0,2337.0,2561.0,2537.0,3120.0,2494.0,3243.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,136.0,117.0,1140.0,20220610T101611_20220610T101606_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
16,84.0,1283.0,1105.0,1083.0,1249.0,1224.0,1177.0,1202.0,1156.0,1135.0,1150.0,1083.0,1237.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,22.0,19.0,1177.0,20221127T102351_20221127T102351_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
17,66.0,1319.0,1353.0,1293.0,1367.0,1400.0,1308.0,1362.0,1321.0,1344.0,1402.0,1365.0,1483.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,41.0,32.0,523.0,20220416T101559_20220416T102458_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
18,66.0,1159.0,1059.0,1040.0,1191.0,1238.0,1148.0,1155.0,1080.0,1086.0,1079.0,1089.0,1033.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,25.0,16.0,1038.0,20220327T101629_20220327T102055_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
19,66.0,1140.0,1045.0,1023.0,1187.0,1342.0,1200.0,1222.0,1072.0,1092.0,1070.0,1073.0,1041.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,34.0,21.0,787.0,20220605T101559_20220605T102306_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
20,60.0,5361.0,1377.0,1435.0,5900.0,5584.0,5752.0,5242.0,4828.0,5670.0,5439.0,5255.0,5282.0,0.0,100.0,0.0,0.0,0.0,11.0,255.0,255.0,255.0,642.0,20221217T102431_20221217T102432_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
21,138.0,1253.0,1395.0,1318.0,1242.0,1358.0,1354.0,1443.0,1407.0,1399.0,1499.0,1436.0,2381.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,36.0,36.0,2056.0,20221028T102131_20221028T102131_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
22,78.0,1362.0,1316.0,1216.0,1411.0,1394.0,1302.0,1325.0,1392.0,1450.0,1641.0,1416.0,1649.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,41.0,32.0,1229.0,20220903T101559_20220903T101826_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
23,66.0,1139.0,1042.0,1021.0,1193.0,1332.0,1194.0,1222.0,1069.0,1090.0,1071.0,1076.0,1043.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,35.0,20.0,796.0,20220605T101559_20220605T102306_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
