system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,151.0,82.0,65.0,172.0,237.0,118.0,109.0,112.0,108.0,103.0,97.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,25.0,12.0,726.0,20200421T102021_20200421T102321_T33UUU,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
1,60.0,147.0,80.0,66.0,161.0,240.0,121.0,107.0,105.0,108.0,94.0,98.0,97.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,25.0,14.0,727.0,20200421T102021_20200421T102321_T32UQD,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
2,162.0,259.0,51.0,36.0,391.0,416.0,119.0,87.0,7.0,38.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,43.0,13.0,2272.0,20200811T100559_20200811T101318_T32UQD,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
3,168.0,250.0,39.0,31.0,386.0,406.0,111.0,86.0,1.0,26.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,42.0,12.0,2279.0,20200811T100559_20200811T101318_T33UUU,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
4,60.0,110.0,62.0,59.0,212.0,274.0,140.0,127.0,105.0,109.0,101.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,28.0,14.0,445.0,20200406T101559_20200406T101807_T33UUU,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
5,60.0,197.0,74.0,63.0,234.0,242.0,119.0,107.0,95.0,112.0,109.0,89.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,25.0,13.0,800.0,20200423T100549_20200423T100736_T33UUU,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
6,60.0,106.0,59.0,55.0,214.0,274.0,145.0,122.0,95.0,109.0,105.0,94.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,28.0,16.0,449.0,20200406T101559_20200406T101807_T32UQD,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
7,60.0,198.0,76.0,66.0,232.0,241.0,118.0,107.0,98.0,108.0,111.0,89.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,25.0,12.0,799.0,20200423T100549_20200423T100736_T32UQD,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
8,66.0,280.0,108.0,73.0,374.0,384.0,147.0,140.0,123.0,145.0,148.0,140.0,146.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,40.0,15.0,1915.0,20200602T100559_20200602T101204_T33UUU,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
9,66.0,282.0,105.0,73.0,381.0,391.0,149.0,141.0,113.0,140.0,147.0,138.0,156.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,40.0,16.0,1911.0,20200602T100559_20200602T101204_T32UQD,Liepnitzsee,52.74465268782029,13.496440799469571,"{""type"":""Point"",""coordinates"":[13.496440799469571,52.744652687820285]}"
