system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,185.0,34.0,31.0,204.0,165.0,67.0,55.0,56.0,65.0,62.0,62.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,16.0,6.0,814.0,20200423T100549_20200423T100736_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
1,150.0,326.0,52.0,59.0,413.0,377.0,149.0,127.0,102.0,89.0,81.0,72.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,39.0,15.0,2340.0,20200811T100559_20200811T101318_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
2,66.0,221.0,98.0,72.0,214.0,239.0,142.0,139.0,134.0,133.0,129.0,134.0,114.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,25.0,15.0,749.0,20200421T102021_20200421T102321_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
3,90.0,293.0,45.0,49.0,297.0,321.0,112.0,104.0,78.0,79.0,59.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,33.0,12.0,1616.0,20200816T101031_20200816T101030_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
4,60.0,158.0,48.0,48.0,216.0,200.0,108.0,80.0,101.0,103.0,96.0,87.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,21.0,11.0,460.0,20200406T101559_20200406T101807_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
5,66.0,83.0,18.0,6.0,139.0,173.0,41.0,34.0,4.0,21.0,22.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,18.0,5.0,1153.0,20200928T102031_20200928T102456_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
6,84.0,169.0,85.0,67.0,130.0,149.0,105.0,121.0,136.0,96.0,143.0,127.0,198.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,11.0,782.0,20200208T101151_20200208T101153_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
7,84.0,181.0,11.0,1.0,234.0,143.0,68.0,72.0,50.0,52.0,61.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,15.0,7.0,1140.0,20200117T102249_20200117T102248_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
8,66.0,285.0,21.0,28.0,445.0,444.0,120.0,71.0,12.0,17.0,13.0,17.0,,0.0,0.0,0.0,0.0,0.0,6.0,45.0,46.0,13.0,1658.0,20200801T100559_20200801T101400_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
9,60.0,242.0,32.0,47.0,260.0,194.0,111.0,97.0,96.0,97.0,99.0,85.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,20.0,11.0,253.0,20200324T100649_20200324T100644_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
10,108.0,363.0,94.0,75.0,290.0,278.0,179.0,191.0,206.0,205.0,196.0,190.0,175.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,29.0,19.0,938.0,20200408T101021_20200408T101022_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
11,144.0,199.0,225.0,219.0,316.0,308.0,173.0,188.0,239.0,292.0,289.0,258.0,355.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,32.0,18.0,2424.0,20200923T101649_20200923T102104_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
12,60.0,170.0,48.0,47.0,130.0,164.0,64.0,63.0,71.0,72.0,89.0,66.0,53.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,6.0,451.0,20200418T101031_20200418T101517_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
13,72.0,322.0,37.0,41.0,386.0,420.0,116.0,83.0,56.0,47.0,39.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,42.0,11.0,1606.0,20200806T101031_20200806T101511_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
14,146.0,462.0,157.0,118.0,401.0,378.0,264.0,265.0,305.0,309.0,323.0,288.0,264.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,38.0,26.0,1421.0,20200428T101031_20200428T101240_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
15,102.0,253.0,73.0,77.0,265.0,206.0,123.0,116.0,79.0,86.0,85.0,62.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0,13.0,2173.0,20200622T100559_20200622T100839_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
16,60.0,83.0,21.0,31.0,121.0,51.0,8.0,10.0,,13.0,28.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,,319.0,20200314T101019_20200314T101022_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
17,96.0,372.0,266.0,290.0,398.0,391.0,329.0,333.0,300.0,315.0,266.0,320.0,318.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,40.0,34.0,1740.0,20200615T101559_20200615T101946_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
18,120.0,426.0,163.0,73.0,395.0,381.0,230.0,260.0,302.0,313.0,383.0,293.0,309.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,39.0,24.0,2688.0,20200627T101031_20200627T101243_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
19,66.0,97.0,49.0,42.0,115.0,105.0,57.0,50.0,40.0,46.0,39.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,7.0,246.0,20200322T102021_20200322T102446_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
20,84.0,298.0,121.0,94.0,375.0,368.0,155.0,145.0,125.0,126.0,135.0,107.0,309.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,37.0,15.0,3120.0,20200821T100559_20200821T101228_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
21,79.0,102.0,36.0,41.0,191.0,170.0,77.0,53.0,56.0,59.0,43.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,18.0,8.0,1086.0,20200920T100649_20200920T100649_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
22,84.0,221.0,82.0,69.0,251.0,201.0,91.0,108.0,99.0,109.0,98.0,81.0,119.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,21.0,10.0,1954.0,20200602T100559_20200602T101204_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
23,126.0,248.0,31.0,46.0,315.0,155.0,82.0,66.0,31.0,58.0,50.0,44.0,,0.0,0.0,0.0,0.0,0.0,6.0,33.0,16.0,9.0,1206.0,20200124T101219_20200124T101215_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
24,78.0,175.0,64.0,83.0,261.0,299.0,105.0,81.0,68.0,113.0,37.0,107.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,31.0,11.0,1420.0,20200903T101559_20200903T101850_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
25,96.0,158.0,119.0,136.0,248.0,221.0,137.0,156.0,143.0,169.0,121.0,134.0,125.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,23.0,14.0,1038.0,20200506T101559_20200506T102006_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
26,72.0,155.0,91.0,88.0,205.0,210.0,120.0,119.0,134.0,156.0,137.0,144.0,147.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,22.0,13.0,925.0,20200416T101549_20200416T102015_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
27,66.0,453.0,120.0,119.0,216.0,197.0,145.0,110.0,108.0,92.0,118.0,117.0,374.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,21.0,16.0,809.0,20201104T101211_20201104T101418_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
28,144.0,217.0,75.0,59.0,259.0,238.0,149.0,138.0,131.0,148.0,141.0,129.0,108.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,25.0,16.0,874.0,20200327T101629_20200327T101842_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
29,96.0,238.0,106.0,94.0,281.0,237.0,130.0,137.0,122.0,141.0,104.0,119.0,134.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,25.0,14.0,1240.0,20200526T101559_20200526T101605_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
30,72.0,206.0,127.0,91.0,238.0,278.0,160.0,154.0,168.0,189.0,194.0,199.0,286.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,29.0,17.0,867.0,20200918T102031_20200918T102401_T33UVU,Werbellinsee,52.91951411672295,13.709939443907867,"{""type"":""Point"",""coordinates"":[13.709939443907867,52.91951411672296]}"
