system:index,AOT_RETRIEVAL_ACCURACY,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,PROCESSING_BASELINE,PRODUCT_ID,RADIATIVE_TRANSFER_ACCURACY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,.geo
20210225T102021_20210225T102421_T32UQE,0.0,0.041748,0.041748,0.03281,2.206681,S2A_OPER_MSI_L2A_DS_EPAE_20210225T121102_S20210225T102421_N02.14,GS2A_20210225T102021_029663_N02.14,INS-NOBS,0.0,PASSED,PASSED,1.614255062E12,PASSED,L2A_T32UQE_A029663_20210225T102421,0.008573,189.836624421438,191.521366287283,190.640437537084,190.356240286377,194.649484470469,192.482861087985,191.285969255237,190.533276871635,190.202163307566,189.947915028354,193.108816811028,189.766506260926,189.743581459258,3.07911448903071,2.62389776028746,2.80301835595939,3.0091275522696,2.42785472820644,2.53789149197336,2.66144821149245,2.73338236220547,2.81266519073368,2.89652002080606,2.47595649179077,2.98380378460538,3.17543928359348,164.626316334791,63.6240497830621,0.026924,32UQE,0.0,25.318226,02.14,S2A_MSIL2A_20210225T102021_N0214_R065_T32UQE_20210225T121102,0.0,PASSED,1.02240604748797,0.0,DESCENDING,65.0,PASSED,0.001218,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.006251,29.29489,38.294479,4.809948,0.0,1714154525,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(12.058835802020626,54.10924802002459, 12.058829963647693,54.10923342348372, 12.023070244245325,53.616563018830966, 11.988354941797661,53.12384329690895, 11.98841290361927,53.12380041428173, 11.988461522555125,53.123753404163416, 11.988485971830267,53.12374999594657, 13.624404108709518,53.071357494195986, 13.624476971413024,53.071391299281146, 13.624556249559038,53.07141942681197, 13.62456251475688,53.07143399102761, 13.651158830194037,53.317339878150804, 13.678148027691043,53.56321862101742, 13.705538625922783,53.80907770370645, 13.73333880555003,54.05491683937858, 13.733281374821246,54.054960691719664, 13.73323372267619,54.05500832081461, 13.733208938433686,54.05501213094856, 12.058989396037521,54.10931192485781, 12.058916067185285,54.109277173467234, 12.058835802020626,54.10924802002459)",COPERNICUS/S2_SR/20210225T102021_20210225T102421_T32UQE,1.614248756609E12,1.614248756609E12,1614361295143924,"{""type"":""Polygon"",""coordinates"":[[[12.058835802020628,54.109248020024594],[12.058829963647693,54.10923342348372],[12.023070244245325,53.616563018830966],[11.988354941797661,53.12384329690895],[11.988412903619269,53.12380041428174],[11.988461522555125,53.123753404163416],[11.988485971830265,53.12374999594657],[13.624404108709518,53.071357494195986],[13.624476971413022,53.07139129928114],[13.624556249559038,53.07141942681197],[13.624562514756878,53.07143399102761],[13.651158830194037,53.317339878150804],[13.678148027691044,53.56321862101742],[13.705538625922784,53.80907770370644],[13.73333880555003,54.05491683937858],[13.733281374821246,54.054960691719664],[13.733233722676193,54.05500832081461],[13.733208938433686,54.05501213094856],[12.058989396037521,54.10931192485781],[12.058916067185283,54.10927717346723],[12.058835802020628,54.109248020024594]]]}"
20210225T102021_20210225T102421_T33UUV,0.0,0.045275,0.045275,0.032913,2.068772,S2A_OPER_MSI_L2A_DS_EPAE_20210225T121102_S20210225T102421_N02.14,GS2A_20210225T102021_029663_N02.14,INS-NOBS,0.0,PASSED,PASSED,1.614255062E12,PASSED,L2A_T33UUV_A029663_20210225T102421,0.009814,182.813170133897,184.481710324209,182.998899414914,182.363085936637,188.206239640612,185.882023776496,184.580759820529,184.087217123609,183.709197546523,183.414714117271,186.896884714553,183.196317457825,182.694392032982,3.06058597852204,2.6103956398928,2.78712174649468,2.99132365106599,2.40515793820803,2.51867415831119,2.64018058722821,2.71540997146124,2.7950218719247,2.8792124298256,2.45989883252294,2.96684274615276,3.15733560080161,164.579369814162,63.6721029396982,0.02928,33UUV,0.0,25.425228,02.14,S2A_MSIL2A_20210225T102021_N0214_R065_T33UUV_20210225T121102,0.0,PASSED,1.02240604748797,0.0,DESCENDING,65.0,PASSED,0.002853,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.006181,28.568983,39.008278,4.847698,0.0,1716339866,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.61896687617674,54.140272713348935, 13.61894759934395,54.140273235392854, 11.94039968233344,54.10929635858776, 11.940331696448316,54.10925805496081, 11.940256120913341,54.10922498456894, 11.940252392539296,54.10921009017219, 11.976022764794806,53.616540112206856, 12.010748518104222,53.12382081903657, 12.010812256924543,53.12378091409624, 12.010867215972695,53.12373657586139, 12.010892087028454,53.123734368925646, 13.650819022336758,53.15362149465461, 13.650886997617118,53.15365883875618, 13.65096213360605,53.15369074633096, 13.65096640938063,53.15370564362297, 13.635271528022333,53.646971131206634, 13.619104245456509,54.14018503345008, 13.619040507996726,54.140225761477055, 13.618985852035708,54.14027086971322, 13.61896687617674,54.140272713348935)",COPERNICUS/S2_SR/20210225T102021_20210225T102421_T33UUV,1.614248756058E12,1.614248756058E12,1614364038413665,"{""type"":""Polygon"",""coordinates"":[[[13.61896687617674,54.140272713348935],[13.61894759934395,54.14027323539285],[11.94039968233344,54.10929635858776],[11.940331696448316,54.10925805496081],[11.940256120913341,54.10922498456894],[11.940252392539298,54.10921009017219],[11.976022764794806,53.616540112206856],[12.010748518104222,53.12382081903657],[12.010812256924543,53.12378091409623],[12.010867215972695,53.12373657586139],[12.01089208702845,53.123734368925646],[13.65081902233676,53.15362149465461],[13.65088699761712,53.153658838756186],[13.650962133606052,53.15369074633096],[13.65096640938063,53.15370564362296],[13.635271528022333,53.646971131206634],[13.619104245456509,54.14018503345008],[13.619040507996726,54.140225761477055],[13.61898585203571,54.14027086971322],[13.61896687617674,54.140272713348935]]]}"
20210531T101559_20210531T101558_T32UQE,0.0,0.054784,0.054784,0.009811,0.268755,S2B_OPER_MSI_L2A_DS_VGS2_20210531T131117_S20210531T101558_N03.00,GS2B_20210531T101559_022113_N03.00,INS-NOBS,0.0,PASSED,PASSED,1.622466677E12,PASSED,L2A_T32UQE_A022113_20210531T101558,0.027203,189.924449819646,191.743604066079,190.201475590386,189.652301081651,195.020099452516,192.665221618348,191.380332394091,190.90484843379,190.54672618455,190.276061771117,193.681357520585,190.076220524961,189.819612862555,3.08950469629959,2.63665386456316,2.81255191060985,3.01535958930181,2.44423771587596,2.55243545927877,2.67465887464879,2.74880447833873,2.82754953514426,2.91067437223407,2.49469280585582,2.99750574612565,3.18573323981484,162.428748729539,32.5348705759325,0.027528,32UQE,6.0E-5,11.283526,03.00,S2B_MSIL2A_20210531T101559_N0300_R065_T32UQE_20210531T131117,0.0,PASSED,0.973999044522677,0.0,ASCENDING,65.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,5.3E-5,0.174638,83.741909,4.466577,0.0,1748540815,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(12.058835802020626,54.10924802002459, 12.058829963647693,54.10923342348372, 12.023070244245325,53.616563018830966, 11.988354941797661,53.12384329690895, 11.98841290361927,53.12380041428173, 11.988461522555125,53.123753404163416, 11.988485971830267,53.12374999594657, 13.624404108709518,53.071357494195986, 13.624476971413024,53.071391299281146, 13.624556249559038,53.07141942681197, 13.62456251475688,53.07143399102761, 13.651158830194037,53.317339878150804, 13.678148027691043,53.56321862101742, 13.705538625922783,53.80907770370645, 13.73333880555003,54.05491683937858, 13.733281374821246,54.054960691719664, 13.73323372267619,54.05500832081461, 13.733208938433686,54.05501213094856, 12.058989396037521,54.10931192485781, 12.058916067185285,54.109277173467234, 12.058835802020626,54.10924802002459)",COPERNICUS/S2_SR/20210531T101559_20210531T101558_T32UQE,1.622456757647E12,1.622456757647E12,1622768865820391,"{""type"":""Polygon"",""coordinates"":[[[12.058835802020628,54.109248020024594],[12.058829963647693,54.10923342348372],[12.023070244245325,53.616563018830966],[11.988354941797661,53.12384329690895],[11.988412903619269,53.12380041428174],[11.988461522555125,53.123753404163416],[11.988485971830265,53.12374999594657],[13.624404108709518,53.071357494195986],[13.624476971413022,53.07139129928114],[13.624556249559038,53.07141942681197],[13.624562514756878,53.07143399102761],[13.651158830194037,53.317339878150804],[13.678148027691044,53.56321862101742],[13.705538625922784,53.80907770370644],[13.73333880555003,54.05491683937858],[13.733281374821246,54.054960691719664],[13.733233722676193,54.05500832081461],[13.733208938433686,54.05501213094856],[12.058989396037521,54.10931192485781],[12.058916067185283,54.10927717346723],[12.058835802020628,54.109248020024594]]]}"
20210903T102021_20210903T102024_T33UUU,0.0,0.116533,0.11653300000000001,0.046636,0.841262,S2A_OPER_MSI_L2A_DS_VGS2_20210903T131922_S20210903T102024_N03.01,GS2A_20210903T102021_032380_N03.01,INS-NOBS,0.0,PASSED,FAILED,1.630675162E12,PASSED,L2A_T33UUU_A032380_20210903T102024,0.06919,234.467091708114,236.094749774044,234.416982464095,233.594779753331,240.041632150986,237.713679783623,236.360323856415,235.814638915724,235.390950197846,235.035195147662,238.63458419096,234.761446861519,234.282563092461,3.82241753527946,3.4119715474885,3.56562843645328,3.74747748686934,3.22772529278866,3.33752872251818,3.4481662300284,3.51496924095142,3.58560307874074,3.66037521580723,3.27675423826934,3.73823604117138,3.90861977115009,165.596250616362,46.1462278207892,0.046715,33UUU,9.0E-5,15.525636,03.01,S2A_MSIL2A_20210903T102021_N0301_R065_T33UUU_20210903T131922,0.0,PASSED,0.981572367987153,0.0,DESCENDING,65.0,PASSED,1.89E-4,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,6.27E-4,0.365965,80.7311,2.372679,0.0,1731035910,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.648057930956336,53.24204959567913, 13.648039047356248,53.24205011860283, 12.004754669869694,53.21206771042417, 12.004688008655881,53.21202948383028, 12.004613903020092,53.21199651891384, 12.004610248145692,53.211981633223765, 12.038509561942993,52.71920849598536, 12.071436470520608,52.2263868137535, 12.071498947423871,52.22634687089817, 12.071552673874363,52.22630240595803, 12.071576891967828,52.22630022721864, 13.678248498138956,52.25523726139369, 13.678315188082466,52.255274600602014, 13.678388796051863,52.255306497850256, 13.678392978742467,52.25532137327541, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648129873173273,53.242002601441406, 13.648076362367002,53.24204770126894, 13.648057930956336,53.24204959567913)",COPERNICUS/S2_SR/20210903T102021_20210903T102024_T33UUU,1.630664771314E12,1.630664771314E12,1630974867418041,"{""type"":""Polygon"",""coordinates"":[[[13.648057930956336,53.242049595679134],[13.648039047356246,53.24205011860283],[12.004754669869694,53.21206771042418],[12.004688008655881,53.21202948383028],[12.004613903020092,53.211996518913836],[12.004610248145692,53.211981633223765],[12.038509561942995,52.71920849598536],[12.071436470520608,52.2263868137535],[12.071498947423871,52.22634687089817],[12.071552673874363,52.22630240595803],[12.071576891967828,52.226300227218644],[13.678248498138956,52.25523726139369],[13.678315188082468,52.255274600602014],[13.678388796051866,52.25530649785026],[13.678392978742465,52.25532137327541],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648129873173275,53.242002601441406],[13.648076362367005,53.24204770126894],[13.648057930956336,53.242049595679134]]]}"
20210225T102021_20210225T102421_T33UUU,0.0,0.131576,0.131576,0.114937,3.035239,S2A_OPER_MSI_L2A_DS_EPAE_20210225T121102_S20210225T102421_N02.14,GS2A_20210225T102021_029663_N02.14,INS-NOBS,0.0,PASSED,PASSED,1.614255062E12,PASSED,L2A_T33UUU_A029663_20210225T102421,0.04784,234.721180571241,236.614709430989,235.381330807661,234.601388090808,240.054191949855,237.881459974354,236.672090415685,236.002634721495,235.647186769953,235.302228244074,238.876131615583,235.152842567622,234.58699836562,3.82112354678664,3.42390919371319,3.58168779886194,3.76315904222512,3.22741450245624,3.32790468434208,3.4465073355744,3.51571466450238,3.58712096283281,3.66183622084624,3.27520517159474,3.74718272939728,3.90800221292011,164.573647403123,62.789716268362,0.078079,33UUU,2.0E-5,33.167872,02.14,S2A_MSIL2A_20210225T102021_N0214_R065_T33UUU_20210225T121102,0.0,PASSED,1.02240604748797,0.0,DESCENDING,65.0,PASSED,2.09E-4,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.005657,31.203711,29.499304,2.847151,0.0,1705473421,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.648057930956336,53.24204959567913, 13.648039047356248,53.24205011860283, 12.004754669869694,53.21206771042417, 12.004688008655881,53.21202948383028, 12.004613903020092,53.21199651891384, 12.004610248145692,53.211981633223765, 12.038509561942993,52.71920849598536, 12.071436470520608,52.2263868137535, 12.071498947423871,52.22634687089817, 12.071552673874363,52.22630240595803, 12.071576891967828,52.22630022721864, 13.678248498138956,52.25523726139369, 13.678315188082466,52.255274600602014, 13.678388796051863,52.255306497850256, 13.678392978742467,52.25532137327541, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648129873173273,53.242002601441406, 13.648076362367002,53.24204770126894, 13.648057930956336,53.24204959567913)",COPERNICUS/S2_SR/20210225T102021_20210225T102421_T33UUU,1.614248770127E12,1.614248770127E12,1614362517724997,"{""type"":""Polygon"",""coordinates"":[[[13.648057930956336,53.242049595679134],[13.648039047356246,53.24205011860283],[12.004754669869694,53.21206771042418],[12.004688008655881,53.21202948383028],[12.004613903020092,53.211996518913836],[12.004610248145692,53.211981633223765],[12.038509561942995,52.71920849598536],[12.071436470520608,52.2263868137535],[12.071498947423871,52.22634687089817],[12.071552673874363,52.22630240595803],[12.071576891967828,52.226300227218644],[13.678248498138956,52.25523726139369],[13.678315188082468,52.255274600602014],[13.678388796051866,52.25530649785026],[13.678392978742465,52.25532137327541],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648129873173275,53.242002601441406],[13.648076362367005,53.24204770126894],[13.648057930956336,53.242049595679134]]]}"
20210531T101559_20210531T101558_T33UUV,0.0,0.141688,0.141688,0.010601,0.260726,S2B_OPER_MSI_L2A_DS_VGS2_20210531T131117_S20210531T101558_N03.00,GS2B_20210531T101559_022113_N03.00,INS-NOBS,0.0,PASSED,PASSED,1.622466677E12,PASSED,L2A_T33UUV_A022113_20210531T101558,0.030756,183.04052899268,184.868959226901,183.957287393038,183.108575309887,188.759622105513,186.331668709808,185.005136168244,184.280675801339,183.78835464983,183.506775049884,187.379644322194,183.29724907533,182.933425787664,3.06089540740006,2.606950039966,2.78498307898812,2.98984764973499,2.40966605175877,2.51854937546873,2.64157889955796,2.71730271668622,2.79706953778634,2.88068291748729,2.46043148096343,2.96802729557599,3.1576210718421,162.367125421954,32.5835187513938,0.029336,33UUV,9.3E-5,11.312677,03.00,S2B_MSIL2A_20210531T101559_N0300_R065_T33UUV_20210531T131117,0.0,PASSED,0.973999044522677,0.0,ASCENDING,65.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.081596,0.180501,83.573163,4.520643,0.0,1754164768,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.61896687617674,54.140272713348935, 13.61894759934395,54.140273235392854, 11.94039968233344,54.10929635858776, 11.940331696448316,54.10925805496081, 11.940256120913341,54.10922498456894, 11.940252392539296,54.10921009017219, 11.976022764794806,53.616540112206856, 12.010748518104222,53.12382081903657, 12.010812256924543,53.12378091409624, 12.010867215972695,53.12373657586139, 12.010892087028454,53.123734368925646, 13.650819022336758,53.15362149465461, 13.650886997617118,53.15365883875618, 13.65096213360605,53.15369074633096, 13.65096640938063,53.15370564362297, 13.635271528022333,53.646971131206634, 13.619104245456509,54.14018503345008, 13.619040507996726,54.140225761477055, 13.618985852035708,54.14027086971322, 13.61896687617674,54.140272713348935)",COPERNICUS/S2_SR/20210531T101559_20210531T101558_T33UUV,1.622456757095E12,1.622456757095E12,1622759302677721,"{""type"":""Polygon"",""coordinates"":[[[13.61896687617674,54.140272713348935],[13.61894759934395,54.14027323539285],[11.94039968233344,54.10929635858776],[11.940331696448316,54.10925805496081],[11.940256120913341,54.10922498456894],[11.940252392539298,54.10921009017219],[11.976022764794806,53.616540112206856],[12.010748518104222,53.12382081903657],[12.010812256924543,53.12378091409623],[12.010867215972695,53.12373657586139],[12.01089208702845,53.123734368925646],[13.65081902233676,53.15362149465461],[13.65088699761712,53.153658838756186],[13.650962133606052,53.15369074633096],[13.65096640938063,53.15370564362296],[13.635271528022333,53.646971131206634],[13.619104245456509,54.14018503345008],[13.619040507996726,54.140225761477055],[13.61898585203571,54.14027086971322],[13.61896687617674,54.140272713348935]]]}"
20210531T101559_20210531T101558_T33UUU,0.0,0.1635,0.1635,0.030309,0.466585,S2B_OPER_MSI_L2A_DS_VGS2_20210531T131117_S20210531T101558_N03.00,GS2B_20210531T101559_022113_N03.00,INS-NOBS,0.0,PASSED,PASSED,1.622466677E12,PASSED,L2A_T33UUU_A022113_20210531T101558,0.107651,234.090838689709,236.038702775928,234.978625396093,234.30383945709,239.524420842507,237.137156404942,235.969732361817,235.447605409484,234.996686242847,234.722320063289,238.172129289216,234.472625612835,234.063930666342,3.8164215447616,3.41317956284254,3.57263100821659,3.75304937075081,3.23940135448022,3.3366595356407,3.44777515625502,3.51375084946699,3.58298720405002,3.65787199119903,3.2848824655564,3.73525078511698,3.90312733281582,162.110733151697,31.7091825856946,0.045955,33UUU,1.56E-4,11.441463,03.00,S2B_MSIL2A_20210531T101559_N0300_R065_T33UUU_20210531T131117,0.0,PASSED,0.973999044522677,0.0,ASCENDING,65.0,PASSED,9.0E-5,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.009894,0.279286,85.138607,2.480168,0.0,1749065985,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.648057930956336,53.24204959567913, 13.648039047356248,53.24205011860283, 12.004754669869694,53.21206771042417, 12.004688008655881,53.21202948383028, 12.004613903020092,53.21199651891384, 12.004610248145692,53.211981633223765, 12.038509561942993,52.71920849598536, 12.071436470520608,52.2263868137535, 12.071498947423871,52.22634687089817, 12.071552673874363,52.22630240595803, 12.071576891967828,52.22630022721864, 13.678248498138956,52.25523726139369, 13.678315188082466,52.255274600602014, 13.678388796051863,52.255306497850256, 13.678392978742467,52.25532137327541, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648129873173273,53.242002601441406, 13.648076362367002,53.24204770126894, 13.648057930956336,53.24204959567913)",COPERNICUS/S2_SR/20210531T101559_20210531T101558_T33UUU,1.62245677116E12,1.62245677116E12,1622771345148945,"{""type"":""Polygon"",""coordinates"":[[[13.648057930956336,53.242049595679134],[13.648039047356246,53.24205011860283],[12.004754669869694,53.21206771042418],[12.004688008655881,53.21202948383028],[12.004613903020092,53.211996518913836],[12.004610248145692,53.211981633223765],[12.038509561942995,52.71920849598536],[12.071436470520608,52.2263868137535],[12.071498947423871,52.22634687089817],[12.071552673874363,52.22630240595803],[12.071576891967828,52.226300227218644],[13.678248498138956,52.25523726139369],[13.678315188082468,52.255274600602014],[13.678388796051866,52.25530649785026],[13.678392978742465,52.25532137327541],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648129873173275,53.242002601441406],[13.648076362367005,53.24204770126894],[13.648057930956336,53.242049595679134]]]}"
20210908T101559_20210908T102114_T33UUU,0.0,1.338762,1.3387620000000002,0.337441,0.960595,S2B_OPER_MSI_L2A_DS_VGS4_20210908T134801_S20210908T102114_N03.01,GS2B_20210908T101559_023543_N03.01,INS-NOBS,0.0,PASSED,PASSED,1.631108881E12,PASSED,L2A_T33UUU_A023543_20210908T102114,0.063573,232.778666949183,234.675585963367,232.965770834533,232.176383700413,238.018117210084,235.470483579507,234.008521086764,233.815690901233,233.289580660323,232.599312901222,236.499795604024,232.306471530902,232.386800582799,3.80930279761673,3.40087365674918,3.55509574425797,3.73603935034682,3.2223040181643,3.31960192052434,3.42896989738341,3.49962187484473,3.56633037983656,3.6397658914783,3.26360510145776,3.71740209148129,3.88845129576283,166.508885727076,47.9294499011337,0.092047,33UUU,6.3E-5,15.93315,03.01,S2B_MSIL2A_20210908T101559_N0301_R065_T33UUU_20210908T134801,0.0,PASSED,0.983960871283915,0.0,DESCENDING,65.0,PASSED,7.0E-6,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.183142,0.460268,78.607482,2.3623,0.0,1747042409,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60]",<Element>,"LinearRing(13.648057930956336,53.24204959567913, 13.648039047356248,53.24205011860283, 12.004754669869694,53.21206771042417, 12.004688008655881,53.21202948383028, 12.004613903020092,53.21199651891384, 12.004610248145692,53.211981633223765, 12.038509561942993,52.71920849598536, 12.071436470520608,52.2263868137535, 12.071498947423871,52.22634687089817, 12.071552673874363,52.22630240595803, 12.071576891967828,52.22630022721864, 13.678248498138956,52.25523726139369, 13.678315188082466,52.255274600602014, 13.678388796051863,52.255306497850256, 13.678392978742467,52.25532137327541, 13.663512502350024,52.748667540189466, 13.648192242427154,53.241961831731096, 13.648129873173273,53.242002601441406, 13.648076362367002,53.24204770126894, 13.648057930956336,53.24204959567913)",COPERNICUS/S2_SR/20210908T101559_20210908T102114_T33UUU,1.631096766775E12,1.631096766775E12,1637536943394114,"{""type"":""Polygon"",""coordinates"":[[[13.648057930956336,53.242049595679134],[13.648039047356246,53.24205011860283],[12.004754669869694,53.21206771042418],[12.004688008655881,53.21202948383028],[12.004613903020092,53.211996518913836],[12.004610248145692,53.211981633223765],[12.038509561942995,52.71920849598536],[12.071436470520608,52.2263868137535],[12.071498947423871,52.22634687089817],[12.071552673874363,52.22630240595803],[12.071576891967828,52.226300227218644],[13.678248498138956,52.25523726139369],[13.678315188082468,52.255274600602014],[13.678388796051866,52.25530649785026],[13.678392978742465,52.25532137327541],[13.663512502350024,52.74866754018947],[13.648192242427154,53.2419618317311],[13.648129873173275,53.242002601441406],[13.648076362367005,53.24204770126894],[13.648057930956336,53.242049595679134]]]}"
