system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
81,113.0,280.0,152.0,113.0,413.0,511.0,446.0,435.0,409.0,371.0,373.0,326.0,212.0,0.0,0.0,0.0,6.0,42.0,52.0,45.0,696.0,20180216T102059_20180216T102601_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
82,113.0,303.0,150.0,108.0,422.0,507.0,444.0,417.0,393.0,366.0,369.0,327.0,221.0,0.0,0.0,0.0,6.0,43.0,51.0,45.0,705.0,20180216T102059_20180216T102601_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
83,106.0,114.0,84.0,69.0,159.0,287.0,128.0,129.0,110.0,113.0,119.0,105.0,120.0,0.0,0.0,0.0,6.0,16.0,29.0,13.0,1362.0,20180422T102031_20180422T102115_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
84,100.0,159.0,58.0,47.0,200.0,260.0,125.0,108.0,70.0,72.0,65.0,53.0,72.0,0.0,0.0,0.0,6.0,20.0,26.0,12.0,1123.0,20180522T102031_20180522T102025_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
85,100.0,138.0,58.0,49.0,145.0,242.0,124.0,115.0,68.0,74.0,64.0,52.0,71.0,0.0,0.0,0.0,6.0,14.0,24.0,12.0,1159.0,20180522T102031_20180522T102025_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
86,137.0,1.0,41.0,37.0,88.0,268.0,119.0,82.0,14.0,11.0,1.0,2.0,,0.0,0.0,0.0,6.0,11.0,27.0,12.0,2632.0,20180726T102019_20180726T102150_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
87,88.0,30.0,59.0,44.0,156.0,320.0,161.0,128.0,82.0,86.0,66.0,65.0,21.0,0.0,0.0,0.0,6.0,16.0,32.0,16.0,1949.0,20180726T102019_20180726T102150_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
88,131.0,1.0,47.0,38.0,87.0,272.0,127.0,80.0,24.0,25.0,6.0,7.0,,0.0,0.0,0.0,6.0,10.0,27.0,12.0,2656.0,20180726T102019_20180726T102150_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
89,157.0,226.0,98.0,72.0,236.0,347.0,193.0,210.0,147.0,160.0,133.0,150.0,38.0,0.0,0.0,0.0,6.0,25.0,36.0,20.0,2215.0,20180919T102021_20180919T102018_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
90,77.0,70.0,127.0,116.0,210.0,280.0,191.0,172.0,102.0,115.0,104.0,99.0,109.0,0.0,0.0,0.0,6.0,22.0,29.0,20.0,1068.0,20180703T101029_20180703T101023_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
91,107.0,48.0,89.0,39.0,163.0,253.0,150.0,158.0,143.0,155.0,117.0,127.0,79.0,0.0,0.0,0.0,6.0,16.0,25.0,15.0,989.0,20180417T102019_20180417T102021_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
92,92.0,102.0,60.0,50.0,121.0,229.0,120.0,117.0,78.0,88.0,76.0,65.0,76.0,0.0,0.0,0.0,6.0,12.0,23.0,12.0,1102.0,20180522T102031_20180522T102025_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
93,83.0,55.0,70.0,53.0,157.0,273.0,154.0,127.0,112.0,118.0,106.0,106.0,81.0,0.0,0.0,0.0,6.0,16.0,27.0,15.0,1725.0,20180429T101031_20180429T101258_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
94,101.0,79.0,45.0,37.0,184.0,286.0,150.0,132.0,58.0,66.0,43.0,34.0,31.0,0.0,0.0,0.0,6.0,19.0,30.0,16.0,1950.0,20180716T102019_20180716T102549_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
95,136.0,138.0,78.0,65.0,192.0,283.0,107.0,110.0,81.0,82.0,91.0,80.0,107.0,0.0,0.0,0.0,6.0,19.0,28.0,10.0,1319.0,20180422T102031_20180422T102115_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
96,113.0,23.0,85.0,40.0,148.0,244.0,145.0,152.0,137.0,143.0,111.0,125.0,92.0,0.0,0.0,0.0,6.0,15.0,24.0,14.0,1006.0,20180417T102019_20180417T102021_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
97,89.0,104.0,60.0,48.0,128.0,234.0,125.0,115.0,86.0,94.0,84.0,71.0,76.0,0.0,0.0,0.0,6.0,13.0,23.0,12.0,1117.0,20180522T102031_20180522T102025_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
98,77.0,46.0,121.0,113.0,207.0,276.0,193.0,165.0,100.0,109.0,106.0,101.0,78.0,0.0,0.0,0.0,6.0,22.0,29.0,20.0,1083.0,20180703T101029_20180703T101023_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
99,196.0,3843.0,3001.0,2304.0,4092.0,3510.0,2692.0,2984.0,2822.0,2761.0,4376.0,2901.0,8511.0,0.0,0.0,0.0,9.0,255.0,255.0,255.0,1657.0,20181016T101021_20181016T101021_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
100,191.0,3824.0,2826.0,2352.0,4092.0,3542.0,2786.0,2559.0,2710.0,2754.0,4452.0,2958.0,9503.0,0.0,0.0,0.0,8.0,255.0,255.0,255.0,1653.0,20181016T101021_20181016T101021_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
101,152.0,220.0,100.0,77.0,239.0,350.0,195.0,217.0,154.0,163.0,138.0,146.0,57.0,0.0,0.0,0.0,6.0,26.0,36.0,20.0,2194.0,20180919T102021_20180919T102018_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
102,100.0,68.0,49.0,40.0,182.0,285.0,147.0,129.0,59.0,64.0,43.0,36.0,1.0,0.0,0.0,0.0,6.0,20.0,29.0,15.0,1932.0,20180716T102019_20180716T102549_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
103,108.0,84.0,138.0,117.0,242.0,300.0,228.0,209.0,127.0,132.0,143.0,134.0,125.0,0.0,0.0,0.0,6.0,26.0,30.0,23.0,1579.0,20180606T102019_20180606T102512_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
104,112.0,69.0,138.0,112.0,230.0,294.0,226.0,196.0,118.0,122.0,134.0,121.0,110.0,0.0,0.0,0.0,6.0,23.0,29.0,23.0,1614.0,20180606T102019_20180606T102512_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
105,254.0,6.0,109.0,105.0,213.0,267.0,159.0,145.0,123.0,138.0,134.0,116.0,101.0,0.0,0.0,0.0,6.0,21.0,27.0,16.0,617.0,20180325T101019_20180325T101511_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
106,88.0,29.0,61.0,43.0,158.0,322.0,164.0,122.0,83.0,88.0,66.0,65.0,29.0,0.0,0.0,0.0,6.0,16.0,34.0,17.0,1993.0,20180726T102019_20180726T102150_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
107,71.0,58.0,127.0,116.0,199.0,271.0,189.0,171.0,104.0,118.0,109.0,104.0,123.0,0.0,0.0,0.0,6.0,21.0,28.0,20.0,1154.0,20180703T101029_20180703T101023_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
108,248.0,20.0,108.0,110.0,230.0,283.0,164.0,155.0,139.0,145.0,144.0,127.0,91.0,0.0,0.0,0.0,6.0,23.0,28.0,16.0,618.0,20180325T101019_20180325T101511_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
109,95.0,1.0,61.0,49.0,166.0,285.0,178.0,149.0,63.0,77.0,60.0,51.0,8.0,0.0,0.0,0.0,6.0,17.0,29.0,19.0,1868.0,20180723T101019_20180723T101036_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
110,101.0,1.0,57.0,48.0,149.0,281.0,173.0,147.0,59.0,72.0,52.0,47.0,6.0,0.0,0.0,0.0,6.0,16.0,29.0,18.0,1891.0,20180723T101019_20180723T101036_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
111,71.0,32.0,121.0,113.0,194.0,268.0,190.0,164.0,102.0,112.0,111.0,105.0,91.0,0.0,0.0,0.0,6.0,20.0,28.0,20.0,1142.0,20180703T101029_20180703T101023_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
112,65.0,475.0,409.0,365.0,637.0,666.0,500.0,527.0,505.0,517.0,591.0,500.0,1009.0,0.0,0.0,2048.0,10.0,65.0,69.0,52.0,833.0,20181031T101139_20181031T101140_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
113,142.0,62.0,61.0,46.0,160.0,354.0,225.0,207.0,138.0,132.0,125.0,116.0,2.0,0.0,0.0,0.0,6.0,17.0,36.0,23.0,1813.0,20180906T101021_20180906T101022_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
114,165.0,3.0,55.0,44.0,149.0,336.0,204.0,194.0,106.0,91.0,89.0,86.0,,0.0,0.0,0.0,6.0,16.0,35.0,21.0,1818.0,20180906T101021_20180906T101022_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
115,77.0,189.0,42.0,35.0,190.0,228.0,130.0,116.0,29.0,21.0,19.0,32.0,,0.0,0.0,0.0,6.0,20.0,24.0,14.0,955.0,20180929T102021_20180929T102019_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
116,83.0,231.0,20.0,41.0,199.0,191.0,76.0,101.0,18.0,2.0,8.0,17.0,1.0,0.0,0.0,0.0,6.0,20.0,20.0,9.0,717.0,20181205T101401_20181205T101359_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
117,77.0,203.0,47.0,38.0,182.0,228.0,129.0,110.0,33.0,26.0,19.0,27.0,1.0,0.0,0.0,0.0,6.0,19.0,24.0,14.0,954.0,20180929T102021_20180929T102019_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
118,113.0,1.0,18.0,10.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,,6.0,,309.0,20180206T102209_20180206T102206_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
119,100.0,198.0,20.0,45.0,157.0,148.0,49.0,71.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,15.0,16.0,5.0,699.0,20181205T101401_20181205T101359_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
120,77.0,92.0,58.0,42.0,206.0,270.0,128.0,103.0,36.0,55.0,37.0,12.0,2.0,0.0,0.0,0.0,6.0,21.0,28.0,14.0,1034.0,20181021T101039_20181021T101201_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
121,165.0,664.0,1494.0,1113.0,749.0,955.0,1017.0,1215.0,1492.0,1624.0,1322.0,1581.0,1842.0,0.0,0.0,0.0,7.0,77.0,98.0,104.0,2231.0,20180713T101029_20180713T101023_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
122,65.0,463.0,403.0,369.0,635.0,668.0,497.0,532.0,504.0,500.0,590.0,496.0,983.0,0.0,0.0,2048.0,10.0,65.0,69.0,52.0,823.0,20181031T101139_20181031T101140_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
123,77.0,71.0,59.0,50.0,209.0,268.0,126.0,105.0,31.0,47.0,38.0,13.0,1.0,0.0,0.0,0.0,6.0,21.0,28.0,13.0,1034.0,20181021T101039_20181021T101201_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
124,118.0,174.0,120.0,92.0,289.0,311.0,185.0,172.0,148.0,153.0,156.0,144.0,165.0,0.0,0.0,0.0,6.0,29.0,31.0,18.0,614.0,20180330T101021_20180330T101439_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
125,65.0,586.0,547.0,457.0,654.0,674.0,536.0,568.0,603.0,662.0,730.0,662.0,847.0,0.0,0.0,2048.0,10.0,66.0,68.0,54.0,338.0,20180407T102019_20180407T102020_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
126,65.0,592.0,547.0,454.0,654.0,673.0,534.0,569.0,599.0,660.0,728.0,667.0,817.0,0.0,0.0,2048.0,10.0,66.0,68.0,54.0,341.0,20180407T102019_20180407T102020_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
127,200.0,40.0,99.0,94.0,133.0,244.0,126.0,87.0,9.0,1.0,14.0,4.0,16.0,0.0,0.0,0.0,6.0,13.0,24.0,12.0,1983.0,20180509T101031_20180509T101027_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
128,207.0,38.0,101.0,91.0,132.0,240.0,124.0,87.0,15.0,1.0,11.0,1.0,33.0,0.0,0.0,0.0,6.0,13.0,24.0,12.0,1989.0,20180509T101031_20180509T101027_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
129,118.0,1.0,49.0,33.0,254.0,236.0,179.0,153.0,135.0,130.0,114.0,105.0,50.0,0.0,0.0,0.0,6.0,25.0,24.0,18.0,185.0,20180223T101019_20180223T101508_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
130,113.0,1.0,27.0,10.0,1.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,,7.0,,313.0,20180206T102209_20180206T102206_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
131,95.0,348.0,263.0,222.0,310.0,355.0,276.0,288.0,291.0,315.0,290.0,294.0,424.0,0.0,0.0,0.0,3.0,32.0,36.0,28.0,1526.0,20180611T102021_20180611T102022_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
132,83.0,107.0,67.0,67.0,122.0,128.0,87.0,84.0,88.0,79.0,97.0,92.0,45.0,0.0,0.0,0.0,6.0,12.0,13.0,8.0,618.0,20180402T102021_20180402T102435_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
133,124.0,1.0,42.0,31.0,236.0,224.0,172.0,140.0,122.0,132.0,108.0,91.0,59.0,0.0,0.0,0.0,6.0,24.0,22.0,17.0,188.0,20180223T101019_20180223T101508_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
134,118.0,275.0,118.0,91.0,286.0,316.0,189.0,170.0,150.0,154.0,157.0,146.0,137.0,0.0,0.0,0.0,6.0,29.0,32.0,19.0,610.0,20180330T101021_20180330T101439_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
135,142.0,1.0,29.0,33.0,203.0,203.0,136.0,115.0,72.0,74.0,88.0,86.0,1.0,0.0,0.0,0.0,6.0,20.0,20.0,13.0,452.0,20180208T101151_20180208T101153_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
136,154.0,1.0,33.0,39.0,105.0,242.0,136.0,83.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,11.0,25.0,14.0,2282.0,20180723T101019_20180723T101036_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
137,83.0,114.0,71.0,68.0,125.0,130.0,90.0,85.0,86.0,78.0,97.0,94.0,43.0,0.0,0.0,0.0,6.0,12.0,13.0,9.0,613.0,20180402T102021_20180402T102435_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
138,95.0,494.0,285.0,249.0,315.0,359.0,281.0,318.0,324.0,347.0,293.0,312.0,688.0,0.0,0.0,0.0,3.0,35.0,38.0,30.0,1519.0,20180611T102021_20180611T102022_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
139,153.0,1.0,37.0,40.0,116.0,243.0,139.0,86.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,12.0,25.0,15.0,2240.0,20180723T101019_20180723T101036_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
140,71.0,21.0,47.0,39.0,89.0,188.0,120.0,103.0,27.0,26.0,22.0,29.0,,0.0,0.0,0.0,6.0,10.0,20.0,13.0,1105.0,20180929T102021_20180929T102019_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
141,171.0,663.0,1472.0,1177.0,785.0,978.0,1030.0,1127.0,1450.0,1648.0,1354.0,1680.0,2074.0,0.0,0.0,0.0,7.0,80.0,100.0,105.0,2236.0,20180713T101029_20180713T101023_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
142,159.0,149.0,41.0,47.0,234.0,244.0,127.0,82.0,65.0,44.0,29.0,55.0,1.0,0.0,0.0,0.0,6.0,23.0,24.0,12.0,203.0,20180303T102021_20180303T102019_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
143,77.0,10.0,42.0,35.0,87.0,179.0,116.0,107.0,19.0,22.0,12.0,26.0,,0.0,0.0,0.0,6.0,8.0,19.0,11.0,1111.0,20180929T102021_20180929T102019_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
144,100.0,202.0,153.0,121.0,340.0,422.0,261.0,248.0,224.0,223.0,216.0,211.0,206.0,0.0,0.0,0.0,3.0,34.0,43.0,26.0,1040.0,20180427T102019_20180427T102022_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
145,130.0,1.0,32.0,37.0,44.0,144.0,101.0,51.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,4.0,15.0,11.0,1439.0,20180608T101021_20180608T101024_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
146,124.0,21.0,81.0,40.0,152.0,248.0,146.0,147.0,130.0,129.0,100.0,116.0,98.0,0.0,0.0,0.0,6.0,15.0,25.0,14.0,1156.0,20180417T102019_20180417T102021_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
147,118.0,40.0,86.0,38.0,168.0,259.0,152.0,155.0,134.0,142.0,107.0,117.0,106.0,0.0,0.0,0.0,6.0,17.0,26.0,15.0,1151.0,20180417T102019_20180417T102021_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
148,94.0,7.0,113.0,93.0,192.0,258.0,170.0,148.0,127.0,149.0,151.0,137.0,204.0,0.0,0.0,0.0,6.0,19.0,26.0,17.0,1460.0,20180504T101029_20180504T101023_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
149,165.0,1.0,26.0,33.0,134.0,150.0,85.0,73.0,13.0,34.0,37.0,32.0,1.0,0.0,0.0,0.0,6.0,13.0,15.0,8.0,455.0,20180208T101151_20180208T101153_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
150,106.0,180.0,152.0,120.0,326.0,411.0,254.0,243.0,216.0,207.0,207.0,194.0,159.0,0.0,0.0,0.0,3.0,33.0,41.0,25.0,1051.0,20180427T102019_20180427T102022_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
151,94.0,1.0,110.0,93.0,190.0,257.0,171.0,143.0,129.0,148.0,151.0,139.0,202.0,0.0,0.0,0.0,6.0,19.0,26.0,17.0,1475.0,20180504T101029_20180504T101023_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
152,165.0,114.0,36.0,42.0,209.0,229.0,121.0,82.0,57.0,44.0,20.0,50.0,1.0,0.0,0.0,0.0,6.0,21.0,23.0,12.0,200.0,20180303T102021_20180303T102019_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
153,124.0,1.0,32.0,41.0,41.0,147.0,104.0,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,15.0,11.0,1431.0,20180608T101021_20180608T101024_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
154,190.0,1.0,137.0,133.0,136.0,243.0,141.0,131.0,51.0,81.0,69.0,62.0,134.0,0.0,0.0,0.0,6.0,13.0,25.0,15.0,1375.0,20180812T101019_20180812T101124_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
155,165.0,1121.0,386.0,343.0,1074.0,934.0,777.0,782.0,702.0,711.0,731.0,655.0,780.0,0.0,0.0,0.0,2.0,109.0,95.0,79.0,1582.0,20180414T101019_20180414T101536_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
156,95.0,152.0,152.0,119.0,300.0,397.0,250.0,242.0,224.0,219.0,218.0,205.0,177.0,0.0,0.0,0.0,3.0,30.0,40.0,25.0,1019.0,20180427T102019_20180427T102022_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
157,101.0,162.0,152.0,120.0,299.0,397.0,248.0,239.0,219.0,221.0,212.0,207.0,201.0,0.0,0.0,0.0,3.0,30.0,40.0,25.0,1014.0,20180427T102019_20180427T102022_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
158,171.0,1131.0,399.0,338.0,1096.0,944.0,781.0,787.0,703.0,702.0,719.0,654.0,787.0,0.0,0.0,0.0,2.0,111.0,96.0,79.0,1587.0,20180414T101019_20180414T101536_T33UUT,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
159,136.0,5198.0,2853.0,2940.0,4734.0,4326.0,4198.0,4362.0,4325.0,4347.0,3994.0,4261.0,5058.0,0.0,0.0,1024.0,9.0,255.0,255.0,255.0,838.0,20180308T102019_20180308T102241_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
160,119.0,214.0,268.0,215.0,350.0,419.0,320.0,352.0,374.0,398.0,432.0,385.0,604.0,0.0,0.0,0.0,2.0,36.0,43.0,33.0,1429.0,20180524T101019_20180524T101022_T33UUU,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
161,177.0,356.0,270.0,304.0,653.0,729.0,469.0,381.0,350.0,420.0,716.0,467.0,964.0,0.0,0.0,2048.0,3.0,67.0,75.0,48.0,2792.0,20180728T101031_20180728T101340_T32UQC,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
162,208.0,618.0,1491.0,1111.0,731.0,951.0,1032.0,1224.0,1466.0,1584.0,1282.0,1541.0,1886.0,0.0,0.0,0.0,7.0,75.0,97.0,105.0,2292.0,20180713T101029_20180713T101023_T32UQD,Seddiner_See,52.27411255201718,13.031033960147811,"{""type"":""Point"",""coordinates"":[13.031033960147813,52.27411255201718]}"
