system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,60.0,183.0,83.0,77.0,203.0,272.0,198.0,212.0,142.0,133.0,131.0,111.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,28.0,21.0,726.0,20200421T102021_20200421T102321_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
1,60.0,178.0,82.0,79.0,210.0,267.0,197.0,214.0,142.0,133.0,132.0,113.0,83.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,28.0,21.0,727.0,20200421T102021_20200421T102321_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
2,168.0,178.0,52.0,61.0,199.0,417.0,167.0,170.0,42.0,57.0,25.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,43.0,17.0,2272.0,20200811T100559_20200811T101318_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
3,174.0,170.0,50.0,61.0,192.0,410.0,161.0,163.0,37.0,51.0,20.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,42.0,17.0,2279.0,20200811T100559_20200811T101318_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
4,60.0,120.0,53.0,59.0,185.0,249.0,139.0,183.0,97.0,100.0,93.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,26.0,15.0,445.0,20200406T101559_20200406T101807_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
5,60.0,215.0,52.0,48.0,258.0,292.0,200.0,194.0,114.0,125.0,105.0,88.0,64.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,30.0,21.0,800.0,20200423T100549_20200423T100736_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
6,60.0,116.0,54.0,57.0,189.0,230.0,143.0,181.0,95.0,95.0,92.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,23.0,14.0,449.0,20200406T101559_20200406T101807_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
7,60.0,213.0,53.0,47.0,254.0,291.0,201.0,193.0,112.0,125.0,104.0,87.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,30.0,21.0,799.0,20200423T100549_20200423T100736_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
8,72.0,194.0,93.0,79.0,210.0,229.0,125.0,131.0,124.0,147.0,130.0,134.0,146.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,24.0,13.0,1915.0,20200602T100559_20200602T101204_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
9,72.0,189.0,92.0,79.0,211.0,225.0,124.0,130.0,120.0,147.0,130.0,133.0,142.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,23.0,13.0,1911.0,20200602T100559_20200602T101204_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
10,90.0,175.0,56.0,42.0,264.0,188.0,120.0,110.0,68.0,61.0,47.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0,14.0,1125.0,20200117T102249_20200117T102248_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
11,90.0,179.0,52.0,39.0,280.0,170.0,122.0,108.0,76.0,65.0,53.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,18.0,13.0,1125.0,20200117T102249_20200117T102248_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
12,60.0,171.0,55.0,49.0,172.0,243.0,156.0,168.0,87.0,95.0,90.0,74.0,52.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,25.0,16.0,524.0,20200418T101031_20200418T101517_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
13,84.0,79.0,39.0,33.0,98.0,121.0,73.0,53.0,50.0,29.0,5.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,13.0,8.0,743.0,20200208T101151_20200208T101153_T33UUU,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
14,78.0,99.0,46.0,35.0,106.0,114.0,82.0,69.0,59.0,41.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,9.0,736.0,20200208T101151_20200208T101153_T32UQD,Ruppiner_See,52.89464873174159,12.811815056113675,"{""type"":""Point"",""coordinates"":[12.811815056113678,52.89464873174159]}"
