system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,84.0,241.0,101.0,67.0,228.0,278.0,182.0,203.0,208.0,227.0,204.0,199.0,336.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,30.0,20.0,1143.0,20210903T102021_20210903T102024_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
1,204.0,152.0,478.0,360.0,243.0,414.0,415.0,479.0,448.0,495.0,517.0,469.0,696.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,44.0,45.0,1183.0,20210225T102021_20210225T102421_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
2,84.0,284.0,96.0,70.0,228.0,279.0,184.0,191.0,197.0,215.0,202.0,182.0,400.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,29.0,20.0,1127.0,20210903T102021_20210903T102024_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
3,66.0,529.0,109.0,93.0,441.0,377.0,437.0,385.0,367.0,302.0,309.0,287.0,283.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,39.0,45.0,640.0,20210222T101021_20210222T101415_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
4,66.0,441.0,99.0,95.0,487.0,419.0,475.0,349.0,321.0,322.0,338.0,314.0,271.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,43.0,49.0,640.0,20210222T101021_20210222T101415_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
5,204.0,202.0,474.0,356.0,247.0,414.0,414.0,493.0,479.0,473.0,516.0,494.0,761.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,43.0,42.0,1182.0,20210225T102021_20210225T102421_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
6,60.0,133.0,97.0,86.0,125.0,123.0,84.0,56.0,126.0,141.0,106.0,132.0,345.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,9.0,946.0,20210531T101559_20210531T101558_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
7,60.0,95.0,94.0,85.0,117.0,120.0,83.0,67.0,119.0,155.0,102.0,156.0,266.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,8.0,948.0,20210531T101559_20210531T101558_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
8,162.0,322.0,133.0,70.0,258.0,228.0,139.0,135.0,118.0,148.0,124.0,90.0,343.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,24.0,15.0,2549.0,20210617T100559_20210617T101301_T33UUU,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
9,163.0,273.0,114.0,72.0,256.0,227.0,137.0,137.0,120.0,152.0,122.0,118.0,243.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,24.0,14.0,2541.0,20210617T100559_20210617T101301_T32UQD,Halensee,52.49494630022699,13.280953690321065,"{""type"":""Point"",""coordinates"":[13.280953690321065,52.49494630022699]}"
