system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
34,71.0,174.0,129.0,93.0,206.0,218.0,167.0,201.0,180.0,204.0,156.0,179.0,113.0,0.0,0.0,0.0,6.0,20.0,23.0,18.0,1154.0,20180606T102019_20180606T102512_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
35,71.0,103.0,78.0,56.0,127.0,201.0,151.0,150.0,123.0,140.0,126.0,99.0,81.0,0.0,0.0,0.0,6.0,13.0,21.0,16.0,1344.0,20180529T101031_20180529T101225_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
36,59.0,34.0,132.0,81.0,152.0,214.0,182.0,246.0,206.0,241.0,235.0,217.0,116.0,0.0,0.0,0.0,7.0,15.0,21.0,18.0,780.0,20180504T101029_20180504T101023_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
37,153.0,1.0,40.0,36.0,81.0,207.0,142.0,257.0,44.0,73.0,38.0,1.0,1.0,0.0,0.0,0.0,6.0,9.0,23.0,16.0,1843.0,20180822T101019_20180822T101321_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
38,166.0,98.0,138.0,96.0,166.0,347.0,258.0,310.0,248.0,243.0,238.0,204.0,247.0,0.0,0.0,0.0,6.0,16.0,35.0,26.0,1500.0,20180419T101031_20180419T101457_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
39,95.0,1.0,62.0,51.0,35.0,122.0,102.0,110.0,39.0,59.0,41.0,27.0,96.0,0.0,0.0,0.0,6.0,4.0,13.0,11.0,1430.0,20180608T101021_20180608T101024_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
40,65.0,73.0,96.0,62.0,126.0,239.0,184.0,231.0,194.0,193.0,190.0,181.0,116.0,0.0,0.0,0.0,6.0,12.0,24.0,18.0,1601.0,20180429T101031_20180429T101258_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
41,77.0,93.0,75.0,55.0,121.0,197.0,146.0,150.0,115.0,135.0,116.0,96.0,75.0,0.0,0.0,0.0,6.0,13.0,21.0,15.0,1374.0,20180529T101031_20180529T101225_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
42,71.0,170.0,127.0,80.0,204.0,216.0,170.0,188.0,166.0,192.0,159.0,162.0,108.0,0.0,0.0,0.0,6.0,20.0,23.0,19.0,1177.0,20180606T102019_20180606T102512_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
43,95.0,1.0,61.0,51.0,33.0,125.0,101.0,112.0,45.0,57.0,41.0,24.0,83.0,0.0,0.0,0.0,6.0,4.0,13.0,11.0,1430.0,20180608T101021_20180608T101024_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
44,83.0,32.0,117.0,85.0,132.0,239.0,189.0,218.0,136.0,146.0,115.0,108.0,131.0,0.0,0.0,0.0,6.0,13.0,24.0,19.0,1273.0,20180514T101029_20180514T101052_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
45,173.0,91.0,139.0,97.0,153.0,340.0,256.0,301.0,239.0,234.0,227.0,197.0,229.0,0.0,0.0,0.0,6.0,15.0,34.0,26.0,1491.0,20180419T101031_20180419T101457_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
46,59.0,20.0,136.0,80.0,146.0,214.0,180.0,244.0,205.0,240.0,235.0,218.0,110.0,0.0,0.0,0.0,7.0,14.0,21.0,18.0,804.0,20180504T101029_20180504T101023_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
47,195.0,303.0,133.0,120.0,297.0,459.0,269.0,295.0,122.0,113.0,111.0,69.0,7.0,0.0,0.0,0.0,6.0,31.0,47.0,28.0,2608.0,20180731T102021_20180731T102024_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
48,142.0,96.0,159.0,112.0,140.0,329.0,254.0,266.0,185.0,185.0,187.0,185.0,168.0,0.0,0.0,0.0,6.0,14.0,33.0,25.0,1780.0,20180509T101031_20180509T101027_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
49,125.0,329.0,158.0,129.0,333.0,488.0,307.0,341.0,213.0,211.0,207.0,167.0,98.0,0.0,0.0,0.0,6.0,34.0,50.0,31.0,2504.0,20180731T102021_20180731T102024_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
50,83.0,815.0,2074.0,1959.0,863.0,982.0,1012.0,1338.0,1643.0,1880.0,1882.0,2014.0,2770.0,0.0,0.0,0.0,5.0,86.0,99.0,104.0,1261.0,20180909T102021_20180909T102205_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
51,83.0,781.0,2085.0,1978.0,863.0,995.0,1015.0,1316.0,1628.0,1863.0,1864.0,1999.0,2595.0,0.0,0.0,0.0,5.0,88.0,102.0,105.0,1387.0,20180909T102021_20180909T102205_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
52,131.0,302.0,157.0,124.0,325.0,476.0,299.0,352.0,208.0,204.0,197.0,160.0,81.0,0.0,0.0,0.0,6.0,33.0,49.0,30.0,2509.0,20180731T102021_20180731T102024_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
53,149.0,85.0,157.0,114.0,130.0,319.0,248.0,260.0,174.0,174.0,178.0,174.0,156.0,0.0,0.0,0.0,6.0,13.0,32.0,25.0,1794.0,20180509T101031_20180509T101027_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
54,77.0,61.0,63.0,41.0,209.0,272.0,183.0,401.0,156.0,142.0,125.0,64.0,3.0,0.0,0.0,0.0,6.0,22.0,28.0,19.0,1311.0,20181021T101039_20181021T101201_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
55,77.0,70.0,61.0,43.0,204.0,278.0,181.0,394.0,153.0,136.0,124.0,71.0,17.0,0.0,0.0,0.0,6.0,21.0,29.0,19.0,1315.0,20181021T101039_20181021T101201_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
56,118.0,16.0,59.0,50.0,68.0,155.0,116.0,106.0,46.0,54.0,44.0,17.0,106.0,0.0,0.0,0.0,6.0,6.0,16.0,12.0,2158.0,20180529T101031_20180529T101225_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
57,153.0,26.0,59.0,56.0,93.0,259.0,142.0,199.0,6.0,13.0,4.0,1.0,,0.0,0.0,0.0,6.0,10.0,27.0,15.0,1996.0,20180807T101021_20180807T101024_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
58,165.0,184.0,84.0,79.0,370.0,192.0,124.0,167.0,85.0,92.0,89.0,35.0,1.0,0.0,0.0,0.0,6.0,37.0,19.0,12.0,561.0,20180114T101349_20180114T101347_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
59,185.0,5.0,43.0,35.0,52.0,242.0,148.0,325.0,121.0,117.0,66.0,41.0,1.0,0.0,0.0,0.0,6.0,6.0,25.0,16.0,1954.0,20180906T101021_20180906T101022_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
60,77.0,9.0,116.0,85.0,118.0,229.0,184.0,213.0,132.0,142.0,113.0,106.0,136.0,0.0,0.0,0.0,6.0,12.0,23.0,18.0,1330.0,20180514T101029_20180514T101052_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
61,80.0,1.0,116.0,82.0,123.0,231.0,184.0,214.0,130.0,145.0,111.0,109.0,110.0,0.0,0.0,0.0,6.0,12.0,23.0,18.0,1340.0,20180514T101029_20180514T101052_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
62,112.0,323.0,116.0,81.0,385.0,388.0,249.0,319.0,188.0,190.0,207.0,132.0,45.0,0.0,0.0,0.0,6.0,39.0,39.0,25.0,638.0,20180216T102059_20180216T102601_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
63,184.0,1.0,40.0,32.0,46.0,234.0,145.0,328.0,120.0,115.0,66.0,43.0,1.0,0.0,0.0,0.0,6.0,5.0,24.0,15.0,1964.0,20180906T101021_20180906T101022_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
64,113.0,25.0,124.0,90.0,226.0,326.0,238.0,340.0,198.0,198.0,210.0,146.0,88.0,0.0,0.0,0.0,6.0,23.0,33.0,24.0,696.0,20180216T102059_20180216T102601_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
65,113.0,56.0,120.0,83.0,240.0,328.0,244.0,328.0,199.0,199.0,212.0,140.0,94.0,0.0,0.0,0.0,6.0,24.0,33.0,24.0,705.0,20180216T102059_20180216T102601_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
66,100.0,145.0,84.0,56.0,186.0,231.0,157.0,164.0,100.0,98.0,101.0,91.0,84.0,0.0,0.0,0.0,6.0,18.0,23.0,16.0,1123.0,20180522T102031_20180522T102025_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
67,137.0,297.0,328.0,227.0,304.0,498.0,343.0,435.0,332.0,366.0,229.0,306.0,882.0,0.0,0.0,0.0,2.0,31.0,52.0,35.0,2632.0,20180726T102019_20180726T102150_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
68,131.0,182.0,312.0,197.0,295.0,501.0,339.0,431.0,346.0,355.0,224.0,291.0,500.0,0.0,0.0,0.0,2.0,29.0,51.0,35.0,2656.0,20180726T102019_20180726T102150_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
69,155.0,86.0,91.0,70.0,179.0,291.0,194.0,408.0,168.0,173.0,144.0,99.0,2.0,0.0,0.0,0.0,6.0,17.0,30.0,20.0,2215.0,20180919T102021_20180919T102018_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
70,71.0,1.0,59.0,45.0,104.0,187.0,127.0,138.0,51.0,49.0,44.0,31.0,45.0,0.0,0.0,0.0,6.0,9.0,19.0,14.0,1068.0,20180703T101029_20180703T101023_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
71,107.0,51.0,118.0,77.0,167.0,276.0,202.0,291.0,221.0,220.0,196.0,180.0,137.0,0.0,0.0,0.0,6.0,17.0,28.0,20.0,989.0,20180417T102019_20180417T102021_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
72,89.0,93.0,85.0,56.0,116.0,205.0,155.0,164.0,111.0,115.0,114.0,108.0,100.0,0.0,0.0,0.0,6.0,11.0,20.0,15.0,1102.0,20180522T102031_20180522T102025_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
73,77.0,72.0,93.0,60.0,127.0,240.0,178.0,223.0,179.0,178.0,170.0,158.0,134.0,0.0,0.0,0.0,6.0,12.0,24.0,18.0,1725.0,20180429T101031_20180429T101258_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
74,95.0,153.0,97.0,72.0,239.0,409.0,252.0,280.0,179.0,161.0,150.0,135.0,93.0,0.0,0.0,0.0,6.0,25.0,42.0,26.0,1950.0,20180716T102019_20180716T102549_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
75,136.0,101.0,92.0,71.0,139.0,277.0,162.0,201.0,93.0,111.0,119.0,72.0,121.0,0.0,0.0,0.0,6.0,14.0,28.0,16.0,1319.0,20180422T102031_20180422T102115_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
76,113.0,27.0,118.0,78.0,151.0,269.0,194.0,276.0,211.0,205.0,187.0,172.0,142.0,0.0,0.0,0.0,6.0,15.0,27.0,19.0,1006.0,20180417T102019_20180417T102021_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
77,83.0,98.0,88.0,58.0,120.0,209.0,159.0,171.0,120.0,125.0,124.0,115.0,102.0,0.0,0.0,0.0,6.0,12.0,21.0,16.0,1117.0,20180522T102031_20180522T102025_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
78,196.0,247.0,190.0,161.0,303.0,508.0,375.0,574.0,324.0,299.0,273.0,223.0,123.0,0.0,0.0,0.0,6.0,31.0,52.0,39.0,1657.0,20181016T101021_20181016T101021_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
79,191.0,269.0,191.0,164.0,318.0,521.0,381.0,580.0,327.0,315.0,285.0,236.0,128.0,0.0,0.0,0.0,6.0,33.0,53.0,39.0,1653.0,20181016T101021_20181016T101021_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
80,148.0,98.0,91.0,70.0,190.0,297.0,201.0,403.0,175.0,174.0,156.0,102.0,3.0,0.0,0.0,0.0,6.0,20.0,31.0,21.0,2194.0,20180919T102021_20180919T102018_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
81,95.0,160.0,93.0,71.0,236.0,413.0,251.0,280.0,181.0,173.0,151.0,140.0,112.0,0.0,0.0,0.0,6.0,22.0,42.0,25.0,1932.0,20180716T102019_20180716T102549_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
