system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,98.0,153.0,31.0,28.0,139.0,290.0,164.0,304.0,93.0,98.0,81.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,31.0,18.0,1782.0,20200816T101031_20200816T101030_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
1,66.0,38.0,18.0,26.0,163.0,255.0,139.0,192.0,86.0,70.0,100.0,62.0,,0.0,0.0,0.0,0.0,0.0,6.0,16.0,26.0,15.0,516.0,20201107T102231_20201107T102337_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
2,150.0,181.0,29.0,30.0,266.0,415.0,208.0,380.0,106.0,109.0,63.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,43.0,22.0,2725.0,20200811T100559_20200811T101318_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
3,204.0,135.0,18.0,27.0,212.0,393.0,168.0,362.0,68.0,69.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,40.0,18.0,2687.0,20200811T100559_20200811T101318_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
4,66.0,37.0,17.0,20.0,140.0,221.0,154.0,207.0,82.0,75.0,94.0,60.0,,0.0,0.0,0.0,0.0,0.0,6.0,15.0,22.0,14.0,510.0,20201107T102231_20201107T102337_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
5,98.0,151.0,32.0,29.0,119.0,301.0,167.0,310.0,94.0,98.0,81.0,51.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,31.0,17.0,1863.0,20200816T101031_20200816T101030_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
6,66.0,131.0,33.0,32.0,152.0,259.0,184.0,176.0,89.0,109.0,91.0,73.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,27.0,19.0,482.0,20200401T102021_20200401T102432_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
7,120.0,387.0,81.0,54.0,328.0,415.0,292.0,305.0,251.0,248.0,241.0,225.0,137.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,43.0,30.0,763.0,20200408T101021_20200408T101022_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
8,102.0,108.0,13.0,7.0,208.0,203.0,145.0,168.0,99.0,85.0,70.0,71.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,21.0,15.0,1162.0,20200117T102249_20200117T102248_T32UQC,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
9,66.0,141.0,34.0,31.0,180.0,256.0,175.0,176.0,91.0,117.0,102.0,73.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,27.0,18.0,479.0,20200401T102021_20200401T102432_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
10,102.0,115.0,14.0,4.0,285.0,205.0,175.0,175.0,103.0,78.0,66.0,86.0,,0.0,0.0,0.0,0.0,0.0,6.0,25.0,21.0,18.0,1161.0,20200117T102249_20200117T102248_T33UUT,mellensee,52.17062861611675,13.410681878964734,"{""type"":""Point"",""coordinates"":[13.410681878964736,52.17062861611676]}"
