system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,65.0,1.0,4.0,14.0,1.0,147.0,117.0,434.0,139.0,97.0,101.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.0,13.0,454.0,20190216T102111_20190216T102131_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
1,65.0,1.0,4.0,10.0,1.0,147.0,108.0,428.0,139.0,92.0,99.0,40.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15.0,12.0,452.0,20190216T102111_20190216T102131_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
2,96.0,151.0,49.0,39.0,217.0,422.0,292.0,411.0,173.0,190.0,157.0,126.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,43.0,30.0,2035.0,20190726T102031_20190726T102028_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
3,65.0,1.0,4.0,15.0,72.0,193.0,139.0,457.0,149.0,109.0,111.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,20.0,15.0,397.0,20190216T102111_20190216T102131_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
4,96.0,156.0,51.0,39.0,208.0,425.0,295.0,410.0,176.0,190.0,156.0,121.0,91.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,44.0,30.0,2024.0,20190726T102031_20190726T102028_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
5,132.0,148.0,41.0,34.0,195.0,415.0,283.0,393.0,134.0,149.0,120.0,87.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,44.0,29.0,2079.0,20190726T102031_20190726T102028_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
6,101.0,325.0,78.0,53.0,405.0,607.0,404.0,924.0,516.0,483.0,421.0,297.0,148.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,62.0,43.0,682.0,20190407T102021_20190407T102458_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
7,107.0,319.0,75.0,52.0,393.0,604.0,391.0,927.0,515.0,475.0,414.0,301.0,154.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,62.0,40.0,699.0,20190407T102021_20190407T102458_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
8,77.0,325.0,54.0,39.0,365.0,557.0,333.0,843.0,442.0,409.0,344.0,223.0,117.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,57.0,34.0,772.0,20190419T101029_20190419T101030_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
9,65.0,303.0,55.0,39.0,350.0,544.0,329.0,826.0,436.0,406.0,345.0,227.0,108.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,56.0,34.0,700.0,20190419T101029_20190419T101030_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
10,59.0,148.0,25.0,35.0,274.0,540.0,300.0,748.0,337.0,295.0,269.0,164.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,56.0,31.0,637.0,20190422T102029_20190422T102029_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
11,65.0,299.0,56.0,37.0,346.0,549.0,334.0,826.0,442.0,408.0,347.0,227.0,112.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,56.0,34.0,708.0,20190419T101029_20190419T101030_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
12,96.0,149.0,34.0,23.0,151.0,404.0,252.0,603.0,279.0,249.0,219.0,136.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,42.0,25.0,1420.0,20190921T101031_20190921T101152_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
13,192.0,155.0,26.0,25.0,158.0,430.0,240.0,661.0,305.0,274.0,222.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,44.0,25.0,1266.0,20190911T101021_20190911T101023_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
14,84.0,205.0,30.0,22.0,209.0,212.0,181.0,378.0,274.0,235.0,208.0,151.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,23.0,18.0,791.0,20191110T101241_20191110T101236_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
15,83.0,245.0,42.0,31.0,347.0,537.0,359.0,875.0,537.0,480.0,424.0,291.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,55.0,37.0,712.0,20190402T102029_20190402T102026_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
16,89.0,233.0,39.0,26.0,345.0,534.0,352.0,873.0,532.0,477.0,420.0,290.0,143.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,56.0,37.0,724.0,20190402T102029_20190402T102026_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
17,95.0,332.0,88.0,68.0,380.0,628.0,404.0,737.0,319.0,318.0,282.0,188.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,64.0,42.0,1724.0,20190603T101031_20190603T101041_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
18,198.0,113.0,24.0,24.0,133.0,410.0,228.0,655.0,299.0,267.0,213.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,42.0,24.0,1317.0,20190911T101021_20190911T101023_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
19,102.0,257.0,42.0,32.0,248.0,455.0,257.0,463.0,177.0,170.0,134.0,94.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,47.0,27.0,2330.0,20190723T101031_20190723T101347_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
20,114.0,224.0,53.0,30.0,214.0,168.0,138.0,262.0,201.0,154.0,167.0,86.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,18.0,15.0,697.0,20191210T101411_20191210T101409_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
21,192.0,126.0,25.0,25.0,139.0,419.0,233.0,659.0,302.0,271.0,218.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,43.0,24.0,1316.0,20190911T101021_20190911T101023_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
22,95.0,423.0,87.0,51.0,488.0,621.0,414.0,893.0,594.0,555.0,490.0,372.0,189.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,64.0,43.0,588.0,20190409T101029_20190409T101028_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
23,312.0,364.0,238.0,159.0,450.0,813.0,531.0,1062.0,731.0,750.0,613.0,513.0,747.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,82.0,54.0,2879.0,20190825T102031_20190825T102430_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
24,126.0,203.0,42.0,25.0,183.0,150.0,113.0,236.0,165.0,114.0,146.0,71.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,16.0,12.0,690.0,20191210T101411_20191210T101409_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
25,300.0,403.0,243.0,165.0,482.0,821.0,550.0,1072.0,742.0,763.0,614.0,541.0,796.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,81.0,56.0,2842.0,20190825T102031_20190825T102430_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
26,59.0,96.0,23.0,35.0,238.0,514.0,287.0,734.0,330.0,290.0,261.0,157.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,54.0,31.0,655.0,20190422T102029_20190422T102029_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
27,59.0,86.0,25.0,34.0,234.0,531.0,287.0,738.0,324.0,294.0,264.0,159.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,54.0,30.0,652.0,20190422T102029_20190422T102029_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
28,95.0,425.0,85.0,51.0,480.0,624.0,409.0,894.0,600.0,556.0,490.0,375.0,182.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,64.0,42.0,572.0,20190409T101029_20190409T101028_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
29,114.0,303.0,45.0,29.0,241.0,126.0,161.0,246.0,157.0,135.0,99.0,85.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,14.0,19.0,1567.0,20191220T101431_20191220T101426_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
30,65.0,316.0,81.0,52.0,361.0,536.0,345.0,890.0,499.0,458.0,403.0,296.0,133.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,55.0,34.0,758.0,20190417T102031_20190417T102431_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
31,88.0,321.0,88.0,69.0,384.0,626.0,411.0,739.0,325.0,322.0,289.0,197.0,99.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,64.0,42.0,1758.0,20190603T101031_20190603T101041_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
32,65.0,189.0,20.0,14.0,269.0,298.0,224.0,542.0,247.0,211.0,188.0,109.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,31.0,23.0,522.0,20190218T101059_20190218T101421_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
33,89.0,327.0,89.0,69.0,377.0,628.0,404.0,739.0,324.0,323.0,287.0,193.0,101.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,64.0,42.0,1772.0,20190603T101031_20190603T101041_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
34,59.0,111.0,19.0,13.0,216.0,262.0,207.0,519.0,233.0,199.0,182.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,27.0,22.0,594.0,20190218T101059_20190218T101421_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
35,59.0,112.0,21.0,13.0,219.0,289.0,201.0,522.0,238.0,205.0,184.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,30.0,21.0,588.0,20190218T101059_20190218T101421_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
36,65.0,251.0,83.0,52.0,319.0,514.0,336.0,873.0,493.0,451.0,399.0,278.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,53.0,35.0,840.0,20190417T102031_20190417T102431_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
37,213.0,219.0,50.0,42.0,322.0,555.0,343.0,925.0,437.0,390.0,334.0,202.0,98.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,56.0,34.0,1077.0,20190407T102021_20190407T102458_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
38,126.0,447.0,197.0,183.0,501.0,370.0,280.0,429.0,346.0,345.0,330.0,267.0,462.0,0.0,0.0,0.0,0.0,2048.0,10.0,51.0,38.0,31.0,1097.0,20191205T101309_20191205T101308_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
39,138.0,398.0,194.0,187.0,464.0,343.0,259.0,421.0,335.0,331.0,318.0,254.0,636.0,0.0,0.0,0.0,0.0,2048.0,10.0,48.0,35.0,27.0,1455.0,20191205T101309_20191205T101308_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
40,138.0,388.0,202.0,189.0,460.0,333.0,281.0,420.0,340.0,318.0,318.0,248.0,615.0,0.0,0.0,0.0,0.0,2048.0,10.0,47.0,34.0,29.0,1443.0,20191205T101309_20191205T101308_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
41,65.0,257.0,80.0,52.0,318.0,507.0,330.0,878.0,494.0,448.0,394.0,287.0,139.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,53.0,35.0,872.0,20190417T102031_20190417T102431_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
42,142.0,220.0,22.0,34.0,341.0,481.0,315.0,863.0,425.0,370.0,324.0,190.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,50.0,31.0,1129.0,20190323T102029_20190323T102023_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
43,174.0,1781.0,944.0,1018.0,1462.0,1592.0,1446.0,1485.0,1517.0,1761.0,1872.0,2000.0,5827.0,18.0,0.0,0.0,0.0,2048.0,8.0,149.0,162.0,147.0,2567.0,20190728T101029_20190728T101332_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
44,96.0,249.0,43.0,33.0,243.0,458.0,256.0,465.0,179.0,177.0,140.0,103.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,47.0,27.0,2317.0,20190723T101031_20190723T101347_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
45,132.0,93.0,100.0,78.0,211.0,363.0,241.0,678.0,427.0,423.0,335.0,275.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,37.0,24.0,2462.0,20191014T102031_20191014T102207_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
46,114.0,298.0,42.0,33.0,219.0,135.0,150.0,246.0,149.0,123.0,111.0,89.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,14.0,16.0,1611.0,20191220T101431_20191220T101426_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
47,84.0,137.0,116.0,84.0,254.0,404.0,280.0,706.0,479.0,478.0,386.0,325.0,112.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,42.0,29.0,2201.0,20191014T102031_20191014T102207_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
48,102.0,100.0,111.0,84.0,219.0,388.0,270.0,711.0,461.0,453.0,368.0,309.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,40.0,28.0,2234.0,20191014T102031_20191014T102207_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
49,112.0,270.0,36.0,29.0,361.0,548.0,358.0,894.0,534.0,473.0,415.0,278.0,137.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,56.0,36.0,841.0,20190402T102029_20190402T102026_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
50,180.0,1727.0,942.0,1029.0,1462.0,1590.0,1456.0,1456.0,1519.0,1802.0,1848.0,2031.0,5522.0,17.0,0.0,0.0,0.0,2048.0,8.0,149.0,162.0,148.0,2561.0,20190728T101029_20190728T101332_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
51,318.0,418.0,240.0,165.0,490.0,830.0,549.0,1085.0,741.0,759.0,608.0,527.0,810.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,84.0,59.0,2897.0,20190825T102031_20190825T102430_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
52,132.0,200.0,37.0,24.0,175.0,140.0,103.0,225.0,148.0,95.0,133.0,59.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,12.0,788.0,20191210T101411_20191210T101409_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
53,90.0,255.0,44.0,33.0,247.0,457.0,262.0,467.0,187.0,182.0,145.0,105.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,47.0,27.0,2321.0,20190723T101031_20190723T101347_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
54,77.0,250.0,61.0,57.0,272.0,378.0,258.0,738.0,418.0,365.0,314.0,190.0,105.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,39.0,27.0,861.0,20190320T101029_20190320T101437_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
55,156.0,394.0,60.0,47.0,372.0,708.0,395.0,871.0,422.0,424.0,382.0,263.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,72.0,41.0,1432.0,20190822T101031_20190822T101027_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
56,156.0,393.0,59.0,47.0,363.0,707.0,391.0,871.0,434.0,432.0,382.0,263.0,133.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,72.0,40.0,1434.0,20190822T101031_20190822T101027_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
