system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,84.0,170.0,61.0,43.0,136.0,225.0,124.0,134.0,115.0,132.0,110.0,98.0,62.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,23.0,14.0,1143.0,20210903T102021_20210903T102024_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
1,204.0,113.0,462.0,343.0,202.0,382.0,346.0,428.0,442.0,465.0,469.0,493.0,617.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,38.0,37.0,1183.0,20210225T102021_20210225T102421_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
2,84.0,175.0,63.0,38.0,139.0,224.0,125.0,138.0,116.0,136.0,110.0,93.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,24.0,14.0,1127.0,20210903T102021_20210903T102024_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
3,66.0,312.0,58.0,53.0,273.0,362.0,294.0,314.0,301.0,235.0,228.0,242.0,96.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,37.0,30.0,640.0,20210222T101021_20210222T101415_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
4,66.0,379.0,59.0,57.0,313.0,409.0,333.0,276.0,243.0,208.0,268.0,202.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,42.0,34.0,640.0,20210222T101021_20210222T101415_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
5,204.0,101.0,459.0,338.0,206.0,372.0,345.0,433.0,434.0,473.0,479.0,496.0,612.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,38.0,36.0,1182.0,20210225T102021_20210225T102421_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
6,204.0,172.0,456.0,334.0,249.0,390.0,351.0,429.0,424.0,464.0,471.0,491.0,481.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,41.0,37.0,991.0,20210225T102021_20210225T102421_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
7,60.0,105.0,52.0,36.0,141.0,147.0,61.0,53.0,20.0,39.0,41.0,46.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,6.0,946.0,20210531T101559_20210531T101558_T33UUU,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
8,60.0,99.0,54.0,34.0,139.0,146.0,60.0,55.0,19.0,42.0,42.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,6.0,948.0,20210531T101559_20210531T101558_T32UQD,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
9,66.0,356.0,58.0,53.0,301.0,377.0,303.0,319.0,305.0,239.0,231.0,244.0,97.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,40.0,32.0,618.0,20210222T101021_20210222T101415_T33UUT,Siethener_See,52.29054964738273,13.204728644505902,"{""type"":""Point"",""coordinates"":[13.204728644505902,52.290549647382726]}"
