system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,84.0,199.0,76.0,56.0,213.0,324.0,215.0,420.0,264.0,247.0,200.0,173.0,87.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,34.0,23.0,1143.0,20210903T102021_20210903T102024_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
1,204.0,80.0,390.0,290.0,246.0,454.0,443.0,578.0,434.0,425.0,421.0,405.0,391.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,46.0,45.0,1183.0,20210225T102021_20210225T102421_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
2,84.0,200.0,74.0,50.0,233.0,330.0,203.0,418.0,263.0,245.0,205.0,171.0,89.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,35.0,22.0,1127.0,20210903T102021_20210903T102024_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
3,66.0,172.0,53.0,54.0,185.0,252.0,208.0,284.0,91.0,92.0,87.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,26.0,22.0,640.0,20210222T101021_20210222T101415_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
4,66.0,171.0,52.0,52.0,172.0,280.0,207.0,300.0,90.0,92.0,80.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,29.0,22.0,640.0,20210222T101021_20210222T101415_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
5,204.0,80.0,393.0,282.0,263.0,433.0,431.0,575.0,432.0,420.0,416.0,401.0,395.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,44.0,44.0,1182.0,20210225T102021_20210225T102421_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
6,60.0,103.0,57.0,60.0,163.0,239.0,170.0,295.0,106.0,115.0,98.0,78.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,25.0,18.0,946.0,20210531T101559_20210531T101558_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
7,60.0,100.0,55.0,64.0,177.0,232.0,163.0,295.0,103.0,111.0,94.0,77.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,25.0,18.0,948.0,20210531T101559_20210531T101558_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
8,174.0,320.0,65.0,63.0,354.0,463.0,301.0,384.0,135.0,159.0,101.0,83.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,48.0,31.0,2549.0,20210617T100559_20210617T101301_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
9,174.0,321.0,67.0,60.0,360.0,460.0,300.0,382.0,135.0,158.0,101.0,83.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,47.0,31.0,2541.0,20210617T100559_20210617T101301_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
10,108.0,366.0,84.0,72.0,399.0,527.0,346.0,477.0,263.0,296.0,234.0,209.0,132.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,54.0,36.0,1775.0,20210607T100559_20210607T101225_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
11,114.0,360.0,80.0,71.0,389.0,521.0,340.0,475.0,253.0,284.0,225.0,198.0,128.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,53.0,35.0,1806.0,20210607T100559_20210607T101225_T32UQD,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
12,66.0,178.0,50.0,44.0,172.0,220.0,143.0,335.0,139.0,138.0,115.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,23.0,15.0,587.0,20211010T100941_20211010T101120_T33UUU,Beetzsee,52.487831950409934,12.607166700604537,"{""type"":""Point"",""coordinates"":[12.607166700604537,52.487831950409934]}"
