system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,204.0,90.0,342.0,251.0,142.0,401.0,321.0,385.0,333.0,377.0,379.0,419.0,486.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,41.0,32.0,1348.0,20210225T102021_20210225T102421_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
1,204.0,94.0,347.0,250.0,129.0,388.0,349.0,379.0,336.0,373.0,387.0,422.0,500.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,39.0,36.0,1359.0,20210225T102021_20210225T102421_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
2,84.0,129.0,73.0,56.0,199.0,367.0,206.0,211.0,86.0,93.0,71.0,59.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,37.0,21.0,1200.0,20210531T101559_20210531T101558_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
3,90.0,225.0,70.0,38.0,174.0,233.0,170.0,205.0,157.0,162.0,162.0,147.0,160.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,24.0,18.0,1127.0,20210903T102021_20210903T102024_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
4,204.0,156.0,349.0,247.0,171.0,413.0,362.0,387.0,353.0,392.0,403.0,435.0,416.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,42.0,37.0,1182.0,20210225T102021_20210225T102421_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
5,84.0,126.0,73.0,59.0,189.0,377.0,205.0,211.0,88.0,95.0,72.0,57.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,39.0,22.0,1225.0,20210531T101559_20210531T101558_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
6,60.0,165.0,77.0,60.0,216.0,395.0,218.0,220.0,114.0,124.0,107.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,40.0,23.0,946.0,20210531T101559_20210531T101558_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
7,75.0,133.0,47.0,18.0,158.0,215.0,137.0,165.0,76.0,114.0,82.0,86.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,22.0,15.0,1982.0,20210908T101559_20210908T102114_T33UUU,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
8,72.0,118.0,287.0,252.0,181.0,257.0,197.0,262.0,209.0,252.0,256.0,262.0,323.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,27.0,21.0,698.0,20210322T101649_20210322T101644_T33UUV,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
9,72.0,138.0,290.0,252.0,190.0,284.0,206.0,257.0,214.0,260.0,254.0,267.0,359.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,29.0,21.0,692.0,20210322T101649_20210322T101644_T32UQE,Baalsee,53.2135494030641,12.64934677564753,"{""type"":""Point"",""coordinates"":[12.64934677564753,53.2135494030641]}"
