system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
10,89.0,1.0,41.0,35.0,124.0,133.0,56.0,55.0,31.0,29.0,51.0,40.0,6.0,0.0,0.0,0.0,6.0,11.0,14.0,7.0,947.0,20181014T102019_20181014T102019_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
11,190.0,72.0,124.0,77.0,73.0,116.0,82.0,84.0,42.0,61.0,50.0,71.0,1.0,0.0,0.0,0.0,6.0,8.0,12.0,9.0,1614.0,20181016T101021_20181016T101021_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
12,89.0,1.0,42.0,46.0,128.0,133.0,60.0,57.0,28.0,28.0,52.0,37.0,2.0,0.0,0.0,0.0,6.0,14.0,14.0,7.0,950.0,20181014T102019_20181014T102019_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
13,202.0,7956.0,854.0,925.0,7939.0,7930.0,8287.0,8499.0,8383.0,8182.0,8126.0,8027.0,7643.0,0.0,0.0,0.0,10.0,255.0,255.0,255.0,309.0,20180303T102021_20180303T102019_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
14,125.0,6979.0,835.0,849.0,7521.0,7351.0,7401.0,7593.0,7420.0,7267.0,7329.0,7166.0,6422.0,0.0,0.0,0.0,10.0,255.0,255.0,255.0,204.0,20180223T101019_20180223T101508_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
15,92.0,39.0,40.0,34.0,169.0,159.0,69.0,57.0,26.0,23.0,52.0,38.0,2.0,0.0,0.0,0.0,6.0,19.0,18.0,8.0,1018.0,20181014T102019_20181014T102019_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
16,83.0,1.0,41.0,31.0,84.0,150.0,68.0,71.0,31.0,47.0,44.0,44.0,90.0,0.0,0.0,0.0,6.0,9.0,16.0,7.0,1584.0,20180822T101019_20180822T101321_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
17,89.0,53.0,42.0,47.0,177.0,163.0,75.0,69.0,40.0,36.0,59.0,41.0,1.0,0.0,0.0,0.0,6.0,19.0,17.0,7.0,1015.0,20181014T102019_20181014T102019_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
18,83.0,34.0,61.0,41.0,78.0,133.0,51.0,38.0,17.0,45.0,25.0,34.0,55.0,0.0,0.0,0.0,6.0,8.0,14.0,6.0,1411.0,20180807T101021_20180807T101024_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
19,95.0,177.0,94.0,57.0,192.0,211.0,145.0,149.0,189.0,206.0,185.0,197.0,185.0,0.0,0.0,0.0,2.0,20.0,22.0,15.0,1507.0,20180608T101021_20180608T101024_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
20,196.0,7853.0,853.0,928.0,7768.0,7815.0,8208.0,8404.0,8302.0,8124.0,8073.0,7943.0,7733.0,0.0,0.0,0.0,6.0,255.0,255.0,255.0,319.0,20180303T102021_20180303T102019_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
21,83.0,1.0,49.0,31.0,90.0,151.0,63.0,69.0,34.0,48.0,44.0,39.0,65.0,0.0,0.0,0.0,6.0,10.0,16.0,7.0,1607.0,20180822T101019_20180822T101321_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
22,71.0,80.0,63.0,36.0,120.0,148.0,76.0,71.0,52.0,71.0,50.0,52.0,86.0,0.0,0.0,0.0,6.0,13.0,16.0,8.0,1500.0,20180529T101031_20180529T101225_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
23,77.0,32.0,66.0,42.0,69.0,143.0,54.0,49.0,17.0,50.0,34.0,42.0,34.0,0.0,0.0,0.0,6.0,8.0,15.0,6.0,1405.0,20180807T101021_20180807T101024_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
24,71.0,75.0,54.0,32.0,141.0,138.0,46.0,34.0,20.0,35.0,32.0,35.0,31.0,0.0,0.0,0.0,6.0,14.0,14.0,4.0,1321.0,20180507T102019_20180507T102022_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
25,71.0,97.0,107.0,76.0,157.0,168.0,74.0,85.0,56.0,59.0,68.0,66.0,120.0,0.0,0.0,0.0,6.0,18.0,18.0,9.0,1179.0,20180606T102019_20180606T102512_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
26,83.0,147.0,64.0,45.0,159.0,153.0,69.0,70.0,57.0,45.0,48.0,60.0,6.0,0.0,0.0,0.0,6.0,17.0,16.0,8.0,1483.0,20181006T101021_20181006T101510_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
27,83.0,144.0,49.0,51.0,155.0,152.0,67.0,58.0,51.0,43.0,44.0,41.0,2.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,1490.0,20181006T101021_20181006T101510_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
28,71.0,80.0,62.0,33.0,122.0,148.0,79.0,71.0,52.0,69.0,52.0,47.0,57.0,0.0,0.0,0.0,6.0,13.0,16.0,9.0,1524.0,20180529T101031_20180529T101225_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
29,71.0,89.0,51.0,28.0,151.0,144.0,44.0,30.0,13.0,35.0,31.0,29.0,32.0,0.0,0.0,0.0,6.0,15.0,14.0,4.0,1321.0,20180507T102019_20180507T102022_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
30,71.0,92.0,98.0,69.0,166.0,166.0,73.0,74.0,45.0,59.0,62.0,64.0,112.0,0.0,0.0,0.0,6.0,17.0,17.0,8.0,1191.0,20180606T102019_20180606T102512_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
31,95.0,159.0,38.0,29.0,181.0,174.0,66.0,62.0,1.0,22.0,24.0,15.0,4.0,0.0,0.0,0.0,6.0,19.0,18.0,7.0,829.0,20181011T101019_20181011T101020_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
32,89.0,181.0,38.0,34.0,195.0,181.0,78.0,69.0,12.0,35.0,28.0,29.0,7.0,0.0,0.0,0.0,6.0,20.0,19.0,8.0,826.0,20181011T101019_20181011T101020_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
33,113.0,147.0,236.0,188.0,232.0,307.0,223.0,251.0,260.0,278.0,274.0,294.0,314.0,0.0,0.0,0.0,2.0,23.0,31.0,22.0,1660.0,20180509T101031_20180509T101027_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
34,108.0,146.0,234.0,187.0,227.0,306.0,222.0,241.0,268.0,282.0,283.0,299.0,299.0,0.0,0.0,0.0,2.0,23.0,31.0,22.0,1658.0,20180509T101031_20180509T101027_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
35,107.0,317.0,47.0,43.0,219.0,133.0,66.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,23.0,14.0,7.0,896.0,20181205T101401_20181205T101359_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
36,119.0,6991.0,834.0,842.0,7488.0,7307.0,7374.0,7552.0,7420.0,7244.0,7328.0,7187.0,6444.0,0.0,0.0,0.0,10.0,255.0,255.0,255.0,202.0,20180223T101019_20180223T101508_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
37,113.0,302.0,44.0,42.0,205.0,120.0,55.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,21.0,13.0,6.0,827.0,20181205T101401_20181205T101359_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
38,113.0,307.0,45.0,55.0,192.0,133.0,28.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,20.0,14.0,3.0,837.0,20181205T101401_20181205T101359_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
39,95.0,173.0,94.0,55.0,191.0,216.0,141.0,160.0,179.0,195.0,186.0,199.0,154.0,0.0,0.0,0.0,2.0,20.0,22.0,15.0,1519.0,20180608T101021_20180608T101024_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
40,107.0,313.0,48.0,57.0,201.0,143.0,38.0,29.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,21.0,15.0,4.0,901.0,20181205T101401_20181205T101359_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
41,119.0,77.0,3.0,22.0,107.0,52.0,1.0,,1.0,1.0,1.0,2.0,,0.0,0.0,0.0,6.0,10.0,7.0,2.0,513.0,20181128T102351_20181128T102346_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
42,89.0,170.0,31.0,39.0,155.0,114.0,51.0,43.0,33.0,7.0,12.0,34.0,1.0,0.0,0.0,0.0,6.0,15.0,12.0,6.0,505.0,20181128T102351_20181128T102346_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
43,113.0,154.0,114.0,76.0,193.0,243.0,165.0,174.0,194.0,176.0,170.0,181.0,239.0,0.0,0.0,0.0,6.0,19.0,24.0,16.0,1560.0,20180419T101031_20180419T101457_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
44,101.0,129.0,26.0,38.0,122.0,87.0,31.0,24.0,10.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,6.0,13.0,8.0,3.0,548.0,20181128T102351_20181128T102346_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
45,154.0,112.0,179.0,127.0,187.0,232.0,168.0,183.0,194.0,227.0,230.0,216.0,245.0,0.0,0.0,0.0,6.0,19.0,23.0,17.0,1132.0,20180409T101031_20180409T101343_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
46,101.0,113.0,13.0,26.0,143.0,87.0,25.0,18.0,1.0,1.0,1.0,7.0,,0.0,0.0,0.0,6.0,14.0,10.0,4.0,551.0,20181128T102351_20181128T102346_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
47,119.0,142.0,113.0,77.0,189.0,240.0,160.0,171.0,193.0,176.0,167.0,178.0,243.0,0.0,0.0,0.0,6.0,19.0,24.0,16.0,1556.0,20180419T101031_20180419T101457_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
48,155.0,119.0,180.0,130.0,195.0,251.0,173.0,182.0,200.0,224.0,228.0,219.0,251.0,0.0,0.0,0.0,6.0,19.0,25.0,17.0,1128.0,20180409T101031_20180409T101343_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
49,95.0,1.0,37.0,30.0,83.0,145.0,63.0,60.0,7.0,21.0,21.0,20.0,48.0,0.0,0.0,0.0,6.0,9.0,15.0,7.0,1514.0,20180822T101019_20180822T101321_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
50,95.0,1.0,45.0,30.0,93.0,150.0,58.0,59.0,12.0,23.0,21.0,15.0,21.0,0.0,0.0,0.0,6.0,10.0,16.0,6.0,1499.0,20180822T101019_20180822T101321_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
51,59.0,28.0,53.0,29.0,179.0,164.0,55.0,34.0,18.0,40.0,41.0,37.0,21.0,0.0,0.0,0.0,6.0,18.0,16.0,5.0,1253.0,20180507T102019_20180507T102022_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
52,101.0,1.0,55.0,39.0,56.0,116.0,38.0,20.0,1.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,6.0,6.0,12.0,4.0,1680.0,20180807T101021_20180807T101024_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
53,95.0,10.0,60.0,41.0,54.0,130.0,43.0,32.0,1.0,5.0,1.0,1.0,13.0,0.0,0.0,0.0,6.0,6.0,14.0,5.0,1679.0,20180807T101021_20180807T101024_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
54,60.0,11.0,55.0,32.0,123.0,140.0,56.0,37.0,22.0,40.0,42.0,43.0,30.0,0.0,0.0,0.0,6.0,12.0,14.0,5.0,1242.0,20180507T102019_20180507T102022_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
55,101.0,178.0,65.0,49.0,140.0,169.0,69.0,75.0,44.0,41.0,14.0,23.0,66.0,0.0,0.0,0.0,6.0,15.0,17.0,8.0,2569.0,20180731T102021_20180731T102024_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
56,101.0,167.0,67.0,49.0,142.0,170.0,72.0,73.0,50.0,43.0,19.0,22.0,25.0,0.0,0.0,0.0,6.0,15.0,18.0,8.0,2583.0,20180731T102021_20180731T102024_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
57,71.0,47.0,66.0,45.0,162.0,175.0,90.0,81.0,58.0,68.0,86.0,65.0,100.0,0.0,0.0,0.0,6.0,17.0,18.0,10.0,1372.0,20180524T101019_20180524T101022_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
58,65.0,95.0,86.0,53.0,150.0,191.0,107.0,100.0,104.0,122.0,129.0,126.0,134.0,0.0,0.0,0.0,6.0,15.0,19.0,10.0,1598.0,20180429T101031_20180429T101258_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
59,71.0,105.0,97.0,69.0,179.0,171.0,74.0,71.0,34.0,46.0,52.0,52.0,93.0,0.0,0.0,0.0,6.0,19.0,17.0,7.0,1154.0,20180606T102019_20180606T102512_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
60,71.0,109.0,61.0,33.0,142.0,154.0,79.0,65.0,38.0,55.0,39.0,34.0,28.0,0.0,0.0,0.0,6.0,15.0,16.0,9.0,1344.0,20180529T101031_20180529T101225_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
61,77.0,97.0,103.0,80.0,201.0,224.0,126.0,122.0,119.0,146.0,127.0,122.0,148.0,0.0,0.0,0.0,7.0,20.0,22.0,12.0,1556.0,20180514T101029_20180514T101052_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
62,59.0,13.0,53.0,37.0,134.0,140.0,84.0,62.0,62.0,82.0,89.0,79.0,140.0,0.0,0.0,0.0,6.0,13.0,14.0,8.0,780.0,20180504T101029_20180504T101023_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
63,160.0,87.0,94.0,68.0,152.0,205.0,128.0,113.0,124.0,103.0,109.0,121.0,147.0,0.0,0.0,0.0,6.0,15.0,20.0,13.0,1500.0,20180419T101031_20180419T101457_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
64,95.0,185.0,95.0,55.0,204.0,224.0,145.0,162.0,181.0,198.0,190.0,202.0,139.0,0.0,0.0,0.0,2.0,21.0,23.0,15.0,1430.0,20180608T101021_20180608T101024_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
65,65.0,93.0,85.0,55.0,147.0,186.0,104.0,105.0,108.0,121.0,124.0,131.0,146.0,0.0,0.0,0.0,6.0,14.0,18.0,10.0,1601.0,20180429T101031_20180429T101258_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
66,71.0,101.0,60.0,35.0,132.0,149.0,74.0,62.0,30.0,46.0,27.0,29.0,45.0,0.0,0.0,0.0,6.0,14.0,16.0,8.0,1374.0,20180529T101031_20180529T101225_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
67,71.0,99.0,107.0,77.0,165.0,170.0,73.0,81.0,46.0,46.0,55.0,55.0,96.0,0.0,0.0,0.0,6.0,16.0,18.0,9.0,1177.0,20180606T102019_20180606T102512_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
68,71.0,69.0,67.0,43.0,163.0,171.0,88.0,84.0,60.0,68.0,70.0,68.0,131.0,0.0,0.0,0.0,6.0,17.0,18.0,9.0,1371.0,20180524T101019_20180524T101022_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
69,95.0,176.0,95.0,58.0,201.0,217.0,149.0,150.0,190.0,207.0,187.0,199.0,162.0,0.0,0.0,0.0,2.0,21.0,23.0,16.0,1430.0,20180608T101021_20180608T101024_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
70,167.0,66.0,93.0,68.0,143.0,199.0,121.0,110.0,122.0,103.0,105.0,117.0,143.0,0.0,0.0,0.0,6.0,14.0,20.0,12.0,1491.0,20180419T101031_20180419T101457_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
71,59.0,12.0,57.0,35.0,127.0,140.0,80.0,60.0,66.0,88.0,88.0,89.0,196.0,0.0,0.0,0.0,6.0,12.0,14.0,8.0,804.0,20180504T101029_20180504T101023_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
72,137.0,122.0,226.0,187.0,213.0,289.0,210.0,208.0,203.0,211.0,224.0,241.0,259.0,0.0,0.0,0.0,2.0,21.0,29.0,21.0,1780.0,20180509T101031_20180509T101027_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
73,113.0,177.0,60.0,47.0,148.0,168.0,66.0,53.0,9.0,,1.0,1.0,,0.0,0.0,0.0,6.0,16.0,18.0,7.0,2504.0,20180731T102021_20180731T102024_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
74,77.0,120.0,145.0,100.0,221.0,250.0,114.0,111.0,144.0,187.0,258.0,156.0,106.0,0.0,0.0,0.0,7.0,22.0,25.0,12.0,1665.0,20180909T102021_20180909T102205_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
75,77.0,143.0,154.0,87.0,226.0,259.0,109.0,101.0,141.0,165.0,243.0,131.0,132.0,0.0,0.0,0.0,7.0,22.0,27.0,12.0,1658.0,20180909T102021_20180909T102205_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
76,77.0,106.0,105.0,82.0,204.0,229.0,132.0,128.0,123.0,146.0,127.0,130.0,168.0,0.0,0.0,0.0,7.0,20.0,23.0,13.0,1541.0,20180514T101029_20180514T101052_T32UQE,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
77,119.0,159.0,55.0,46.0,135.0,160.0,57.0,45.0,2.0,2.0,1.0,1.0,,0.0,0.0,0.0,6.0,16.0,17.0,7.0,2509.0,20180731T102021_20180731T102024_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
78,137.0,117.0,228.0,188.0,222.0,292.0,213.0,217.0,192.0,204.0,215.0,236.0,277.0,0.0,0.0,0.0,2.0,22.0,29.0,21.0,1794.0,20180509T101031_20180509T101027_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
79,77.0,61.0,31.0,32.0,58.0,50.0,8.0,1.0,1.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1311.0,20181021T101039_20181021T101201_T32UQD,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
80,77.0,49.0,31.0,24.0,78.0,48.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,8.0,5.0,1.0,1315.0,20181021T101039_20181021T101201_T33UUU,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
81,166.0,107.0,127.0,84.0,216.0,258.0,143.0,168.0,253.0,312.0,252.0,306.0,343.0,0.0,0.0,0.0,2.0,21.0,27.0,15.0,2969.0,20180726T102019_20180726T102150_T33UUV,Peetschsee,53.16750687657246,13.07633612211855,"{""type"":""Point"",""coordinates"":[13.07633612211855,53.16750687657245]}"
