system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,id,lake,lat,lon,.geo
0,102.0,184.0,34.0,28.0,197.0,354.0,226.0,657.0,309.0,317.0,243.0,139.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,37.0,24.0,1782.0,20200816T101031_20200816T101030_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
1,66.0,59.0,40.0,24.0,153.0,179.0,155.0,403.0,268.0,258.0,224.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,18.0,17.0,516.0,20201107T102231_20201107T102337_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
2,204.0,169.0,31.0,34.0,274.0,402.0,255.0,661.0,266.0,244.0,178.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,41.0,27.0,2687.0,20200811T100559_20200811T101318_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
3,60.0,160.0,54.0,41.0,203.0,425.0,276.0,513.0,234.0,234.0,206.0,150.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,44.0,30.0,726.0,20200421T102021_20200421T102321_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
4,60.0,155.0,53.0,41.0,193.0,424.0,277.0,518.0,237.0,235.0,207.0,153.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,43.0,28.0,727.0,20200421T102021_20200421T102321_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
5,120.0,403.0,74.0,50.0,343.0,504.0,345.0,686.0,402.0,390.0,341.0,257.0,140.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,51.0,35.0,763.0,20200408T101021_20200408T101022_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
6,168.0,195.0,39.0,38.0,296.0,425.0,271.0,663.0,295.0,284.0,219.0,128.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,44.0,28.0,2272.0,20200811T100559_20200811T101318_T32UQD,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
7,66.0,189.0,36.0,26.0,221.0,295.0,231.0,516.0,252.0,223.0,197.0,133.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,30.0,23.0,479.0,20200401T102021_20200401T102432_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
8,102.0,118.0,10.0,8.0,207.0,196.0,119.0,256.0,141.0,150.0,115.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,20.0,13.0,1161.0,20200117T102249_20200117T102248_T33UUT,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
9,174.0,189.0,38.0,36.0,292.0,419.0,270.0,659.0,289.0,273.0,210.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,43.0,28.0,2279.0,20200811T100559_20200811T101318_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
10,60.0,161.0,65.0,73.0,238.0,392.0,290.0,605.0,305.0,297.0,260.0,187.0,103.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,41.0,29.0,445.0,20200406T101559_20200406T101807_T33UUU,Rangsdorfer_See,52.28797327215473,13.405392288473713,"{""type"":""Point"",""coordinates"":[13.405392288473713,52.28797327215473]}"
